"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"01.02.2018","Thu","-0.43914","-0.42457","-0.40543","-0.39300","-0.37843","-0.33857","-0.26343"
"31.01.2018","Wed","-0.44143","-0.42457","-0.40543","-0.39157","-0.37700","-0.33714","-0.26257"
"30.01.2018","Tue","-0.44000","-0.42429","-0.40543","-0.39157","-0.37700","-0.33714","-0.26257"
"29.01.2018","Mon","-0.44300","-0.42429","-0.40614","-0.39229","-0.38157","-0.33857","-0.26257"
"26.01.2018","Fri","-0.44214","-0.42429","-0.40614","-0.39271","-0.38286","-0.33557","-0.26229"
"25.01.2018","Thu","-0.44143","-0.42429","-0.40614","-0.39271","-0.38286","-0.33557","-0.26229"
"24.01.2018","Wed","-0.44143","-0.42429","-0.40471","-0.39271","-0.38286","-0.33343","-0.26186"
"23.01.2018","Tue","-0.44143","-0.42429","-0.40471","-0.39271","-0.38286","-0.33414","-0.26186"
"22.01.2018","Mon","-0.43843","-0.42429","-0.40471","-0.39129","-0.38143","-0.33700","-0.26043"
"19.01.2018","Fri","-0.44171","-0.42429","-0.40471","-0.39129","-0.38143","-0.33486","-0.26171"
"18.01.2018","Thu","-0.44000","-0.42429","-0.40471","-0.39129","-0.38129","-0.33271","-0.26157"
"17.01.2018","Wed","-0.44029","-0.42429","-0.40543","-0.39129","-0.38129","-0.33200","-0.25971"
"16.01.2018","Tue","-0.44157","-0.42429","-0.40543","-0.39129","-0.38129","-0.33200","-0.25043"
"15.01.2018","Mon","-0.43871","-0.42500","-0.40543","-0.39129","-0.38129","-0.33429","-0.25186"
"12.01.2018","Fri","-0.43957","-0.42429","-0.40471","-0.39114","-0.38100","-0.33371","-0.25057"
"11.01.2018","Thu","-0.43957","-0.42500","-0.40543","-0.39114","-0.38100","-0.32500","-0.24543"
"10.01.2018","Wed","-0.43786","-0.42500","-0.40543","-0.39186","-0.38086","-0.32500","-0.24386"
"09.01.2018","Tue","-0.43500","-0.42500","-0.40614","-0.39186","-0.38071","-0.32500","-0.25029"
"08.01.2018","Mon","-0.43714","-0.42500","-0.40614","-0.39186","-0.38071","-0.32500","-0.25029"
"05.01.2018","Fri","-0.43857","-0.42500","-0.40757","-0.39186","-0.38143","-0.32429","-0.25029"
"04.01.2018","Thu","-0.43686","-0.42214","-0.40757","-0.39186","-0.38357","-0.32429","-0.25243"
"03.01.2018","Wed","-0.43829","-0.42500","-0.40757","-0.39329","-0.38543","-0.32500","-0.25171"
"02.01.2018","Tue","-0.43929","-0.42500","-0.41114","-0.39329","-0.38471","-0.32429","-0.24386"
"29.12.2017","Fri","-0.44043","-0.42357","-0.41114","-0.39329","-0.38471","-0.32429","-0.24386"
"28.12.2017","Thu","-0.43429","-0.42357","-0.41114","-0.39329","-0.38471","-0.32143","-0.24386"
"27.12.2017","Wed","-0.43714","-0.42571","-0.41971","-0.39829","-0.38471","-0.32157","-0.24457"
"22.12.2017","Fri","-0.43429","-0.42390","-0.41686","-0.39543","-0.38471","-0.32071","-0.24457"
"21.12.2017","Thu","-0.43357","-0.42786","-0.41614","-0.39614","-0.38471","-0.31929","-0.24529"
"20.12.2017","Wed","-0.43314","-0.42214","-0.41614","-0.39471","-0.38686","-0.32071","-0.24743"
"19.12.2017","Tue","-0.43357","-0.42143","-0.40686","-0.39186","-0.38500","-0.32514","-0.26029"
"18.12.2017","Mon","-0.43214","-0.42071","-0.40614","-0.39357","-0.38571","-0.32157","-0.26100"
"15.12.2017","Fri","-0.43429","-0.42714","-0.40900","-0.39557","-0.38571","-0.32157","-0.26100"
"14.12.2017","Thu","-0.43214","-0.42214","-0.40829","-0.39357","-0.38429","-0.31800","-0.25857"
"13.12.2017","Wed","-0.43814","-0.42071","-0.41700","-0.39286","-0.38643","-0.31586","-0.25829"
"12.12.2017","Tue","-0.43786","-0.41929","-0.41114","-0.39143","-0.38643","-0.32229","-0.25686"
"11.12.2017","Mon","-0.43714","-0.42571","-0.40400","-0.39143","-0.38643","-0.31800","-0.25829"
"08.12.2017","Fri","-0.43843","-0.42571","-0.40471","-0.39143","-0.38700","-0.31657","-0.25614"
"07.12.2017","Thu","-0.43971","-0.42643","-0.40343","-0.38929","-0.37929","-0.31443","-0.25614"
"06.12.2017","Wed","-0.43943","-0.41679","-0.40214","-0.38886","-0.37929","-0.31514","-0.25857"
"05.12.2017","Tue","-0.43571","-0.41429","-0.40286","-0.38886","-0.38000","-0.31514","-0.25786"
"04.12.2017","Mon","-0.43571","-0.41343","-0.39941","-0.38814","-0.38343","-0.31229","-0.25786"
"01.12.2017","Fri","-0.43786","-0.41429","-0.39918","-0.38814","-0.38343","-0.31157","-0.25586"
"30.11.2017","Thu","-0.43500","-0.42357","-0.40229","-0.39129","-0.38171","-0.31800","-0.25157"
"29.11.2017","Wed","-0.43786","-0.42543","-0.40229","-0.39129","-0.38171","-0.32229","-0.25086"
"28.11.2017","Tue","-0.43714","-0.41871","-0.40229","-0.39486","-0.38171","-0.31729","-0.24900"
"27.11.2017","Mon","-0.43829","-0.42071","-0.40214","-0.39414","-0.38100","-0.31586","-0.24686"
"24.11.2017","Fri","-0.43900","-0.42514","-0.40214","-0.39386","-0.38100","-0.31586","-0.24686"
"23.11.2017","Thu","-0.43814","-0.41857","-0.40071","-0.39243","-0.37957","-0.31586","-0.24757"
"22.11.2017","Wed","-0.43829","-0.41866","-0.39929","-0.38886","-0.37957","-0.31514","-0.24271"
"21.11.2017","Tue","-0.43886","-0.41886","-0.40000","-0.38886","-0.37957","-0.31229","-0.24271"
"20.11.2017","Mon","-0.43900","-0.41886","-0.40143","-0.38871","-0.37943","-0.31229","-0.23843"
"17.11.2017","Fri","-0.43886","-0.41871","-0.40286","-0.38857","-0.37857","-0.31300","-0.23914"
"16.11.2017","Thu","-0.43871","-0.42229","-0.39857","-0.38857","-0.37857","-0.31657","-0.25129"
"15.11.2017","Wed","-0.43800","-0.42229","-0.39857","-0.38857","-0.37857","-0.31657","-0.25129"
"14.11.2017","Tue","-0.43871","-0.42171","-0.39857","-0.38814","-0.37814","-0.31657","-0.25129"
"13.11.2017","Mon","-0.43886","-0.42100","-0.39857","-0.38786","-0.37800","-0.31443","-0.24686"
"10.11.2017","Fri","-0.43857","-0.41886","-0.39857","-0.38786","-0.37800","-0.31443","-0.24686"
"09.11.2017","Thu","-0.43871","-0.42100","-0.39857","-0.38786","-0.37757","-0.31371","-0.23971"
"08.11.2017","Wed","-0.43871","-0.42029","-0.40000","-0.39071","-0.37786","-0.31371","-0.23614"
"07.11.2017","Tue","-0.43829","-0.41614","-0.40000","-0.39071","-0.37786","-0.31443","-0.23757"
"06.11.2017","Mon","-0.43386","-0.41357","-0.40000","-0.39071","-0.37786","-0.31429","-0.23686"
"03.11.2017","Fri","-0.43729","-0.41357","-0.40000","-0.39071","-0.37786","-0.31571","-0.23400"
"02.11.2017","Thu","-0.43429","-0.41600","-0.39857","-0.39071","-0.37757","-0.31571","-0.23329"
"01.11.2017","Wed","-0.43186","-0.40914","-0.39857","-0.39071","-0.37757","-0.32171","-0.23257"
"31.10.2017","Tue","-0.43329","-0.41600","-0.39857","-0.39071","-0.37886","-0.32171","-0.23257"
"30.10.2017","Mon","-0.43929","-0.41600","-0.40071","-0.39286","-0.38000","-0.32171","-0.23314"
"27.10.2017","Fri","-0.43986","-0.41593","-0.40143","-0.39286","-0.37857","-0.32171","-0.23171"
"26.10.2017","Thu","-0.43957","-0.41600","-0.40286","-0.39286","-0.38143","-0.32157","-0.23314"
"25.10.2017","Wed","-0.43943","-0.41610","-0.40500","-0.39000","-0.38086","-0.32086","-0.23243"
"24.10.2017","Tue","-0.43914","-0.41893","-0.40500","-0.38871","-0.37943","-0.31657","-0.22586"
"23.10.2017","Mon","-0.43757","-0.41900","-0.40500","-0.38871","-0.37871","-0.31514","-0.22014"
"20.10.2017","Fri","-0.43529","-0.41986","-0.40500","-0.38871","-0.37729","-0.31300","-0.22014"
"19.10.2017","Thu","-0.43886","-0.42100","-0.40500","-0.38857","-0.37729","-0.31300","-0.22014"
"18.10.2017","Wed","-0.43900","-0.42114","-0.40500","-0.38857","-0.37514","-0.31729","-0.23014"
"17.10.2017","Tue","-0.43729","-0.41971","-0.40500","-0.39071","-0.37514","-0.31157","-0.23014"
"16.10.2017","Mon","-0.43871","-0.41400","-0.40500","-0.39071","-0.37514","-0.31157","-0.23029"
"13.10.2017","Fri","-0.43614","-0.41900","-0.40214","-0.39071","-0.37514","-0.31157","-0.22986"
"12.10.2017","Thu","-0.43257","-0.41971","-0.40071","-0.39071","-0.37571","-0.31014","-0.22543"
"11.10.2017","Wed","-0.43543","-0.41971","-0.40143","-0.39071","-0.37586","-0.31014","-0.22386"
"10.10.2017","Tue","-0.43657","-0.41857","-0.40071","-0.39071","-0.37586","-0.30871","-0.22243"
"09.10.2017","Mon","-0.43229","-0.41286","-0.40500","-0.39071","-0.37643","-0.30871","-0.22086"
"06.10.2017","Fri","-0.43586","-0.41643","-0.40500","-0.39071","-0.37643","-0.30929","-0.22271"
"05.10.2017","Thu","-0.43514","-0.41714","-0.40500","-0.39000","-0.37643","-0.30857","-0.22114"
"04.10.2017","Wed","-0.43371","-0.41143","-0.40500","-0.39143","-0.37786","-0.30829","-0.21043"
"03.10.2017","Tue","-0.43086","-0.41714","-0.40500","-0.39071","-0.37786","-0.30829","-0.22114"
"02.10.2017","Mon","-0.42971","-0.41571","-0.40429","-0.39071","-0.38086","-0.30929","-0.22114"
"29.09.2017","Fri","-0.43471","-0.41714","-0.40357","-0.38929","-0.37943","-0.30929","-0.22100"
"28.09.2017","Thu","-0.43186","-0.41714","-0.40357","-0.38929","-0.37957","-0.30929","-0.21957"
"27.09.2017","Wed","-0.43329","-0.41571","-0.40286","-0.38929","-0.37757","-0.30571","-0.21943"
"26.09.2017","Tue","-0.43329","-0.41214","-0.40214","-0.39143","-0.37900","-0.30571","-0.21943"
"25.09.2017","Mon","-0.43329","-0.40857","-0.40071","-0.39143","-0.37929","-0.30500","-0.21943"
"22.09.2017","Fri","-0.43329","-0.41714","-0.40071","-0.39000","-0.37829","-0.30500","-0.21943"
"21.09.2017","Thu","-0.43186","-0.41714","-0.40500","-0.39000","-0.37871","-0.30500","-0.21943"
"20.09.2017","Wed","-0.42614","-0.41286","-0.40500","-0.39000","-0.37871","-0.30429","-0.21943"
"19.09.2017","Tue","-0.42757","-0.40857","-0.40357","-0.38857","-0.37800","-0.30571","-0.22029"
"18.09.2017","Mon","-0.42900","-0.40786","-0.40357","-0.38857","-0.37800","-0.30429","-0.22014"
"15.09.2017","Fri","-0.43043","-0.41286","-0.40143","-0.38714","-0.37657","-0.30286","-0.22000"
"14.09.2017","Thu","-0.42757","-0.41000","-0.40143","-0.38714","-0.37557","-0.30357","-0.21857"
"13.09.2017","Wed","-0.43043","-0.41000","-0.40143","-0.38714","-0.37457","-0.30429","-0.21686"
"12.09.2017","Tue","-0.42757","-0.40857","-0.40357","-0.38714","-0.37571","-0.30429","-0.21543"
"11.09.2017","Mon","-0.42900","-0.40857","-0.40357","-0.38714","-0.37571","-0.30429","-0.21529"
"08.09.2017","Fri","-0.42400","-0.41286","-0.39857","-0.38571","-0.37500","-0.30800","-0.21314"
"07.09.2017","Thu","-0.42900","-0.40571","-0.40071","-0.38571","-0.37329","-0.30771","-0.21114"
"06.09.2017","Wed","-0.42686","-0.40429","-0.40071","-0.38429","-0.37329","-0.30771","-0.21043"
"05.09.2017","Tue","-0.42471","-0.40500","-0.40071","-0.38429","-0.37329","-0.30771","-0.21029"
"04.09.2017","Mon","-0.42757","-0.40571","-0.40071","-0.38286","-0.37329","-0.30757","-0.20943"
"01.09.2017","Fri","-0.42900","-0.40857","-0.40214","-0.38286","-0.37329","-0.30757","-0.20929"
"31.08.2017","Thu","-0.42686","-0.40500","-0.40214","-0.38286","-0.37186","-0.30757","-0.20786"
"30.08.2017","Wed","-0.42900","-0.40500","-0.40143","-0.38286","-0.37257","-0.30757","-0.20786"
"29.08.2017","Tue","-0.42900","-0.40629","-0.40143","-0.38286","-0.37257","-0.30757","-0.20843"
"25.08.2017","Fri","-0.42543","-0.40629","-0.40000","-0.38714","-0.37400","-0.30700","-0.20614"
"24.08.2017","Thu","-0.42900","-0.40629","-0.40000","-0.38714","-0.37257","-0.30700","-0.20471"
"23.08.2017","Wed","-0.42900","-0.40914","-0.39857","-0.38714","-0.37400","-0.30700","-0.20471"
"22.08.2017","Tue","-0.42900","-0.40914","-0.39857","-0.38714","-0.37343","-0.30700","-0.20471"
"21.08.2017","Mon","-0.42900","-0.40914","-0.40000","-0.38714","-0.37329","-0.30414","-0.20471"
"18.08.2017","Fri","-0.42829","-0.41343","-0.40000","-0.38714","-0.37757","-0.30414","-0.20471"
"17.08.2017","Thu","-0.42829","-0.41057","-0.40000","-0.38429","-0.37757","-0.30329","-0.20471"
"16.08.2017","Wed","-0.42900","-0.41343","-0.40000","-0.38429","-0.37757","-0.30329","-0.20429"
"15.08.2017","Tue","-0.42471","-0.40914","-0.40071","-0.38429","-0.37757","-0.30329","-0.20429"
"14.08.2017","Mon","-0.42471","-0.40914","-0.40071","-0.38429","-0.37771","-0.30329","-0.20357"
"11.08.2017","Fri","-0.42900","-0.40914","-0.40071","-0.38429","-0.38429","-0.30257","-0.20271"
"10.08.2017","Thu","-0.42829","-0.40914","-0.40143","-0.38429","-0.37486","-0.30257","-0.20071"
"09.08.2017","Wed","-0.42900","-0.41343","-0.40143","-0.38429","-0.37271","-0.30114","-0.19714"
"08.08.2017","Tue","-0.42829","-0.40629","-0.40143","-0.38429","-0.37271","-0.30114","-0.19486"
"07.08.2017","Mon","-0.42757","-0.40629","-0.40143","-0.38429","-0.37271","-0.29971","-0.19043"
"04.08.2017","Fri","-0.42900","-0.40914","-0.40143","-0.38429","-0.37271","-0.30043","-0.19043"
"03.08.2017","Thu","-0.42900","-0.40914","-0.40143","-0.38429","-0.37300","-0.29829","-0.18900"
"02.08.2017","Wed","-0.42900","-0.40914","-0.40000","-0.38429","-0.37729","-0.29900","-0.18829"
"01.08.2017","Tue","-0.42900","-0.40914","-0.39786","-0.38429","-0.37729","-0.29900","-0.18743"
"31.07.2017","Mon","-0.42329","-0.40629","-0.39786","-0.38643","-0.37729","-0.29900","-0.18671"
"28.07.2017","Fri","-0.42900","-0.40629","-0.39786","-0.38643","-0.37729","-0.29900","-0.18743"
"27.07.2017","Thu","-0.42900","-0.40643","-0.39786","-0.38643","-0.37729","-0.30043","-0.18743"
"26.07.2017","Wed","-0.42686","-0.40643","-0.39857","-0.38786","-0.37786","-0.30043","-0.18743"
"25.07.2017","Tue","-0.42900","-0.40214","-0.39929","-0.38786","-0.37286","-0.30043","-0.18729"
"24.07.2017","Mon","-0.42900","-0.40643","-0.40214","-0.38786","-0.37286","-0.30043","-0.18729"
"21.07.2017","Fri","-0.42471","-0.40643","-0.40214","-0.38786","-0.37643","-0.30043","-0.18729"
"20.07.2017","Thu","-0.42471","-0.41071","-0.40214","-0.38571","-0.37643","-0.30329","-0.18486"
"19.07.2017","Wed","-0.42829","-0.41500","-0.39786","-0.38571","-0.37643","-0.30329","-0.18486"
"18.07.2017","Tue","-0.42900","-0.40643","-0.39929","-0.38571","-0.37614","-0.30329","-0.18271"
"17.07.2017","Mon","-0.42329","-0.41071","-0.40000","-0.38571","-0.37157","-0.30471","-0.18343"
"14.07.2017","Fri","-0.42329","-0.41500","-0.40000","-0.38571","-0.37586","-0.30471","-0.18486"
"13.07.2017","Thu","-0.42471","-0.41071","-0.40071","-0.38714","-0.37229","-0.30614","-0.18486"
"12.07.2017","Wed","-0.42471","-0.41071","-0.40357","-0.38714","-0.37229","-0.30614","-0.18414"
"11.07.2017","Tue","-0.42900","-0.40643","-0.40357","-0.38714","-0.37214","-0.30614","-0.18414"
"10.07.2017","Mon","-0.42471","-0.41214","-0.40500","-0.38857","-0.38857","-0.30614","-0.18200"
"07.07.2017","Fri","-0.42543","-0.41214","-0.39929","-0.39000","-0.37500","-0.30757","-0.18343"
"06.07.2017","Thu","-0.42543","-0.41071","-0.39929","-0.39214","-0.37500","-0.30771","-0.18986"
"05.07.2017","Wed","-0.43043","-0.40786","-0.39929","-0.39214","-0.37500","-0.30771","-0.18614"
"04.07.2017","Tue","-0.43043","-0.40500","-0.39929","-0.39214","-0.37357","-0.30543","-0.18829"
"03.07.2017","Mon","-0.42900","-0.40786","-0.40071","-0.39071","-0.37200","-0.30543","-0.19043"
"30.06.2017","Fri","-0.42829","-0.40786","-0.40071","-0.39071","-0.37200","-0.30529","-0.18686"
"29.06.2017","Thu","-0.42757","-0.40786","-0.40071","-0.39071","-0.37200","-0.29971","-0.18471"
"28.06.2017","Wed","-0.42614","-0.40929","-0.40071","-0.38714","-0.37286","-0.30171","-0.18329"
"27.06.2017","Tue","-0.43043","-0.40500","-0.40143","-0.38857","-0.37286","-0.30029","-0.18400"
"26.06.2017","Mon","-0.43043","-0.40929","-0.40286","-0.38857","-0.37286","-0.30029","-0.18614"
"23.06.2017","Fri","-0.43043","-0.40929","-0.40357","-0.38857","-0.37286","-0.29743","-0.18543"
"22.06.2017","Thu","-0.42757","-0.40929","-0.40500","-0.38857","-0.37286","-0.29729","-0.18543"
"21.06.2017","Wed","-0.43043","-0.41214","-0.40500","-0.38857","-0.37286","-0.29729","-0.18686"
"20.06.2017","Tue","-0.42471","-0.40786","-0.40429","-0.38857","-0.37286","-0.29571","-0.18043"
"19.06.2017","Mon","-0.42971","-0.41643","-0.40500","-0.38857","-0.37286","-0.29500","-0.17971"
"16.06.2017","Fri","-0.42471","-0.41643","-0.40357","-0.38857","-0.37286","-0.29500","-0.17971"
"15.06.2017","Thu","-0.42471","-0.41143","-0.40286","-0.38714","-0.37143","-0.29929","-0.17971"
"14.06.2017","Wed","-0.42471","-0.41143","-0.40286","-0.38714","-0.37143","-0.29929","-0.17971"
"13.06.2017","Tue","-0.42614","-0.41143","-0.40286","-0.38571","-0.37143","-0.29929","-0.18043"
"12.06.2017","Mon","-0.42614","-0.41143","-0.40357","-0.38571","-0.37143","-0.29857","-0.18029"
"09.06.2017","Fri","-0.43043","-0.41429","-0.40429","-0.38571","-0.37214","-0.29786","-0.18471"
"08.06.2017","Thu","-0.43043","-0.41143","-0.40429","-0.38429","-0.37071","-0.29171","-0.17529"
"07.06.2017","Wed","-0.42971","-0.41143","-0.39929","-0.38429","-0.37000","-0.29029","-0.17643"
"06.06.2017","Tue","-0.43043","-0.40929","-0.39929","-0.38714","-0.37000","-0.29029","-0.17500"
"05.06.2017","Mon","-0.42571","-0.40957","-0.39929","-0.38714","-0.37000","-0.28714","-0.16957"
"02.06.2017","Fri","-0.43000","-0.40957","-0.40071","-0.38714","-0.37000","-0.28714","-0.16957"
"01.06.2017","Thu","-0.43000","-0.40671","-0.40286","-0.38714","-0.37000","-0.28571","-0.16957"
"31.05.2017","Wed","-0.42714","-0.40671","-0.40214","-0.38714","-0.37000","-0.28571","-0.16814"
"30.05.2017","Tue","-0.43000","-0.40671","-0.40214","-0.38643","-0.36929","-0.28571","-0.16729"
"26.05.2017","Fri","-0.43000","-0.40600","-0.39857","-0.38643","-0.36929","-0.28500","-0.15543"
"25.05.2017","Thu","-0.42429","-0.40600","-0.39857","-0.38571","-0.36929","-0.28214","-0.15386"
"24.05.2017","Wed","-0.42643","-0.40600","-0.40286","-0.38571","-0.37000","-0.28357","-0.15243"
"23.05.2017","Tue","-0.42571","-0.40529","-0.40286","-0.38500","-0.36929","-0.27786","-0.14600"
"22.05.2017","Mon","-0.42786","-0.40671","-0.40286","-0.38500","-0.36857","-0.27714","-0.14829"
"19.05.2017","Fri","-0.42714","-0.41100","-0.40286","-0.38500","-0.37286","-0.27571","-0.14900"
"18.05.2017","Thu","-0.42643","-0.40671","-0.39714","-0.38500","-0.37286","-0.27571","-0.14471"
"17.05.2017","Wed","-0.42714","-0.41100","-0.39714","-0.38500","-0.37214","-0.27429","-0.14400"
"16.05.2017","Tue","-0.42714","-0.41100","-0.39714","-0.38357","-0.37071","-0.27429","-0.14329"
"15.05.2017","Mon","-0.42429","-0.41100","-0.40286","-0.38357","-0.36643","-0.27371","-0.14329"
"12.05.2017","Fri","-0.42571","-0.40671","-0.40429","-0.38429","-0.36643","-0.27357","-0.14400"
"11.05.2017","Thu","-0.42214","-0.40671","-0.40429","-0.38429","-0.36714","-0.27286","-0.14329"
"10.05.2017","Wed","-0.42571","-0.41100","-0.40429","-0.38500","-0.36857","-0.27357","-0.14329"
"09.05.2017","Tue","-0.42357","-0.40743","-0.40286","-0.38286","-0.36429","-0.27143","-0.13971"
"08.05.2017","Mon","-0.42214","-0.40929","-0.40286","-0.38143","-0.36429","-0.26871","-0.13829"
"05.05.2017","Fri","-0.42571","-0.40929","-0.40143","-0.38143","-0.36286","-0.26871","-0.14043"
"04.05.2017","Thu","-0.42571","-0.40500","-0.40143","-0.38143","-0.36214","-0.26943","-0.14357"
"03.05.2017","Wed","-0.42571","-0.40500","-0.40143","-0.38071","-0.36214","-0.26514","-0.14643"
"02.05.2017","Tue","-0.42429","-0.40357","-0.40143","-0.38000","-0.36214","-0.26157","-0.14329"
"28.04.2017","Fri","-0.42429","-0.40357","-0.40143","-0.37857","-0.36286","-0.26014","-0.14329"
"27.04.2017","Thu","-0.42429","-0.40214","-0.40000","-0.37500","-0.36071","-0.26014","-0.14257"
"26.04.2017","Wed","-0.42429","-0.40357","-0.39643","-0.37500","-0.36071","-0.25871","-0.14257"
"25.04.2017","Tue","-0.42143","-0.40143","-0.39571","-0.37429","-0.36143","-0.25871","-0.14329"
"24.04.2017","Mon","-0.42429","-0.40357","-0.39571","-0.37214","-0.35857","-0.26014","-0.14471"
"21.04.2017","Fri","-0.42429","-0.40214","-0.40000","-0.37214","-0.36214","-0.25943","-0.14471"
"20.04.2017","Thu","-0.42429","-0.40500","-0.39857","-0.37000","-0.36071","-0.25729","-0.14329"
"19.04.2017","Wed","-0.42429","-0.40929","-0.39357","-0.37071","-0.36071","-0.25729","-0.14329"
"18.04.2017","Tue","-0.42357","-0.40929","-0.39214","-0.37071","-0.35929","-0.25729","-0.14329"
"13.04.2017","Thu","-0.42429","-0.40914","-0.39143","-0.37500","-0.35786","-0.25657","-0.13471"
"12.04.2017","Wed","-0.42400","-0.40486","-0.39429","-0.37357","-0.36071","-0.25514","-0.13186"
"11.04.2017","Tue","-0.42400","-0.40429","-0.39429","-0.37357","-0.36071","-0.25514","-0.13257"
"07.04.2017","Fri","-0.42043","-0.40929","-0.39714","-0.37214","-0.35786","-0.25357","-0.13114"
"06.04.2017","Thu","-0.42043","-0.40929","-0.39714","-0.37214","-0.35929","-0.25429","-0.12971"
"05.04.2017","Wed","-0.42400","-0.40929","-0.39786","-0.37214","-0.35929","-0.25357","-0.12971"
"04.04.2017","Tue","-0.42543","-0.40643","-0.40071","-0.37500","-0.35929","-0.25371","-0.12829"
"03.04.2017","Mon","-0.42543","-0.41071","-0.39500","-0.37286","-0.36071","-0.25229","-0.12614"
"31.03.2017","Fri","-0.42471","-0.40643","-0.39214","-0.36929","-0.35786","-0.25014","-0.12186"
"30.03.2017","Thu","-0.42471","-0.40643","-0.39643","-0.36929","-0.35571","-0.24943","-0.12114"
"29.03.2017","Wed","-0.42543","-0.40643","-0.39786","-0.36929","-0.35786","-0.25014","-0.11900"
"28.03.2017","Tue","-0.42543","-0.40643","-0.39786","-0.36929","-0.35786","-0.25014","-0.11900"
"27.03.2017","Mon","-0.42543","-0.41143","-0.39786","-0.36786","-0.35571","-0.24729","-0.11614"
