Date,Hours,SE1,SE2,SE3,SE4,SE
2013-01-16,10 - 11,3973.0,6772.0,11436.0,1579.0,23760.0
2013-01-16,11 - 12,3927.0,6710.0,11475.0,1517.0,23628.0
2013-01-16,12 - 13,3879.0,6519.0,11466.0,1422.0,23286.0
2013-01-16,13 - 14,3920.0,6579.0,11413.0,1226.0,23138.0
2013-01-16,14 - 15,4267.0,6783.0,11349.0,1124.0,23523.0
2013-01-16,15 - 16,4315.0,6851.0,11433.0,1137.0,23737.0
2013-01-16,16 - 17,4418.0,7047.0,11516.0,1178.0,24158.0
2013-01-16,17 - 18,4420.0,7117.0,11543.0,1198.0,24278.0
2013-01-16,18 - 19,4447.0,7038.0,11489.0,1199.0,24172.0
2013-01-16,19 - 20,4427.0,6895.0,11406.0,1194.0,23922.0
2013-01-16,20 - 21,4287.0,6795.0,11327.0,1274.0,23684.0
2013-01-16,21 - 22,4066.0,6426.0,11311.0,1226.0,23029.0
2013-01-16,22 - 23,3524.0,5965.0,11112.0,1164.0,21764.0
2013-01-16,23 - 00,2780.0,5369.0,11080.0,1173.0,20403.0
2013-01-17,00 - 01,2009.0,4709.0,10834.0,1037.0,18589.0
2013-01-17,01 - 02,1819.0,4191.0,10801.0,1040.0,17851.0
2013-01-17,02 - 03,1852.0,4014.0,10810.0,1029.0,17705.0
2013-01-17,03 - 04,1849.0,4139.0,10809.0,1031.0,17828.0
2013-01-17,04 - 05,1921.0,4325.0,10817.0,1036.0,18099.0
2013-01-17,05 - 06,2396.0,4623.0,10839.0,1090.0,18948.0
2013-01-17,06 - 07,3248.0,5720.0,11226.0,1175.0,21369.0
2013-01-17,07 - 08,4445.0,6643.0,11461.0,1221.0,23769.0
2013-01-17,08 - 09,4287.0,6810.0,11516.0,1222.0,23835.0
2013-01-17,09 - 10,4055.0,6758.0,11363.0,1210.0,23386.0
2013-01-17,10 - 11,3978.0,6779.0,11312.0,1214.0,23284.0
2013-01-17,11 - 12,3972.0,6871.0,11321.0,1251.0,23416.0
2013-01-17,12 - 13,3961.0,6911.0,11411.0,1238.0,23521.0
2013-01-17,13 - 14,3973.0,6967.0,11459.0,1243.0,23642.0
2013-01-17,14 - 15,4044.0,6989.0,11444.0,1238.0,23716.0
2013-01-17,15 - 16,4102.0,6974.0,11511.0,1253.0,23839.0
2013-01-17,16 - 17,4092.0,6980.0,11428.0,1261.0,23762.0
2013-01-17,17 - 18,4327.0,7043.0,11537.0,1267.0,24175.0
2013-01-17,18 - 19,4532.0,7076.0,11680.0,1295.0,24584.0
2013-01-17,19 - 20,4311.0,6882.0,11479.0,1290.0,23962.0
2013-01-17,20 - 21,3968.0,6656.0,11399.0,1247.0,23270.0
2013-01-17,21 - 22,3669.0,6303.0,11328.0,1254.0,22554.0
2013-01-17,22 - 23,3153.0,5793.0,11112.0,1244.0,21302.0
2013-01-17,23 - 00,2279.0,5253.0,11016.0,1235.0,19783.0
2013-01-18,00 - 01,2010.0,4809.0,10912.0,1205.0,18936.0
2013-01-18,01 - 02,1956.0,4333.0,10917.0,1205.0,18411.0
2013-01-18,02 - 03,1934.0,4203.0,10836.0,1206.0,18179.0
2013-01-18,03 - 04,1942.0,4264.0,10822.0,1211.0,18239.0
2013-01-18,04 - 05,2048.0,4407.0,10826.0,1210.0,18491.0
2013-01-18,05 - 06,2408.0,5224.0,11004.0,1259.0,19894.0
2013-01-18,06 - 07,3697.0,6006.0,11308.0,1299.0,22310.0
2013-01-18,07 - 08,4450.0,6850.0,11380.0,1317.0,23998.0
2013-01-18,08 - 09,4656.0,7002.0,11542.0,1335.0,24534.0
2013-01-18,09 - 10,4664.0,7024.0,11566.0,1351.0,24604.0
2013-01-18,10 - 11,4529.0,6970.0,11818.0,1350.0,24667.0
2013-01-18,11 - 12,4530.0,6982.0,11867.0,1346.0,24725.0
2013-01-18,12 - 13,4452.0,6827.0,11903.0,1346.0,24529.0
2013-01-18,13 - 14,4150.0,6712.0,12024.0,1342.0,24228.0
2013-01-18,14 - 15,4124.0,6594.0,12082.0,1341.0,24141.0
2013-01-18,15 - 16,4120.0,6576.0,12184.0,1346.0,24226.0
2013-01-18,16 - 17,4130.0,6789.0,12313.0,1347.0,24579.0
2013-01-18,17 - 18,4215.0,6908.0,12229.0,1372.0,24723.0
2013-01-18,18 - 19,4106.0,6793.0,12284.0,1412.0,24595.0
2013-01-18,19 - 20,3777.0,6572.0,12210.0,1343.0,23902.0
2013-01-18,20 - 21,3570.0,6407.0,12125.0,1298.0,23401.0
2013-01-18,21 - 22,3462.0,6152.0,12065.0,1292.0,22972.0
2013-01-18,22 - 23,2736.0,5583.0,11935.0,1279.0,21532.0
2013-01-18,23 - 00,2063.0,5160.0,11939.0,1264.0,20426.0
2013-01-19,00 - 01,1872.0,4590.0,11961.0,1213.0,19637.0
2013-01-19,01 - 02,1827.0,4437.0,11970.0,1241.0,19475.0
2013-01-19,02 - 03,1812.0,4459.0,11983.0,1207.0,19461.0
2013-01-19,03 - 04,1975.0,4494.0,11996.0,1170.0,19635.0
2013-01-19,04 - 05,1965.0,4546.0,11865.0,1263.0,19639.0
2013-01-19,05 - 06,1962.0,4654.0,12349.0,1301.0,20267.0
2013-01-19,06 - 07,2550.0,5131.0,12344.0,1282.0,21306.0
2013-01-19,07 - 08,3121.0,5410.0,12163.0,1294.0,21988.0
2013-01-19,08 - 09,3523.0,5955.0,12039.0,1296.0,22813.0
2013-01-19,09 - 10,3748.0,6558.0,12078.0,1277.0,23660.0
2013-01-19,10 - 11,4096.0,6795.0,12077.0,1309.0,24277.0
2013-01-19,11 - 12,3998.0,6733.0,11929.0,1297.0,23957.0
2013-01-19,12 - 13,3919.0,6678.0,12083.0,1280.0,23959.0
2013-01-19,13 - 14,3607.0,6528.0,12219.0,1257.0,23611.0
2013-01-19,14 - 15,3399.0,6341.0,12161.0,1246.0,23147.0
2013-01-19,15 - 16,3521.0,6364.0,12164.0,1246.0,23295.0
2013-01-19,16 - 17,3562.0,6733.0,12253.0,1268.0,23816.0
2013-01-19,17 - 18,4011.0,6865.0,12288.0,1254.0,24418.0
2013-01-19,18 - 19,4319.0,6969.0,12388.0,1250.0,24926.0
2013-01-19,19 - 20,3717.0,6670.0,12321.0,1245.0,23954.0
2013-01-19,20 - 21,3320.0,6056.0,12330.0,1229.0,22935.0
2013-01-19,21 - 22,3183.0,5825.0,12270.0,1213.0,22492.0
2013-01-19,22 - 23,3143.0,5440.0,12204.0,1197.0,21984.0
2013-01-19,23 - 00,2914.0,5203.0,12036.0,1153.0,21307.0
2013-01-20,00 - 01,2001.0,4629.0,11978.0,1104.0,19712.0
2013-01-20,01 - 02,1714.0,4246.0,11900.0,1085.0,18945.0
2013-01-20,02 - 03,1689.0,3985.0,11871.0,1067.0,18612.0
2013-01-20,03 - 04,1682.0,3960.0,11862.0,1061.0,18564.0
2013-01-20,04 - 05,1676.0,4019.0,11838.0,1046.0,18580.0
2013-01-20,05 - 06,1676.0,4191.0,11847.0,1096.0,18810.0
2013-01-20,06 - 07,1775.0,4279.0,11873.0,1103.0,19030.0
2013-01-20,07 - 08,2259.0,4467.0,11964.0,1093.0,19783.0
2013-01-20,08 - 09,2606.0,4552.0,12080.0,1060.0,20299.0
2013-01-20,09 - 10,2744.0,4935.0,12164.0,1083.0,20927.0
2013-01-20,10 - 11,2777.0,5469.0,12205.0,1089.0,21540.0
2013-01-20,11 - 12,3070.0,5683.0,12372.0,1094.0,22219.0
2013-01-20,12 - 13,3262.0,5907.0,12403.0,1097.0,22670.0
2013-01-20,13 - 14,3262.0,5603.0,12334.0,1114.0,22312.0
2013-01-20,14 - 15,3264.0,5356.0,12268.0,1148.0,22036.0
2013-01-20,15 - 16,3310.0,5627.0,12321.0,1200.0,22459.0
2013-01-20,16 - 17,3310.0,5825.0,12473.0,1247.0,22855.0
2013-01-20,17 - 18,3454.0,6153.0,12559.0,1310.0,23476.0
2013-01-20,18 - 19,3630.0,5986.0,12620.0,1381.0,23617.0
2013-01-20,19 - 20,3364.0,5715.0,12589.0,1400.0,23068.0
2013-01-20,20 - 21,3086.0,5524.0,12448.0,1415.0,22473.0
2013-01-20,21 - 22,2736.0,5076.0,12382.0,1423.0,21616.0
2013-01-20,22 - 23,2538.0,4780.0,12332.0,1430.0,21081.0
2013-01-20,23 - 00,2261.0,4221.0,12218.0,1426.0,20126.0
2013-01-21,00 - 01,1807.0,3873.0,12215.0,1336.0,19230.0
2013-01-21,01 - 02,1642.0,3662.0,12161.0,1360.0,18825.0
2013-01-21,02 - 03,1703.0,3683.0,12147.0,1382.0,18916.0
2013-01-21,03 - 04,1842.0,3705.0,12170.0,1415.0,19132.0
2013-01-21,04 - 05,1971.0,4030.0,12296.0,1413.0,19710.0
2013-01-21,05 - 06,2501.0,4654.0,12354.0,1467.0,20975.0
2013-01-21,06 - 07,3353.0,5608.0,12378.0,1503.0,22842.0
2013-01-21,07 - 08,4217.0,6491.0,12590.0,1526.0,24824.0
2013-01-21,08 - 09,4391.0,6858.0,12633.0,1580.0,25462.0
2013-01-21,09 - 10,4307.0,6835.0,12605.0,1558.0,25305.0
2013-01-21,10 - 11,4241.0,6884.0,12556.0,1541.0,25223.0
2013-01-21,11 - 12,4224.0,6785.0,12548.0,1529.0,25086.0
2013-01-21,12 - 13,4104.0,6631.0,12577.0,1551.0,24862.0
2013-01-21,13 - 14,3950.0,6569.0,12592.0,1546.0,24657.0
2013-01-21,14 - 15,3816.0,6557.0,12561.0,1545.0,24478.0
2013-01-21,15 - 16,3822.0,6705.0,12526.0,1516.0,24569.0
2013-01-21,16 - 17,3864.0,6821.0,12616.0,1530.0,24831.0
2013-01-21,17 - 18,4219.0,7039.0,12652.0,1545.0,25456.0
2013-01-21,18 - 19,4210.0,7033.0,12574.0,1552.0,25370.0
2013-01-21,19 - 20,3965.0,6706.0,12526.0,1539.0,24737.0
2013-01-21,20 - 21,3638.0,6661.0,12413.0,1502.0,24214.0
2013-01-21,21 - 22,3471.0,6442.0,12353.0,1449.0,23715.0
2013-01-21,22 - 23,3239.0,6038.0,12242.0,1393.0,22912.0
2013-01-21,23 - 00,2858.0,5273.0,12131.0,1371.0,21633.0
2013-01-22,00 - 01,2102.0,4608.0,12148.0,1398.0,20255.0
2013-01-22,01 - 02,2095.0,4357.0,12141.0,1382.0,19975.0
2013-01-22,02 - 03,2012.0,4353.0,12132.0,1393.0,19890.0
2013-01-22,03 - 04,2012.0,4581.0,12140.0,1373.0,20106.0
2013-01-22,04 - 05,2268.0,4815.0,12208.0,1373.0,20664.0
2013-01-22,05 - 06,2555.0,5409.0,12327.0,1406.0,21697.0
2013-01-22,06 - 07,3612.0,6456.0,12481.0,1415.0,23964.0
2013-01-22,07 - 08,4515.0,7076.0,12575.0,1446.0,25612.0
2013-01-22,08 - 09,4733.0,7178.0,12584.0,1441.0,25936.0
2013-01-22,09 - 10,4559.0,7221.0,12544.0,1435.0,25759.0
2013-01-22,10 - 11,4250.0,7088.0,12519.0,1377.0,25235.0
2013-01-22,11 - 12,4251.0,7037.0,12495.0,1344.0,25127.0
2013-01-22,12 - 13,4257.0,6986.0,12426.0,1352.0,25021.0
2013-01-22,13 - 14,4233.0,6868.0,12434.0,1359.0,24894.0
2013-01-22,14 - 15,4178.0,6811.0,12391.0,1334.0,24714.0
2013-01-22,15 - 16,4216.0,6851.0,12330.0,1272.0,24669.0
2013-01-22,16 - 17,4265.0,6946.0,12359.0,1254.0,24823.0
2013-01-22,17 - 18,4317.0,6988.0,12394.0,1261.0,24960.0
2013-01-22,18 - 19,4242.0,6930.0,12377.0,1228.0,24777.0
2013-01-22,19 - 20,4180.0,6832.0,12249.0,1211.0,24472.0
2013-01-22,20 - 21,3990.0,6658.0,12304.0,1201.0,24153.0
2013-01-22,21 - 22,3628.0,6386.0,12266.0,1166.0,23445.0
2013-01-22,22 - 23,3327.0,6116.0,12122.0,1151.0,22717.0
2013-01-22,23 - 00,2899.0,5800.0,11982.0,1131.0,21811.0
2013-01-23,00 - 01,2286.0,5159.0,11923.0,1113.0,20481.0
2013-01-23,01 - 02,2146.0,4774.0,11954.0,1084.0,19957.0
2013-01-23,02 - 03,2129.0,4948.0,12025.0,1089.0,20191.0
2013-01-23,03 - 04,2146.0,5110.0,12097.0,1117.0,20471.0
2013-01-23,04 - 05,2883.0,5333.0,12157.0,1113.0,21486.0
2013-01-23,05 - 06,3652.0,5835.0,12159.0,1145.0,22790.0
2013-01-23,06 - 07,4293.0,6745.0,12325.0,1132.0,24496.0
2013-01-23,07 - 08,4773.0,7236.0,12486.0,1166.0,25662.0
2013-01-23,08 - 09,4817.0,7227.0,12532.0,1192.0,25768.0
2013-01-23,09 - 10,4773.0,7171.0,12535.0,1287.0,25766.0
2013-01-23,10 - 11,4618.0,7108.0,12521.0,1286.0,25533.0
2013-01-23,11 - 12,4346.0,6990.0,12481.0,1483.0,25300.0
2013-01-23,12 - 13,4137.0,6460.0,12505.0,1492.0,24595.0
2013-01-23,13 - 14,4133.0,6654.0,12452.0,1265.0,24504.0
2013-01-23,14 - 15,4329.0,6937.0,12414.0,1219.0,24900.0
2013-01-23,15 - 16,4437.0,7072.0,12388.0,1244.0,25141.0
2013-01-23,16 - 17,4758.0,7199.0,12519.0,1252.0,25728.0
2013-01-23,17 - 18,4823.0,7228.0,12556.0,1369.0,25976.0
2013-01-23,18 - 19,4742.0,7168.0,12587.0,1376.0,25872.0
2013-01-23,19 - 20,4670.0,7097.0,12605.0,1347.0,25720.0
2013-01-23,20 - 21,4367.0,6795.0,12554.0,1260.0,24976.0
2013-01-23,21 - 22,4014.0,6656.0,12462.0,1229.0,24361.0
2013-01-23,22 - 23,3452.0,6455.0,12323.0,1122.0,23352.0
2013-01-23,23 - 00,2885.0,5939.0,12230.0,1103.0,22157.0
2013-01-24,00 - 01,2580.0,5755.0,12042.0,1063.0,21441.0
2013-01-24,01 - 02,2299.0,5518.0,11988.0,1052.0,20857.0
2013-01-24,02 - 03,2101.0,5291.0,11982.0,1050.0,20424.0
2013-01-24,03 - 04,2074.0,5140.0,11979.0,1050.0,20243.0
2013-01-24,04 - 05,2173.0,5173.0,11990.0,1052.0,20388.0
2013-01-24,05 - 06,2781.0,5681.0,12021.0,1095.0,21578.0
2013-01-24,06 - 07,4151.0,6756.0,12198.0,1106.0,24210.0
2013-01-24,07 - 08,4710.0,7246.0,12560.0,1138.0,25653.0
2013-01-24,08 - 09,4496.0,7211.0,12434.0,1119.0,25260.0
2013-01-24,09 - 10,4323.0,7186.0,12276.0,1101.0,24887.0
2013-01-24,10 - 11,4319.0,7019.0,12478.0,1097.0,24912.0
2013-01-24,11 - 12,4315.0,7063.0,12481.0,1105.0,24964.0
2013-01-24,12 - 13,4328.0,7020.0,12369.0,1124.0,24841.0
2013-01-24,13 - 14,4318.0,6823.0,12312.0,1092.0,24545.0
2013-01-24,14 - 15,4313.0,6871.0,12340.0,1085.0,24609.0
2013-01-24,15 - 16,4263.0,6730.0,12222.0,1077.0,24293.0
2013-01-24,16 - 17,4176.0,6796.0,12169.0,1095.0,24236.0
2013-01-24,17 - 18,4458.0,6816.0,12528.0,1107.0,24909.0
2013-01-24,18 - 19,4548.0,6854.0,12547.0,1125.0,25075.0
2013-01-24,19 - 20,4260.0,6787.0,12500.0,1121.0,24667.0
2013-01-24,20 - 21,4213.0,6723.0,12265.0,1083.0,24284.0
2013-01-24,21 - 22,4098.0,6438.0,12273.0,1055.0,23864.0
2013-01-24,22 - 23,3949.0,6296.0,12180.0,1042.0,23468.0
2013-01-24,23 - 00,3304.0,5955.0,12135.0,1021.0,22415.0
2013-01-25,00 - 01,2688.0,5319.0,12002.0,931.0,20940.0
2013-01-25,01 - 02,2252.0,5163.0,12004.0,921.0,20340.0
2013-01-25,02 - 03,2182.0,5068.0,12017.0,918.0,20184.0
2013-01-25,03 - 04,2129.0,5122.0,12054.0,915.0,20221.0
2013-01-25,04 - 05,2192.0,5144.0,12109.0,916.0,20361.0
2013-01-25,05 - 06,2860.0,5623.0,12276.0,1079.0,21837.0
2013-01-25,06 - 07,4384.0,6665.0,12504.0,1154.0,24707.0
2013-01-25,07 - 08,4624.0,7245.0,12746.0,1333.0,25950.0
2013-01-25,08 - 09,4431.0,7273.0,12805.0,1411.0,25919.0
2013-01-25,09 - 10,4165.0,6875.0,12765.0,1332.0,25138.0
2013-01-25,10 - 11,4366.0,7140.0,12709.0,1261.0,25476.0
2013-01-25,11 - 12,4499.0,7219.0,12867.0,1407.0,25992.0
2013-01-25,12 - 13,4426.0,7092.0,12711.0,1329.0,25558.0
2013-01-25,13 - 14,4178.0,7071.0,12720.0,1222.0,25192.0
2013-01-25,14 - 15,4082.0,7059.0,12690.0,1128.0,24959.0
2013-01-25,15 - 16,4084.0,7089.0,12572.0,1121.0,24866.0
2013-01-25,16 - 17,4427.0,7100.0,12623.0,1129.0,25279.0
2013-01-25,17 - 18,4448.0,7129.0,12623.0,1139.0,25338.0
2013-01-25,18 - 19,4341.0,7101.0,12623.0,1146.0,25211.0
2013-01-25,19 - 20,4068.0,6971.0,12501.0,1159.0,24699.0
2013-01-25,20 - 21,3864.0,6766.0,12423.0,1175.0,24228.0
2013-01-25,21 - 22,3343.0,6308.0,12300.0,1173.0,23123.0
2013-01-25,22 - 23,2833.0,5690.0,12114.0,1181.0,21818.0
2013-01-25,23 - 00,2307.0,5021.0,12095.0,1159.0,20582.0
2013-01-26,00 - 01,1751.0,4269.0,11975.0,1148.0,19143.0
2013-01-26,01 - 02,1732.0,4039.0,12004.0,1159.0,18934.0
2013-01-26,02 - 03,1674.0,3644.0,12073.0,1179.0,18570.0
2013-01-26,03 - 04,1749.0,3513.0,12071.0,1185.0,18518.0
2013-01-26,04 - 05,1746.0,3504.0,12047.0,1203.0,18500.0
2013-01-26,05 - 06,1956.0,3617.0,12005.0,1274.0,18851.0
2013-01-26,06 - 07,2500.0,4010.0,12052.0,1291.0,19853.0
2013-01-26,07 - 08,2503.0,4443.0,12071.0,1327.0,20343.0
2013-01-26,08 - 09,2849.0,4922.0,11956.0,1355.0,21082.0
2013-01-26,09 - 10,3483.0,5616.0,11771.0,1386.0,22256.0
2013-01-26,10 - 11,3696.0,5802.0,11791.0,1426.0,22714.0
2013-01-26,11 - 12,3751.0,5886.0,11768.0,1447.0,22852.0
2013-01-26,12 - 13,3716.0,5784.0,11717.0,1462.0,22679.0
2013-01-26,13 - 14,3627.0,5975.0,11658.0,1476.0,22736.0
2013-01-26,14 - 15,3599.0,5863.0,11969.0,1485.0,22916.0
2013-01-26,15 - 16,3510.0,5782.0,12014.0,1485.0,22791.0
2013-01-26,16 - 17,3664.0,5915.0,12115.0,1487.0,23181.0
2013-01-26,17 - 18,3930.0,6209.0,12035.0,1485.0,23659.0
2013-01-26,18 - 19,3848.0,6261.0,12007.0,1480.0,23596.0
2013-01-26,19 - 20,3786.0,6005.0,12132.0,1496.0,23420.0
2013-01-26,20 - 21,3557.0,5634.0,12163.0,1491.0,22845.0
2013-01-26,21 - 22,3097.0,5088.0,12044.0,1479.0,21708.0
2013-01-26,22 - 23,2292.0,4934.0,11982.0,1476.0,20684.0
2013-01-26,23 - 00,2181.0,4335.0,11970.0,1445.0,19931.0
2013-01-27,00 - 01,1844.0,3909.0,11848.0,1252.0,18853.0
2013-01-27,01 - 02,1749.0,3662.0,11891.0,1233.0,18535.0
2013-01-27,02 - 03,1617.0,3581.0,11814.0,1251.0,18263.0
2013-01-27,03 - 04,1566.0,3446.0,11762.0,1218.0,17991.0
2013-01-27,04 - 05,1668.0,3424.0,11772.0,1200.0,18064.0
2013-01-27,05 - 06,1669.0,3434.0,11757.0,1175.0,18036.0
2013-01-27,06 - 07,2003.0,3781.0,11781.0,1159.0,18725.0
2013-01-27,07 - 08,2462.0,4129.0,11795.0,1157.0,19542.0
2013-01-27,08 - 09,2936.0,4363.0,11820.0,1164.0,20283.0
2013-01-27,09 - 10,3376.0,4613.0,11843.0,1171.0,21002.0
2013-01-27,10 - 11,3603.0,5267.0,11508.0,1162.0,21540.0
2013-01-27,11 - 12,3649.0,5500.0,11378.0,1198.0,21726.0
2013-01-27,12 - 13,3642.0,5448.0,11400.0,1256.0,21747.0
2013-01-27,13 - 14,3443.0,5210.0,11433.0,1320.0,21406.0
2013-01-27,14 - 15,3446.0,5172.0,11524.0,1376.0,21518.0
2013-01-27,15 - 16,3464.0,5281.0,11666.0,1483.0,21895.0
2013-01-27,16 - 17,3540.0,5572.0,11912.0,1527.0,22551.0
2013-01-27,17 - 18,3706.0,5925.0,12114.0,1560.0,23305.0
2013-01-27,18 - 19,3665.0,5992.0,12230.0,1585.0,23471.0
2013-01-27,19 - 20,3645.0,5861.0,12247.0,1568.0,23321.0
2013-01-27,20 - 21,3553.0,5452.0,12239.0,1544.0,22788.0
2013-01-27,21 - 22,3229.0,5118.0,12190.0,1451.0,21987.0
2013-01-27,22 - 23,3153.0,4924.0,12101.0,1412.0,21590.0
2013-01-27,23 - 00,2279.0,4489.0,12008.0,1355.0,20132.0
2013-01-28,00 - 01,1798.0,4073.0,12011.0,1321.0,19204.0
2013-01-28,01 - 02,1750.0,3821.0,11896.0,1256.0,18722.0
2013-01-28,02 - 03,1758.0,3729.0,11944.0,1222.0,18652.0
2013-01-28,03 - 04,1770.0,3824.0,12042.0,1165.0,18801.0
2013-01-28,04 - 05,1974.0,4007.0,12145.0,1151.0,19276.0
2013-01-28,05 - 06,2677.0,4447.0,12250.0,1187.0,20562.0
2013-01-28,06 - 07,3665.0,5354.0,12434.0,1196.0,22649.0
2013-01-28,07 - 08,4027.0,6539.0,12666.0,1245.0,24477.0
2013-01-28,08 - 09,4126.0,6544.0,12702.0,1259.0,24631.0
2013-01-28,09 - 10,4079.0,6337.0,12652.0,1246.0,24314.0
2013-01-28,10 - 11,4042.0,6332.0,12343.0,1240.0,23957.0
2013-01-28,11 - 12,4037.0,6291.0,12490.0,1238.0,24055.0
2013-01-28,12 - 13,4011.0,6187.0,12537.0,1275.0,24011.0
2013-01-28,13 - 14,4006.0,6137.0,12506.0,1302.0,23951.0
2013-01-28,14 - 15,4000.0,6125.0,12488.0,1290.0,23904.0
2013-01-28,15 - 16,3997.0,6200.0,12507.0,1305.0,24009.0
2013-01-28,16 - 17,3993.0,6226.0,12514.0,1310.0,24044.0
2013-01-28,17 - 18,3980.0,6258.0,12575.0,1338.0,24151.0
2013-01-28,18 - 19,3918.0,5997.0,12579.0,1344.0,23838.0
2013-01-28,19 - 20,3918.0,5781.0,12559.0,1356.0,23614.0
2013-01-28,20 - 21,3773.0,5514.0,12525.0,1344.0,23157.0
2013-01-28,21 - 22,3511.0,5134.0,12508.0,1286.0,22438.0
2013-01-28,22 - 23,3073.0,4859.0,12303.0,1279.0,21514.0
2013-01-28,23 - 00,2334.0,4322.0,12238.0,1247.0,20142.0
2013-01-29,00 - 01,1752.0,3789.0,12189.0,1244.0,18974.0
2013-01-29,01 - 02,1677.0,3486.0,12114.0,1256.0,18533.0
2013-01-29,02 - 03,1676.0,3492.0,12068.0,1281.0,18518.0
2013-01-29,03 - 04,1821.0,3640.0,12061.0,1340.0,18862.0
2013-01-29,04 - 05,1849.0,3702.0,12081.0,1390.0,19022.0
2013-01-29,05 - 06,2199.0,4230.0,12161.0,1423.0,20012.0
2013-01-29,06 - 07,3085.0,4981.0,12362.0,1465.0,21893.0
2013-01-29,07 - 08,3662.0,5824.0,12495.0,1475.0,23456.0
2013-01-29,08 - 09,3538.0,5919.0,12431.0,1429.0,23317.0
2013-01-29,09 - 10,3520.0,5856.0,12401.0,1370.0,23147.0
2013-01-29,10 - 11,3550.0,5910.0,12347.0,1355.0,23162.0
2013-01-29,11 - 12,3564.0,6125.0,12182.0,1367.0,23238.0
2013-01-29,12 - 13,3607.0,6144.0,12108.0,1260.0,23121.0
2013-01-29,13 - 14,3611.0,6110.0,12069.0,1240.0,23030.0
2013-01-29,14 - 15,3618.0,6135.0,12038.0,1232.0,23024.0
2013-01-29,15 - 16,3605.0,6302.0,12004.0,1212.0,23123.0
2013-01-29,16 - 17,3841.0,6392.0,12130.0,1229.0,23592.0
2013-01-29,17 - 18,3722.0,6358.0,12140.0,1225.0,23444.0
2013-01-29,18 - 19,3769.0,6318.0,12081.0,1215.0,23382.0
2013-01-29,19 - 20,3591.0,6151.0,12051.0,1209.0,23002.0
2013-01-29,20 - 21,3594.0,5891.0,12002.0,1119.0,22605.0
2013-01-29,21 - 22,3506.0,5542.0,11966.0,1044.0,22059.0
2013-01-29,22 - 23,2717.0,4993.0,11894.0,1025.0,20630.0
2013-01-29,23 - 00,2021.0,4570.0,11745.0,1023.0,19359.0
2013-01-30,00 - 01,1788.0,3603.0,11783.0,1084.0,18258.0
2013-01-30,01 - 02,1652.0,3347.0,11781.0,1101.0,17881.0
2013-01-30,02 - 03,1714.0,3145.0,11793.0,1164.0,17817.0
2013-01-30,03 - 04,1651.0,3246.0,11882.0,1237.0,18015.0
2013-01-30,04 - 05,1664.0,3355.0,11998.0,1305.0,18323.0
2013-01-30,05 - 06,2128.0,3874.0,12123.0,1439.0,19564.0
2013-01-30,06 - 07,3215.0,5262.0,12479.0,1487.0,22443.0
2013-01-30,07 - 08,3934.0,6274.0,12804.0,1518.0,24529.0
2013-01-30,08 - 09,3955.0,6523.0,12835.0,1546.0,24858.0
2013-01-30,09 - 10,3833.0,6583.0,12869.0,1516.0,24801.0
2013-01-30,10 - 11,3921.0,6649.0,12843.0,1479.0,24893.0
2013-01-30,11 - 12,3742.0,6584.0,12848.0,1448.0,24623.0
2013-01-30,12 - 13,3695.0,6355.0,12910.0,1417.0,24378.0
2013-01-30,13 - 14,3606.0,6168.0,12806.0,1457.0,24037.0
2013-01-30,14 - 15,3605.0,6059.0,12707.0,1480.0,23850.0
2013-01-30,15 - 16,3484.0,5941.0,12658.0,1511.0,23595.0
2013-01-30,16 - 17,3476.0,5999.0,12744.0,1595.0,23814.0
2013-01-30,17 - 18,3478.0,6067.0,12781.0,1590.0,23916.0
2013-01-30,18 - 19,3821.0,6146.0,12722.0,1637.0,24326.0
2013-01-30,19 - 20,3340.0,5740.0,12790.0,1682.0,23552.0
2013-01-30,20 - 21,3173.0,5068.0,12768.0,1702.0,22711.0
2013-01-30,21 - 22,2796.0,4451.0,12644.0,1714.0,21605.0
2013-01-30,22 - 23,2457.0,4025.0,12530.0,1693.0,20705.0
2013-01-30,23 - 00,1993.0,3643.0,12462.0,1697.0,19795.0
2013-01-31,00 - 01,1468.0,3147.0,12447.0,1693.0,18755.0
2013-01-31,01 - 02,1396.0,3010.0,12421.0,1707.0,18535.0
2013-01-31,02 - 03,1391.0,2911.0,12373.0,1728.0,18403.0
2013-01-31,03 - 04,1414.0,2921.0,12312.0,1735.0,18381.0
2013-01-31,04 - 05,1512.0,3265.0,12202.0,1743.0,18722.0
2013-01-31,05 - 06,1779.0,3953.0,12080.0,1753.0,19565.0
2013-01-31,06 - 07,2565.0,4886.0,12145.0,1765.0,21362.0
2013-01-31,07 - 08,3130.0,5682.0,12278.0,1754.0,22843.0
2013-01-31,08 - 09,3301.0,5880.0,12228.0,1759.0,23167.0
2013-01-31,09 - 10,3156.0,5797.0,12178.0,1711.0,22842.0
2013-01-31,10 - 11,2977.0,5755.0,12250.0,1678.0,22660.0
2013-01-31,11 - 12,3152.0,5674.0,12225.0,1655.0,22706.0
2013-01-31,12 - 13,2841.0,5566.0,12261.0,1677.0,22346.0
2013-01-31,13 - 14,3118.0,5615.0,12299.0,1726.0,22758.0
2013-01-31,14 - 15,3288.0,5743.0,12241.0,1704.0,22976.0
2013-01-31,15 - 16,3317.0,5857.0,12245.0,1672.0,23092.0
2013-01-31,16 - 17,3311.0,5870.0,12214.0,1595.0,22990.0
