Date,OBOSX OIL SERV GR,volume,OBSFX SEAFOOD GR,volume,OBSHX SHIPPING GR,volume,OSE All-SHARE GR,volume,OSEBX GR,volume,OSEFX MUTUAL F GR,volume,OSEMX MID CAP GR,volume,OSESX SMALL CAP GR,volume,OSLO BØRS EQ C GR,volume,OSLO BØRS EQ C PR,volume,OSLO ENERGY GR,volume,OSLO ENERGY PR,volume,OSLO SEAFOOD GR,volume,OSLO SEAFOOD PR,volume,OSLO SHIPPING GR,volume,OSLO SHIPPING PR,volume
42096,44.16,0,212.31,0,88.48,0,533.82,0,472.75,0,486.77,0,121.17,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42097,43.42,0,212.57,0,88.48,0,533.82,0,472.75,0,486.77,0,121.17,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42098,43.37,0,211.57,0,88.48,0,533.82,0,472.75,0,486.77,0,121.17,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42099,45.6,0,212.21,0,88.48,0,533.82,0,472.75,0,486.77,0,121.17,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42100,45.49,0,211.43,0,88.48,0,533.82,0,472.75,0,486.77,0,121.17,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42101,45.83,0,212.89,0,88.48,0,533.82,0,472.75,0,486.77,0,121.17,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42102,46.01,0,214.75,0,88.8,0,533.82,0,472.75,0,486.77,0,123.56,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42103,45.4,0,213.98,0,89.58,0,533.82,0,472.75,0,486.77,0,124.42,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42104,44.58,0,210.85,0,91.19,0,533.82,0,472.75,0,486.77,0,124.99,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42105,47.13,0,209.89,0,93.38,0,533.82,0,472.75,0,486.77,0,127.41,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42106,47.23,0,211.18,0,93.38,0,533.82,0,472.75,0,486.77,0,127.41,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42107,47.75,0,213.53,0,93.38,0,533.82,0,472.75,0,486.77,0,127.41,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42108,46.61,0,217.93,0,93.91,0,533.82,0,472.75,0,486.77,0,127.41,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42109,44.88,0,219.92,0,94.13,0,533.82,0,472.75,0,486.77,0,128.2,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42110,45.84,0,222.82,0,94.36,0,533.82,0,472.75,0,486.77,0,129.6,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42111,45.35,0,221.56,0,93.73,0,533.82,0,472.75,0,486.77,0,129.63,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42112,44.39,0,221.83,0,93.15,0,533.82,0,472.75,0,486.77,0,128.49,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42113,44.64,0,222.97,0,93.15,0,533.82,0,472.75,0,486.77,0,128.49,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42114,45.22,0,220.64,0,93.15,0,533.82,0,472.75,0,486.77,0,128.49,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42115,45.45,0,219.22,0,93.79,0,533.82,0,472.75,0,486.77,0,128.74,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42116,42.78,0,215.15,0,94.39,0,533.82,0,472.75,0,486.77,0,128.84,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42117,43.92,0,212.59,0,93.51,0,533.82,0,472.75,0,486.77,0,128.35,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42118,42.28,0,207.36,0,93.87,0,533.82,0,472.75,0,486.77,0,128.34,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42119,43.68,0,214.49,0,94.89,0,533.82,0,472.75,0,486.77,0,129.94,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42120,43.68,0,214.52,0,94.89,0,533.82,0,472.75,0,486.77,0,129.94,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42121,43.46,0,217.65,0,94.89,0,533.82,0,472.75,0,486.77,0,129.94,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42122,45.87,0,216.82,0,95.59,0,533.82,0,472.75,0,486.77,0,130.76,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42123,44.1,0,218.16,0,95.12,0,533.82,0,472.75,0,486.77,0,128.67,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42124,44.26,0,216.32,0,93.87,0,533.82,0,472.75,0,486.77,0,127.57,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42125,43.99,0,218.8,0,94.37,0,533.82,0,472.75,0,486.77,0,129.83,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42126,43.93,0,220.74,0,94.37,0,533.82,0,472.75,0,486.77,0,129.83,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42127,42.51,0,223.56,0,94.37,0,533.82,0,472.75,0,486.77,0,129.83,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42128,42.48,0,227.77,0,94.37,0,533.82,0,472.75,0,486.77,0,129.83,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42129,42.47,0,225.12,0,95.12,0,533.82,0,472.75,0,486.77,0,130.73,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42130,43.67,0,220.95,0,95.51,0,533.82,0,472.75,0,486.77,0,132.12,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42131,45.78,0,225.43,0,94.3,0,533.82,0,472.75,0,486.77,0,131,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42132,47.49,0,220.74,0,93.31,0,533.82,0,472.75,0,486.77,0,129.71,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42133,45.88,0,221.39,0,94.37,0,533.82,0,472.75,0,486.77,0,130.6,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42134,45.72,0,224.77,0,94.37,0,533.82,0,472.75,0,486.77,0,130.6,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42135,44.69,0,227.84,0,94.37,0,533.82,0,472.75,0,486.77,0,130.6,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42136,43.7,0,233.09,0,95.48,0,533.82,0,472.75,0,486.77,0,131.38,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42137,43.18,0,225.01,0,94.99,0,533.82,0,472.75,0,486.77,0,130.97,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42138,41.55,0,224.5,0,95.73,0,533.82,0,472.75,0,486.77,0,131.99,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42139,44.36,0,219.04,0,95.73,0,533.82,0,472.75,0,486.77,0,131.99,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42140,45.18,0,228.21,0,95.95,0,533.82,0,472.75,0,486.77,0,132.08,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42141,45.02,0,220.7,0,95.95,0,533.82,0,472.75,0,486.77,0,132.08,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42142,45.85,0,223.81,0,95.95,0,533.82,0,472.75,0,486.77,0,132.08,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42143,46.4,0,228.61,0,96.44,0,533.82,0,472.75,0,486.77,0,132.02,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42144,44.56,0,232.8,0,96.13,0,533.82,0,472.75,0,486.77,0,131.02,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42145,42.62,0,231.09,0,97.13,0,533.82,0,472.75,0,486.77,0,131.09,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42146,43.99,0,231.49,0,98.03,0,533.82,0,472.75,0,486.77,0,131.29,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42147,44.88,0,231.95,0,98.28,0,533.82,0,472.75,0,486.77,0,131.04,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42148,45.64,0,236.53,0,98.28,0,533.82,0,472.75,0,486.77,0,131.04,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42149,46.24,0,236.62,0,98.28,0,533.82,0,472.75,0,486.77,0,131.04,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42150,46.32,0,235.35,0,98.28,0,533.82,0,472.75,0,486.77,0,131.04,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42151,43.99,0,236.37,0,98.32,0,533.82,0,472.75,0,486.77,0,129.69,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42152,42.51,0,232.69,0,99.73,0,533.82,0,472.75,0,486.77,0,129.91,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42153,45.99,0,234.05,0,100.45,0,533.82,0,472.75,0,486.77,0,130.78,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42154,45.49,0,223.6,0,100.35,0,533.82,0,472.75,0,486.77,0,131.14,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42155,46.69,0,223.96,0,100.35,0,533.82,0,472.75,0,486.77,0,131.14,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42156,46.93,0,230.76,0,100.35,0,533.82,0,472.75,0,486.77,0,131.14,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42157,48.24,0,225.68,0,100.02,0,533.82,0,472.75,0,486.77,0,130.6,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42158,47.51,0,228.42,0,99.91,0,533.82,0,472.75,0,486.77,0,131.21,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42159,47.81,0,233.85,0,100.36,0,533.82,0,472.75,0,486.77,0,132.24,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42160,47.89,0,231.44,0,99.16,0,533.82,0,472.75,0,486.77,0,131.38,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42161,47.71,0,238.95,0,99.22,0,533.82,0,472.75,0,486.77,0,131.44,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42162,47.05,0,244.12,0,99.22,0,533.82,0,472.75,0,486.77,0,131.44,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42163,49.51,0,246.86,0,99.22,0,533.82,0,472.75,0,486.77,0,131.44,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42164,48.12,0,250.58,0,99.39,0,533.82,0,472.75,0,486.77,0,131.93,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42165,47.54,0,249.14,0,97.72,0,533.82,0,472.75,0,486.77,0,129.46,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42166,47.35,0,254.17,0,97.51,0,533.82,0,472.75,0,486.77,0,129.44,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42167,48.41,0,260.31,0,97.79,0,533.82,0,472.75,0,486.77,0,130.07,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42168,47.56,0,258.53,0,96.9,0,533.82,0,472.75,0,486.77,0,128.62,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42169,47.16,0,255.96,0,96.9,0,533.82,0,472.75,0,486.77,0,128.62,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42170,46.4,0,260.12,0,96.9,0,533.82,0,472.75,0,486.77,0,128.62,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42171,44.83,0,250.45,0,95.78,0,533.82,0,472.75,0,486.77,0,126.29,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42172,44.5,0,248.31,0,95.82,0,533.82,0,472.75,0,486.77,0,126.31,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42173,45.86,0,254.74,0,95.96,0,533.82,0,472.75,0,486.77,0,126.6,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42174,46.56,0,251.79,0,96.99,0,533.82,0,472.75,0,486.77,0,126.12,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42175,47.73,0,250.46,0,97.06,0,533.82,0,472.75,0,486.77,0,127.18,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42176,49.03,0,255.91,0,97.06,0,533.82,0,472.75,0,486.77,0,127.18,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42177,48.32,0,257.97,0,97.06,0,533.82,0,472.75,0,486.77,0,127.18,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42178,48.19,0,262.93,0,98.46,0,533.82,0,472.75,0,486.77,0,128.51,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42179,48.61,0,267.28,0,99.03,0,533.82,0,472.75,0,486.77,0,129.21,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42180,48.33,0,268.7,0,100.15,0,533.82,0,472.75,0,486.77,0,129.24,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42181,49.29,0,269.52,0,99.75,0,533.82,0,472.75,0,486.77,0,128.94,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42182,47.75,0,270.07,0,100.28,0,533.82,0,472.75,0,486.77,0,129.02,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42183,48.36,0,271.7,0,100.28,0,533.82,0,472.75,0,486.77,0,129.02,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42184,48.88,0,272.25,0,100.28,0,533.82,0,472.75,0,486.77,0,129.02,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42185,48.47,0,274.7,0,99.61,0,533.82,0,472.75,0,486.77,0,127.59,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42186,49.24,0,278.79,0,99.81,0,533.82,0,472.75,0,486.77,0,128.05,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42187,48.93,0,277.88,0,100.68,0,533.82,0,472.75,0,486.77,0,128.53,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42188,48.17,0,279.16,0,100.59,0,533.82,0,472.75,0,486.77,0,128.88,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42189,48.61,0,273.07,0,100.47,0,533.82,0,472.75,0,486.77,0,128.07,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42190,47.8,0,272.06,0,100.47,0,533.82,0,472.75,0,486.77,0,128.07,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42191,47.94,0,273.7,0,100.47,0,533.82,0,472.75,0,486.77,0,128.07,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42192,47.52,0,275.49,0,100.13,0,533.82,0,472.75,0,486.77,0,126.64,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42193,46.44,0,280.97,0,99.76,0,533.82,0,472.75,0,486.77,0,125.03,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42194,47.45,0,277.19,0,97.67,0,533.82,0,472.75,0,486.77,0,124.54,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42195,48.11,0,278.41,0,98.91,0,533.82,0,472.75,0,486.77,0,126.63,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42196,47.61,0,277.22,0,99.09,0,533.82,0,472.75,0,486.77,0,127.5,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42197,47.82,0,277.39,0,99.09,0,533.82,0,472.75,0,486.77,0,127.5,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42198,47.94,0,277.05,0,99.09,0,533.82,0,472.75,0,486.77,0,127.5,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42199,47.93,0,276.09,0,99.37,0,533.82,0,472.75,0,486.77,0,128.95,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42200,46.28,0,273.01,0,100.7,0,533.82,0,472.75,0,486.77,0,130.38,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42201,45.27,0,274.84,0,100.22,0,533.82,0,472.75,0,486.77,0,129.89,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42202,45.57,0,273.73,0,100.83,0,533.82,0,472.75,0,486.77,0,131.39,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42203,44.22,0,270.5,0,101.43,0,533.82,0,472.75,0,486.77,0,131.43,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42204,44.5,0,258.19,0,101.43,0,533.82,0,472.75,0,486.77,0,131.43,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42205,45.2,0,259.59,0,101.43,0,533.82,0,472.75,0,486.77,0,131.43,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42206,43.74,0,258.92,0,102.98,0,533.82,0,472.75,0,486.77,0,131.05,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42207,44.37,0,261.36,0,104.46,0,533.82,0,472.75,0,486.77,0,131.11,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42208,45.21,0,264.72,0,104.08,0,533.82,0,472.75,0,486.77,0,130.32,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42209,45.12,0,263.61,0,104.31,0,533.82,0,472.75,0,486.77,0,130.6,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42210,44.26,0,264.8,0,103.65,0,533.82,0,472.75,0,486.77,0,130.14,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42211,43.5,0,265.46,0,103.65,0,533.82,0,472.75,0,486.77,0,130.14,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42212,43.38,0,264.37,0,103.65,0,533.82,0,472.75,0,486.77,0,130.14,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42213,46.53,0,268.75,0,101.82,0,533.82,0,472.75,0,486.77,0,127.28,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
42214,46.06,0,272.77,0,101.51,0,533.82,0,472.75,0,486.77,0,127.07,0,805.24,0,768.54,0,#N/A,#N/A,136.91,0,#N/A,#N/A,167.51,0,#N/A,#N/A,112.77,0,#N/A,#N/A
