Date,Hours,DK1,DK2,DK
2017-10-17,22 - 23,3076.0,1130.0,4206.0
2017-10-17,23 - 00,3068.0,1060.0,4128.0
2017-10-18,00 - 01,3265.0,890.0,4155.0
2017-10-18,01 - 02,3119.0,890.0,4009.0
2017-10-18,02 - 03,2952.0,875.0,3827.0
2017-10-18,03 - 04,2744.0,907.0,3651.0
2017-10-18,04 - 05,2516.0,943.0,3459.0
2017-10-18,05 - 06,2343.0,1001.0,3344.0
2017-10-18,06 - 07,2142.0,1097.0,3239.0
2017-10-18,07 - 08,2326.0,1288.0,3614.0
2017-10-18,08 - 09,2261.0,1333.0,3594.0
2017-10-18,09 - 10,2372.0,1344.0,3716.0
2017-10-18,10 - 11,2373.0,1430.0,3803.0
2017-10-18,11 - 12,2150.0,1378.0,3528.0
2017-10-18,12 - 13,2020.0,1210.0,3230.0
2017-10-18,13 - 14,1954.0,1159.0,3113.0
2017-10-18,14 - 15,1949.0,1056.0,3005.0
2017-10-18,15 - 16,1939.0,1155.0,3094.0
2017-10-18,16 - 17,2137.0,1134.0,3271.0
2017-10-18,17 - 18,2092.0,1063.0,3155.0
2017-10-18,18 - 19,2246.0,1135.0,3381.0
2017-10-18,19 - 20,2307.0,1217.0,3524.0
2017-10-18,20 - 21,2191.0,1164.0,3355.0
2017-10-18,21 - 22,2054.0,1026.0,3080.0
2017-10-18,22 - 23,1581.0,836.0,2417.0
2017-10-18,23 - 00,1114.0,723.0,1837.0
2017-10-19,00 - 01,915.0,569.0,1484.0
2017-10-19,01 - 02,994.0,551.0,1545.0
2017-10-19,02 - 03,1015.0,556.0,1571.0
2017-10-19,03 - 04,996.0,537.0,1533.0
2017-10-19,04 - 05,1038.0,542.0,1580.0
2017-10-19,05 - 06,1296.0,583.0,1879.0
2017-10-19,06 - 07,1968.0,858.0,2826.0
2017-10-19,07 - 08,2361.0,1251.0,3612.0
2017-10-19,08 - 09,2592.0,1341.0,3933.0
2017-10-19,09 - 10,2810.0,1396.0,4206.0
2017-10-19,10 - 11,2917.0,1423.0,4340.0
2017-10-19,11 - 12,2826.0,1356.0,4182.0
2017-10-19,12 - 13,2850.0,1226.0,4076.0
2017-10-19,13 - 14,2759.0,1192.0,3951.0
2017-10-19,14 - 15,2794.0,1282.0,4076.0
2017-10-19,15 - 16,2906.0,1289.0,4195.0
2017-10-19,16 - 17,2981.0,1422.0,4403.0
2017-10-19,17 - 18,3291.0,1327.0,4618.0
2017-10-19,18 - 19,3546.0,1401.0,4947.0
2017-10-19,19 - 20,3202.0,1293.0,4495.0
2017-10-19,20 - 21,2668.0,1012.0,3680.0
2017-10-19,21 - 22,2634.0,966.0,3600.0
2017-10-19,22 - 23,2526.0,876.0,3402.0
2017-10-19,23 - 00,2673.0,842.0,3515.0
2017-10-20,00 - 01,2564.0,813.0,3377.0
2017-10-20,01 - 02,2363.0,776.0,3139.0
2017-10-20,02 - 03,2324.0,800.0,3124.0
2017-10-20,03 - 04,2391.0,784.0,3175.0
2017-10-20,04 - 05,2402.0,775.0,3177.0
2017-10-20,05 - 06,2342.0,716.0,3058.0
2017-10-20,06 - 07,2632.0,743.0,3375.0
2017-10-20,07 - 08,3087.0,998.0,4085.0
2017-10-20,08 - 09,3397.0,1127.0,4524.0
2017-10-20,09 - 10,3424.0,1099.0,4523.0
2017-10-20,10 - 11,3226.0,1123.0,4349.0
2017-10-20,11 - 12,3068.0,1044.0,4112.0
2017-10-20,12 - 13,2612.0,918.0,3530.0
2017-10-20,13 - 14,2847.0,870.0,3717.0
2017-10-20,14 - 15,2593.0,754.0,3347.0
2017-10-20,15 - 16,2541.0,788.0,3329.0
2017-10-20,16 - 17,2493.0,934.0,3427.0
2017-10-20,17 - 18,2495.0,938.0,3433.0
2017-10-20,18 - 19,2468.0,957.0,3425.0
2017-10-20,19 - 20,2275.0,842.0,3117.0
2017-10-20,20 - 21,1997.0,734.0,2731.0
2017-10-20,21 - 22,1770.0,704.0,2474.0
2017-10-20,22 - 23,1646.0,677.0,2323.0
2017-10-20,23 - 00,1596.0,680.0,2276.0
2017-10-21,00 - 01,1526.0,597.0,2123.0
2017-10-21,01 - 02,1486.0,487.0,1973.0
2017-10-21,02 - 03,1349.0,477.0,1826.0
2017-10-21,03 - 04,1281.0,467.0,1748.0
2017-10-21,04 - 05,1222.0,438.0,1660.0
2017-10-21,05 - 06,1273.0,432.0,1705.0
2017-10-21,06 - 07,1338.0,462.0,1800.0
2017-10-21,07 - 08,1548.0,493.0,2041.0
2017-10-21,08 - 09,1770.0,518.0,2288.0
2017-10-21,09 - 10,1947.0,520.0,2467.0
2017-10-21,10 - 11,2110.0,546.0,2656.0
2017-10-21,11 - 12,2328.0,593.0,2921.0
2017-10-21,12 - 13,2318.0,564.0,2882.0
2017-10-21,13 - 14,2465.0,575.0,3040.0
2017-10-21,14 - 15,2543.0,556.0,3099.0
2017-10-21,15 - 16,2598.0,592.0,3190.0
2017-10-21,16 - 17,2606.0,638.0,3244.0
2017-10-21,17 - 18,2623.0,729.0,3352.0
2017-10-21,18 - 19,2704.0,1040.0,3744.0
2017-10-21,19 - 20,2618.0,1100.0,3718.0
2017-10-21,20 - 21,2488.0,930.0,3418.0
2017-10-21,21 - 22,2258.0,963.0,3221.0
2017-10-21,22 - 23,2034.0,942.0,2976.0
2017-10-21,23 - 00,1999.0,854.0,2853.0
2017-10-22,00 - 01,1917.0,714.0,2631.0
2017-10-22,01 - 02,1907.0,618.0,2525.0
2017-10-22,02 - 03,1908.0,539.0,2447.0
2017-10-22,03 - 04,1934.0,569.0,2503.0
2017-10-22,04 - 05,1919.0,528.0,2447.0
2017-10-22,05 - 06,1877.0,523.0,2400.0
2017-10-22,06 - 07,1933.0,478.0,2411.0
2017-10-22,07 - 08,1933.0,499.0,2432.0
2017-10-22,08 - 09,1939.0,558.0,2497.0
2017-10-22,09 - 10,1862.0,655.0,2517.0
2017-10-22,10 - 11,1843.0,678.0,2521.0
2017-10-22,11 - 12,1743.0,714.0,2457.0
2017-10-22,12 - 13,1689.0,732.0,2421.0
2017-10-22,13 - 14,1688.0,710.0,2398.0
2017-10-22,14 - 15,1593.0,672.0,2265.0
2017-10-22,15 - 16,1421.0,654.0,2075.0
2017-10-22,16 - 17,1365.0,696.0,2061.0
2017-10-22,17 - 18,1213.0,786.0,1999.0
2017-10-22,18 - 19,1220.0,908.0,2128.0
2017-10-22,19 - 20,1228.0,878.0,2106.0
2017-10-22,20 - 21,1040.0,803.0,1843.0
2017-10-22,21 - 22,984.0,688.0,1672.0
2017-10-22,22 - 23,911.0,612.0,1523.0
2017-10-22,23 - 00,867.0,547.0,1414.0
2017-10-23,00 - 01,799.0,644.0,1443.0
2017-10-23,01 - 02,781.0,696.0,1477.0
2017-10-23,02 - 03,725.0,695.0,1420.0
2017-10-23,03 - 04,767.0,659.0,1426.0
2017-10-23,04 - 05,841.0,611.0,1452.0
2017-10-23,05 - 06,1120.0,624.0,1744.0
2017-10-23,06 - 07,1539.0,616.0,2155.0
2017-10-23,07 - 08,1821.0,675.0,2496.0
2017-10-23,08 - 09,2027.0,790.0,2817.0
2017-10-23,09 - 10,2192.0,935.0,3127.0
2017-10-23,10 - 11,2346.0,981.0,3327.0
2017-10-23,11 - 12,2461.0,1013.0,3474.0
2017-10-23,12 - 13,2189.0,970.0,3159.0
2017-10-23,13 - 14,1996.0,895.0,2891.0
2017-10-23,14 - 15,2086.0,1024.0,3110.0
2017-10-23,15 - 16,1963.0,985.0,2948.0
2017-10-23,16 - 17,2077.0,992.0,3069.0
2017-10-23,17 - 18,2424.0,1020.0,3444.0
2017-10-23,18 - 19,2920.0,1129.0,4049.0
2017-10-23,19 - 20,2639.0,1149.0,3788.0
2017-10-23,20 - 21,2131.0,1007.0,3138.0
2017-10-23,21 - 22,2038.0,983.0,3021.0
2017-10-23,22 - 23,1870.0,872.0,2742.0
2017-10-23,23 - 00,1684.0,791.0,2475.0
2017-10-24,00 - 01,1710.0,801.0,2511.0
2017-10-24,01 - 02,1818.0,770.0,2588.0
2017-10-24,02 - 03,1834.0,725.0,2559.0
2017-10-24,03 - 04,1956.0,742.0,2698.0
2017-10-24,04 - 05,2108.0,716.0,2824.0
2017-10-24,05 - 06,2116.0,778.0,2894.0
2017-10-24,06 - 07,2307.0,849.0,3156.0
2017-10-24,07 - 08,2684.0,893.0,3577.0
2017-10-24,08 - 09,2539.0,1118.0,3657.0
2017-10-24,09 - 10,2379.0,1137.0,3516.0
2017-10-24,10 - 11,2465.0,1011.0,3476.0
2017-10-24,11 - 12,2694.0,1132.0,3826.0
2017-10-24,12 - 13,2663.0,1061.0,3724.0
2017-10-24,13 - 14,2681.0,932.0,3613.0
2017-10-24,14 - 15,2533.0,905.0,3438.0
2017-10-24,15 - 16,2609.0,966.0,3575.0
2017-10-24,16 - 17,2680.0,1144.0,3824.0
2017-10-24,17 - 18,2718.0,1232.0,3950.0
2017-10-24,18 - 19,2772.0,1198.0,3970.0
2017-10-24,19 - 20,2608.0,1197.0,3805.0
2017-10-24,20 - 21,2576.0,1153.0,3729.0
2017-10-24,21 - 22,2112.0,1105.0,3217.0
2017-10-24,22 - 23,2015.0,1183.0,3198.0
2017-10-24,23 - 00,1974.0,1176.0,3150.0
2017-10-25,00 - 01,1853.0,1247.0,3100.0
2017-10-25,01 - 02,1884.0,1172.0,3056.0
2017-10-25,02 - 03,1838.0,1108.0,2946.0
2017-10-25,03 - 04,1754.0,1065.0,2819.0
2017-10-25,04 - 05,1576.0,1066.0,2642.0
2017-10-25,05 - 06,1287.0,970.0,2257.0
2017-10-25,06 - 07,1508.0,894.0,2402.0
2017-10-25,07 - 08,1783.0,1109.0,2892.0
2017-10-25,08 - 09,2024.0,1199.0,3223.0
2017-10-25,09 - 10,2464.0,1353.0,3817.0
2017-10-25,10 - 11,2538.0,1468.0,4006.0
2017-10-25,11 - 12,2738.0,1506.0,4244.0
2017-10-25,12 - 13,2713.0,1484.0,4197.0
2017-10-25,13 - 14,3060.0,1576.0,4636.0
2017-10-25,14 - 15,2821.0,1536.0,4357.0
2017-10-25,15 - 16,2860.0,1454.0,4314.0
2017-10-25,16 - 17,2843.0,1354.0,4197.0
2017-10-25,17 - 18,2599.0,1239.0,3838.0
2017-10-25,18 - 19,2470.0,1167.0,3637.0
2017-10-25,19 - 20,2524.0,1157.0,3681.0
2017-10-25,20 - 21,2556.0,1202.0,3758.0
2017-10-25,21 - 22,2428.0,1203.0,3631.0
2017-10-25,22 - 23,2405.0,1195.0,3600.0
2017-10-25,23 - 00,2287.0,1099.0,3386.0
2017-10-26,00 - 01,2447.0,1093.0,3540.0
2017-10-26,01 - 02,2201.0,1074.0,3275.0
2017-10-26,02 - 03,2155.0,1103.0,3258.0
2017-10-26,03 - 04,2075.0,1107.0,3182.0
2017-10-26,04 - 05,2323.0,1059.0,3382.0
2017-10-26,05 - 06,2127.0,1060.0,3187.0
2017-10-26,06 - 07,2005.0,1096.0,3101.0
2017-10-26,07 - 08,2059.0,1091.0,3150.0
2017-10-26,08 - 09,1987.0,1174.0,3161.0
2017-10-26,09 - 10,2076.0,1198.0,3274.0
2017-10-26,10 - 11,2594.0,1248.0,3842.0
2017-10-26,11 - 12,2660.0,1267.0,3927.0
2017-10-26,12 - 13,2733.0,1316.0,4049.0
2017-10-26,13 - 14,2555.0,1325.0,3880.0
2017-10-26,14 - 15,2609.0,1312.0,3921.0
2017-10-26,15 - 16,2817.0,1281.0,4098.0
2017-10-26,16 - 17,2609.0,1350.0,3959.0
2017-10-26,17 - 18,2597.0,1446.0,4043.0
2017-10-26,18 - 19,2875.0,1471.0,4346.0
2017-10-26,19 - 20,2884.0,1332.0,4216.0
2017-10-26,20 - 21,2862.0,1285.0,4147.0
2017-10-26,21 - 22,3037.0,1302.0,4339.0
2017-10-26,22 - 23,3007.0,1301.0,4308.0
2017-10-26,23 - 00,2978.0,1274.0,4252.0
2017-10-27,00 - 01,3229.0,1225.0,4454.0
2017-10-27,01 - 02,3151.0,1205.0,4356.0
2017-10-27,02 - 03,2912.0,1164.0,4076.0
2017-10-27,03 - 04,2737.0,1202.0,3939.0
2017-10-27,04 - 05,2594.0,1255.0,3849.0
2017-10-27,05 - 06,2247.0,1257.0,3504.0
2017-10-27,06 - 07,2055.0,1304.0,3359.0
2017-10-27,07 - 08,2069.0,1323.0,3392.0
2017-10-27,08 - 09,2035.0,1317.0,3352.0
2017-10-27,09 - 10,1948.0,1272.0,3220.0
2017-10-27,10 - 11,1948.0,1287.0,3235.0
2017-10-27,11 - 12,1913.0,1364.0,3277.0
2017-10-27,12 - 13,2124.0,1311.0,3435.0
2017-10-27,13 - 14,2671.0,1326.0,3997.0
2017-10-27,14 - 15,2912.0,1251.0,4163.0
2017-10-27,15 - 16,3177.0,1121.0,4298.0
2017-10-27,16 - 17,2952.0,934.0,3886.0
2017-10-27,17 - 18,2982.0,834.0,3816.0
2017-10-27,18 - 19,3271.0,1238.0,4509.0
2017-10-27,19 - 20,3127.0,1590.0,4717.0
2017-10-27,20 - 21,3159.0,1500.0,4659.0
2017-10-27,21 - 22,3099.0,1268.0,4367.0
2017-10-27,22 - 23,3136.0,1306.0,4442.0
2017-10-27,23 - 00,3463.0,1234.0,4697.0
2017-10-28,00 - 01,3172.0,1184.0,4356.0
2017-10-28,01 - 02,3005.0,1156.0,4161.0
2017-10-28,02 - 03,2849.0,1143.0,3992.0
2017-10-28,03 - 04,2742.0,1167.0,3909.0
2017-10-28,04 - 05,2637.0,1020.0,3657.0
2017-10-28,05 - 06,2740.0,1057.0,3797.0
2017-10-28,06 - 07,2834.0,1266.0,4100.0
2017-10-28,07 - 08,3244.0,1300.0,4544.0
2017-10-28,08 - 09,3407.0,1346.0,4753.0
2017-10-28,09 - 10,3478.0,1454.0,4932.0
2017-10-28,10 - 11,3451.0,1498.0,4949.0
2017-10-28,11 - 12,3468.0,1511.0,4979.0
2017-10-28,12 - 13,3216.0,1513.0,4729.0
2017-10-28,13 - 14,2985.0,1517.0,4502.0
2017-10-28,14 - 15,2875.0,1520.0,4395.0
2017-10-28,15 - 16,2798.0,1494.0,4292.0
2017-10-28,16 - 17,2906.0,1453.0,4359.0
2017-10-28,17 - 18,3194.0,1341.0,4535.0
2017-10-28,18 - 19,3363.0,1304.0,4667.0
2017-10-28,19 - 20,3246.0,1279.0,4525.0
2017-10-28,20 - 21,3211.0,1264.0,4475.0
2017-10-28,21 - 22,2748.0,1277.0,4025.0
2017-10-28,22 - 23,2681.0,1288.0,3969.0
2017-10-28,23 - 00,2538.0,1225.0,3763.0
2017-10-29,00 - 01,2461.0,1185.0,3646.0
2017-10-29,01 - 02,2231.0,997.0,3228.0
2017-10-29,02 - 03,1903.0,888.0,2791.0
2017-10-29,02 - 03,1902.0,880.0,2782.0
2017-10-29,03 - 04,1840.0,802.0,2642.0
2017-10-29,04 - 05,1932.0,809.0,2741.0
2017-10-29,05 - 06,2110.0,970.0,3080.0
2017-10-29,06 - 07,2251.0,1092.0,3343.0
2017-10-29,07 - 08,2677.0,1115.0,3792.0
2017-10-29,08 - 09,3076.0,1279.0,4355.0
2017-10-29,09 - 10,3094.0,1298.0,4392.0
2017-10-29,10 - 11,3124.0,1353.0,4477.0
2017-10-29,11 - 12,3234.0,1430.0,4664.0
2017-10-29,12 - 13,3043.0,1551.0,4594.0
2017-10-29,13 - 14,2942.0,1522.0,4464.0
2017-10-29,14 - 15,2908.0,1537.0,4445.0
2017-10-29,15 - 16,2853.0,1542.0,4395.0
2017-10-29,16 - 17,3021.0,1510.0,4531.0
2017-10-29,17 - 18,2979.0,1456.0,4435.0
2017-10-29,18 - 19,2916.0,1375.0,4291.0
2017-10-29,19 - 20,2611.0,1382.0,3993.0
2017-10-29,20 - 21,2785.0,1312.0,4097.0
2017-10-29,21 - 22,2710.0,1159.0,3869.0
2017-10-29,22 - 23,2636.0,1007.0,3643.0
2017-10-29,23 - 00,2515.0,923.0,3438.0
2017-10-30,00 - 01,2480.0,906.0,3386.0
2017-10-30,01 - 02,2314.0,934.0,3248.0
2017-10-30,02 - 03,2225.0,959.0,3184.0
2017-10-30,03 - 04,2142.0,985.0,3127.0
2017-10-30,04 - 05,2087.0,1015.0,3102.0
2017-10-30,05 - 06,2200.0,953.0,3153.0
2017-10-30,06 - 07,2506.0,940.0,3446.0
2017-10-30,07 - 08,2711.0,971.0,3682.0
2017-10-30,08 - 09,2363.0,901.0,3264.0
2017-10-30,09 - 10,2216.0,1073.0,3289.0
2017-10-30,10 - 11,2375.0,1046.0,3421.0
2017-10-30,11 - 12,2433.0,1197.0,3630.0
2017-10-30,12 - 13,2382.0,1122.0,3504.0
2017-10-30,13 - 14,2269.0,1076.0,3345.0
2017-10-30,14 - 15,2354.0,1110.0,3464.0
2017-10-30,15 - 16,2358.0,1107.0,3465.0
2017-10-30,16 - 17,2311.0,933.0,3244.0
2017-10-30,17 - 18,2578.0,966.0,3544.0
2017-10-30,18 - 19,2385.0,868.0,3253.0
2017-10-30,19 - 20,2287.0,803.0,3090.0
2017-10-30,20 - 21,2118.0,794.0,2912.0
2017-10-30,21 - 22,1907.0,845.0,2752.0
2017-10-30,22 - 23,1831.0,857.0,2688.0
2017-10-30,23 - 00,1881.0,901.0,2782.0
2017-10-31,00 - 01,1409.0,864.0,2273.0
2017-10-31,01 - 02,1358.0,768.0,2126.0
2017-10-31,02 - 03,1465.0,720.0,2185.0
2017-10-31,03 - 04,1512.0,693.0,2205.0
2017-10-31,04 - 05,1503.0,691.0,2194.0
2017-10-31,05 - 06,1745.0,682.0,2427.0
2017-10-31,06 - 07,2017.0,700.0,2717.0
2017-10-31,07 - 08,2137.0,709.0,2846.0
2017-10-31,08 - 09,2545.0,753.0,3298.0
2017-10-31,09 - 10,2182.0,816.0,2998.0
2017-10-31,10 - 11,2120.0,878.0,2998.0
2017-10-31,11 - 12,2216.0,928.0,3144.0
2017-10-31,12 - 13,1913.0,998.0,2911.0
2017-10-31,13 - 14,1753.0,1046.0,2799.0
2017-10-31,14 - 15,1901.0,1080.0,2981.0
2017-10-31,15 - 16,2017.0,984.0,3001.0
2017-10-31,16 - 17,1999.0,1058.0,3057.0
2017-10-31,17 - 18,2344.0,1162.0,3506.0
2017-10-31,18 - 19,2256.0,1185.0,3441.0
2017-10-31,19 - 20,1966.0,1118.0,3084.0
2017-10-31,20 - 21,1642.0,1099.0,2741.0
2017-10-31,21 - 22,1347.0,1064.0,2411.0
2017-10-31,22 - 23,1437.0,935.0,2372.0
2017-10-31,23 - 00,1333.0,816.0,2149.0
2017-11-01,00 - 01,1461.0,807.0,2268.0
2017-11-01,01 - 02,1492.0,866.0,2358.0
2017-11-01,02 - 03,1490.0,941.0,2431.0
2017-11-01,03 - 04,1497.0,933.0,2430.0
2017-11-01,04 - 05,1748.0,893.0,2641.0
2017-11-01,05 - 06,1887.0,837.0,2724.0
2017-11-01,06 - 07,1820.0,844.0,2664.0
2017-11-01,07 - 08,2067.0,895.0,2962.0
2017-11-01,08 - 09,1984.0,1012.0,2996.0
2017-11-01,09 - 10,2078.0,1067.0,3145.0
2017-11-01,10 - 11,2440.0,1145.0,3585.0
2017-11-01,11 - 12,2848.0,1159.0,4007.0
2017-11-01,12 - 13,3192.0,1198.0,4390.0
2017-11-01,13 - 14,3541.0,1197.0,4738.0
2017-11-01,14 - 15,2928.0,1193.0,4121.0
2017-11-01,15 - 16,2707.0,1181.0,3888.0
2017-11-01,16 - 17,2794.0,1236.0,4030.0
2017-11-01,17 - 18,2723.0,1259.0,3982.0
2017-11-01,18 - 19,2598.0,1269.0,3867.0
2017-11-01,19 - 20,2680.0,1227.0,3907.0
2017-11-01,20 - 21,2743.0,1220.0,3963.0
2017-11-01,21 - 22,2723.0,1247.0,3970.0
2017-11-01,22 - 23,2513.0,1238.0,3751.0
2017-11-01,23 - 00,3045.0,1317.0,4362.0
2017-11-02,00 - 01,3087.0,1358.0,4445.0
2017-11-02,01 - 02,2989.0,1315.0,4304.0
2017-11-02,02 - 03,2944.0,1337.0,4281.0
2017-11-02,03 - 04,2825.0,1228.0,4053.0
2017-11-02,04 - 05,2934.0,1226.0,4160.0
2017-11-02,05 - 06,2836.0,1209.0,4045.0
2017-11-02,06 - 07,2728.0,1096.0,3824.0
2017-11-02,07 - 08,3140.0,1111.0,4251.0
2017-11-02,08 - 09,3095.0,1104.0,4199.0
2017-11-02,09 - 10,3038.0,1056.0,4094.0
2017-11-02,10 - 11,3164.0,1052.0,4216.0
2017-11-02,11 - 12,3084.0,1076.0,4160.0
2017-11-02,12 - 13,3091.0,1095.0,4186.0
2017-11-02,13 - 14,2862.0,1114.0,3976.0
2017-11-02,14 - 15,2474.0,1226.0,3700.0
2017-11-02,15 - 16,2133.0,1347.0,3480.0
2017-11-02,16 - 17,2047.0,1287.0,3334.0
2017-11-02,17 - 18,2428.0,1144.0,3572.0
2017-11-02,18 - 19,2256.0,913.0,3169.0
2017-11-02,19 - 20,2074.0,927.0,3001.0
2017-11-02,20 - 21,1651.0,988.0,2639.0
2017-11-02,21 - 22,1506.0,898.0,2404.0
2017-11-02,22 - 23,1424.0,793.0,2217.0
2017-11-02,23 - 00,1471.0,759.0,2230.0
2017-11-03,00 - 01,1355.0,703.0,2058.0
2017-11-03,01 - 02,1588.0,711.0,2299.0
2017-11-03,02 - 03,1572.0,674.0,2246.0
2017-11-03,03 - 04,1732.0,668.0,2400.0
2017-11-03,04 - 05,1881.0,629.0,2510.0
2017-11-03,05 - 06,2098.0,694.0,2792.0
2017-11-03,06 - 07,2519.0,775.0,3294.0
2017-11-03,07 - 08,2896.0,862.0,3758.0
2017-11-03,08 - 09,3067.0,844.0,3911.0
2017-11-03,09 - 10,2958.0,800.0,3758.0
2017-11-03,10 - 11,2822.0,819.0,3641.0
2017-11-03,11 - 12,2602.0,920.0,3522.0
2017-11-03,12 - 13,2427.0,929.0,3356.0
2017-11-03,13 - 14,2291.0,905.0,3196.0
2017-11-03,14 - 15,2104.0,968.0,3072.0
2017-11-03,15 - 16,1859.0,1085.0,2944.0
2017-11-03,16 - 17,1989.0,1058.0,3047.0
2017-11-03,17 - 18,2262.0,1104.0,3366.0
2017-11-03,18 - 19,2088.0,1080.0,3168.0
2017-11-03,19 - 20,1949.0,1025.0,2974.0
2017-11-03,20 - 21,2024.0,966.0,2990.0
2017-11-03,21 - 22,2067.0,906.0,2973.0
2017-11-03,22 - 23,2056.0,867.0,2923.0
2017-11-03,23 - 00,2118.0,867.0,2985.0
2017-11-04,00 - 01,2163.0,946.0,3109.0
2017-11-04,01 - 02,2102.0,894.0,2996.0
2017-11-04,02 - 03,1921.0,873.0,2794.0
2017-11-04,03 - 04,1682.0,822.0,2504.0
2017-11-04,04 - 05,1779.0,771.0,2550.0
2017-11-04,05 - 06,1578.0,766.0,2344.0
2017-11-04,06 - 07,1523.0,750.0,2273.0
2017-11-04,07 - 08,1634.0,713.0,2347.0
2017-11-04,08 - 09,1796.0,637.0,2433.0
2017-11-04,09 - 10,2027.0,660.0,2687.0
2017-11-04,10 - 11,2253.0,707.0,2960.0
2017-11-04,11 - 12,2202.0,732.0,2934.0
2017-11-04,12 - 13,2056.0,700.0,2756.0
2017-11-04,13 - 14,1982.0,695.0,2677.0
2017-11-04,14 - 15,2083.0,669.0,2752.0
2017-11-04,15 - 16,1978.0,661.0,2639.0
2017-11-04,16 - 17,1993.0,787.0,2780.0
2017-11-04,17 - 18,2245.0,975.0,3220.0
2017-11-04,18 - 19,2388.0,907.0,3295.0
2017-11-04,19 - 20,2405.0,894.0,3299.0
2017-11-04,20 - 21,2416.0,895.0,3311.0
2017-11-04,21 - 22,2464.0,911.0,3375.0
2017-11-04,22 - 23,2221.0,935.0,3156.0
2017-11-04,23 - 00,2105.0,965.0,3070.0
2017-11-05,00 - 01,1929.0,1068.0,2997.0
2017-11-05,01 - 02,1849.0,1068.0,2917.0
2017-11-05,02 - 03,1875.0,1047.0,2922.0
2017-11-05,03 - 04,1656.0,1085.0,2741.0
2017-11-05,04 - 05,1468.0,1121.0,2589.0
2017-11-05,05 - 06,1340.0,1021.0,2361.0
2017-11-05,06 - 07,1413.0,831.0,2244.0
2017-11-05,07 - 08,1403.0,772.0,2175.0
2017-11-05,08 - 09,1235.0,689.0,1924.0
2017-11-05,09 - 10,1501.0,698.0,2199.0
2017-11-05,10 - 11,1675.0,726.0,2401.0
2017-11-05,11 - 12,1495.0,753.0,2248.0
2017-11-05,12 - 13,1442.0,714.0,2156.0
2017-11-05,13 - 14,1405.0,660.0,2065.0
2017-11-05,14 - 15,1385.0,595.0,1980.0
2017-11-05,15 - 16,1400.0,643.0,2043.0
2017-11-05,16 - 17,1457.0,599.0,2056.0
2017-11-05,17 - 18,1982.0,669.0,2651.0
2017-11-05,18 - 19,2060.0,766.0,2826.0
2017-11-05,19 - 20,1998.0,871.0,2869.0
2017-11-05,20 - 21,2001.0,825.0,2826.0
2017-11-05,21 - 22,1561.0,729.0,2290.0
2017-11-05,22 - 23,1422.0,742.0,2164.0
2017-11-05,23 - 00,1434.0,725.0,2159.0
2017-11-06,00 - 01,1469.0,755.0,2224.0
2017-11-06,01 - 02,1558.0,733.0,2291.0
2017-11-06,02 - 03,1689.0,727.0,2416.0
2017-11-06,03 - 04,1698.0,685.0,2383.0
2017-11-06,04 - 05,1750.0,663.0,2413.0
2017-11-06,05 - 06,1784.0,663.0,2447.0
2017-11-06,06 - 07,1929.0,682.0,2611.0
2017-11-06,07 - 08,2019.0,686.0,2705.0
2017-11-06,08 - 09,2183.0,717.0,2900.0
2017-11-06,09 - 10,2486.0,732.0,3218.0
2017-11-06,10 - 11,2492.0,783.0,3275.0
2017-11-06,11 - 12,2561.0,900.0,3461.0
2017-11-06,12 - 13,2493.0,922.0,3415.0
2017-11-06,13 - 14,2441.0,897.0,3338.0
2017-11-06,14 - 15,2217.0,839.0,3056.0
2017-11-06,15 - 16,2202.0,753.0,2955.0
2017-11-06,16 - 17,2405.0,792.0,3197.0
2017-11-06,17 - 18,2740.0,850.0,3590.0
2017-11-06,18 - 19,2593.0,865.0,3458.0
2017-11-06,19 - 20,2427.0,852.0,3279.0
2017-11-06,20 - 21,2149.0,759.0,2908.0
2017-11-06,21 - 22,1882.0,737.0,2619.0
2017-11-06,22 - 23,1804.0,710.0,2514.0
2017-11-06,23 - 00,1451.0,708.0,2159.0
2017-11-07,00 - 01,1666.0,690.0,2356.0
2017-11-07,01 - 02,1513.0,685.0,2198.0
2017-11-07,02 - 03,1557.0,675.0,2232.0
2017-11-07,03 - 04,1483.0,679.0,2162.0
2017-11-07,04 - 05,1479.0,653.0,2132.0
2017-11-07,05 - 06,1584.0,630.0,2214.0
2017-11-07,06 - 07,1812.0,733.0,2545.0
2017-11-07,07 - 08,2406.0,783.0,3189.0
2017-11-07,08 - 09,2363.0,851.0,3214.0
2017-11-07,09 - 10,2234.0,820.0,3054.0
2017-11-07,10 - 11,2350.0,814.0,3164.0
2017-11-07,11 - 12,2467.0,841.0,3308.0
2017-11-07,12 - 13,2438.0,845.0,3283.0
2017-11-07,13 - 14,2456.0,882.0,3338.0
2017-11-07,14 - 15,2099.0,833.0,2932.0
2017-11-07,15 - 16,2057.0,803.0,2860.0
2017-11-07,16 - 17,2110.0,797.0,2907.0
2017-11-07,17 - 18,2444.0,847.0,3291.0
2017-11-07,18 - 19,2272.0,900.0,3172.0
2017-11-07,19 - 20,2013.0,931.0,2944.0
2017-11-07,20 - 21,2006.0,926.0,2932.0
2017-11-07,21 - 22,1972.0,874.0,2846.0
2017-11-07,22 - 23,1910.0,846.0,2756.0
2017-11-07,23 - 00,2029.0,827.0,2856.0
2017-11-08,00 - 01,1835.0,864.0,2699.0
2017-11-08,01 - 02,1593.0,862.0,2455.0
