"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 23, 2019","223.85","214.35","224.24","214.15","240.21K","4.05%"
"Oct 22, 2019","215.14","216.33","217.91","214.94","48.20K","-0.55%"
"Oct 21, 2019","216.33","216.72","219.69","216.33","81.35K","-0.27%"
"Oct 18, 2019","216.92","217.71","219.69","215.54","74.61K","-0.36%"
"Oct 17, 2019","217.71","214.74","220.49","212.77","208.66K","1.57%"
"Oct 16, 2019","214.35","208.41","214.94","208.41","282.64K","2.65%"
"Oct 15, 2019","208.81","202.67","210.19","202.67","193.74K","3.03%"
"Oct 14, 2019","202.67","203.46","205.05","201.48","52.13K","-0.68%"
"Oct 11, 2019","204.06","203.66","206.83","202.47","178.15K","0.88%"
"Oct 10, 2019","202.28","202.87","204.65","201.68","71.92K","-0.10%"
"Oct 09, 2019","202.47","204.85","204.85","201.88","92.40K","-1.16%"
"Oct 08, 2019","204.85","200.69","205.84","200.69","122.61K","2.07%"
"Oct 07, 2019","200.69","194.36","202.87","194.36","126.11K","3.15%"
"Oct 04, 2019","194.56","189.21","195.55","189.21","56.41K","2.82%"
"Oct 03, 2019","189.21","187.73","190.90","186.34","81.91K","-0.42%"
"Oct 02, 2019","190.01","193.96","193.96","189.11","67.28K","-1.54%"
"Oct 01, 2019","192.97","195.55","195.55","190.99","71.86K","-0.41%"
"Sep 30, 2019","193.76","194.95","195.94","187.53","128.24K","1.03%"
"Sep 27, 2019","191.79","188.03","193.67","186.44","160.57K","4.42%"
"Sep 26, 2019","183.67","179.32","184.96","179.32","69.12K","0.81%"
"Sep 25, 2019","182.19","185.06","185.55","180.90","31.74K","-1.39%"
"Sep 24, 2019","184.76","186.24","188.03","184.36","59.74K","-0.27%"
"Sep 23, 2019","185.26","181.10","187.13","181.10","90.24K","2.30%"
"Sep 20, 2019","181.10","178.92","183.18","178.92","66.65K","1.16%"
"Sep 19, 2019","179.02","182.09","182.48","174.17","190.41K","-1.15%"
"Sep 18, 2019","181.10","181.00","183.77","175.36","176.96K","-2.71%"
"Sep 17, 2019","186.15","185.65","188.13","182.19","48.60K","0.27%"
"Sep 16, 2019","185.65","182.78","186.74","182.09","69.80K","1.30%"
"Sep 13, 2019","183.28","184.07","184.36","181.40","46.07K","0.43%"
"Sep 12, 2019","182.48","188.13","188.13","181.10","88.85K","-1.76%"
"Sep 11, 2019","185.75","188.03","188.03","183.47","82.74K","0.37%"
"Sep 10, 2019","185.06","184.07","186.15","180.11","137.04K","0.54%"
"Sep 09, 2019","184.07","185.06","188.03","183.38","125.28K","0.11%"
"Sep 06, 2019","183.87","187.53","187.53","182.78","60.48K","-0.16%"
"Sep 05, 2019","184.17","184.36","185.55","183.28","56.43K","-0.05%"
"Sep 04, 2019","184.26","181.99","185.95","180.21","72.95K","2.31%"
"Sep 03, 2019","180.11","185.06","185.95","179.02","90.76K","-2.52%"
"Sep 02, 2019","184.76","184.86","185.75","183.08","56.58K","0.16%"
"Aug 30, 2019","184.46","185.35","187.93","182.78","76.58K","-0.48%"
"Aug 29, 2019","185.35","190.20","190.50","184.26","109.47K","-2.70%"
"Aug 28, 2019","190.50","194.95","195.15","190.01","162.90K","-3.22%"
"Aug 27, 2019","196.83","190.90","201.88","190.90","59.46K","-2.02%"
"Aug 26, 2019","200.89","196.63","202.67","196.63","15.77K","0.00%"
"Aug 23, 2019","200.89","197.92","203.07","194.95","31.62K","0.50%"
"Aug 22, 2019","199.90","197.82","200.10","197.43","18.57K","0.40%"
"Aug 21, 2019","199.11","199.31","200.69","195.45","31.31K","-1.57%"
"Aug 20, 2019","202.28","201.88","205.24","201.48","43.48K","0.39%"
