"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 27, 2016","1,489.50","1,489.49","1,494.31","1,485.92","-","0.26%"
"Dec 23, 2016","1,485.66","1,482.62","1,488.80","1,479.31","-","0.27%"
"Dec 22, 2016","1,481.71","1,483.68","1,484.79","1,478.93","-","-0.04%"
"Dec 21, 2016","1,482.24","1,485.95","1,488.65","1,481.34","-","0.21%"
"Dec 20, 2016","1,479.08","1,489.97","1,489.97","1,476.71","-","-0.72%"
"Dec 19, 2016","1,489.76","1,490.16","1,497.53","1,489.29","-","-0.20%"
"Dec 16, 2016","1,492.82","1,492.74","1,500.08","1,490.07","-","0.18%"
"Dec 15, 2016","1,490.10","1,505.38","1,505.38","1,486.18","-","-1.15%"
"Dec 14, 2016","1,507.40","1,549.27","1,549.27","1,507.40","-","-2.96%"
"Dec 13, 2016","1,553.32","1,549.65","1,555.92","1,545.66","-","0.80%"
"Dec 12, 2016","1,541.01","1,543.59","1,557.61","1,537.06","-","0.52%"
"Dec 09, 2016","1,533.08","1,535.26","1,537.12","1,526.40","-","-0.09%"
"Dec 08, 2016","1,534.45","1,525.27","1,539.93","1,523.28","-","0.60%"
"Dec 07, 2016","1,525.27","1,507.72","1,525.27","1,507.72","-","1.43%"
"Dec 06, 2016","1,503.84","1,495.62","1,506.93","1,493.89","-","0.23%"
"Dec 05, 2016","1,500.44","1,477.99","1,500.81","1,477.99","-","1.62%"
"Dec 02, 2016","1,476.57","1,479.73","1,483.06","1,474.52","-","-0.32%"
"Dec 01, 2016","1,481.35","1,475.37","1,487.48","1,475.37","-","1.09%"
"Nov 30, 2016","1,465.34","1,437.31","1,466.82","1,437.31","-","1.99%"
"Nov 29, 2016","1,436.70","1,435.04","1,438.55","1,428.61","-","-0.29%"
"Nov 28, 2016","1,440.92","1,450.53","1,450.53","1,440.19","-","-0.64%"
"Nov 25, 2016","1,450.13","1,441.70","1,455.36","1,441.70","-","0.70%"
"Nov 23, 2016","1,440.08","1,449.89","1,449.89","1,436.95","-","-0.95%"
"Nov 22, 2016","1,453.94","1,450.24","1,454.14","1,444.27","-","0.35%"
"Nov 21, 2016","1,448.83","1,431.99","1,448.83","1,431.00","-","1.81%"
"Nov 18, 2016","1,423.08","1,427.04","1,428.11","1,418.14","-","-0.38%"
"Nov 17, 2016","1,428.46","1,434.34","1,442.33","1,426.85","-","-0.28%"
"Nov 16, 2016","1,432.51","1,449.14","1,449.14","1,427.76","-","-1.16%"
"Nov 15, 2016","1,449.34","1,429.03","1,450.87","1,429.03","-","1.96%"
"Nov 14, 2016","1,421.53","1,429.93","1,429.93","1,409.58","-","-1.04%"
"Nov 11, 2016","1,436.42","1,446.00","1,447.37","1,429.97","-","-0.82%"
"Nov 10, 2016","1,448.23","1,453.76","1,458.09","1,440.17","-","-0.37%"
"Nov 09, 2016","1,453.57","1,448.94","1,456.96","1,438.99","-","-0.07%"
"Nov 08, 2016","1,454.62","1,448.04","1,459.23","1,445.58","-","0.24%"
"Nov 07, 2016","1,451.09","1,432.62","1,452.88","1,432.62","-","1.29%"
"Nov 04, 2016","1,432.62","1,436.08","1,439.55","1,423.12","-","-0.69%"
"Nov 03, 2016","1,442.53","1,441.32","1,449.78","1,438.36","-","0.18%"
"Nov 02, 2016","1,439.90","1,458.12","1,458.12","1,434.27","-","-1.37%"
"Nov 01, 2016","1,459.95","1,455.85","1,466.72","1,453.47","-","0.19%"
"Oct 31, 2016","1,457.25","1,460.11","1,469.97","1,453.40","-","-0.36%"
"Oct 28, 2016","1,462.54","1,465.05","1,470.02","1,459.23","-","-0.25%"
"Oct 27, 2016","1,466.27","1,450.60","1,471.99","1,450.60","-","1.68%"
"Oct 26, 2016","1,442.08","1,464.11","1,464.11","1,436.43","-","-1.53%"
"Oct 25, 2016","1,464.52","1,460.85","1,471.10","1,460.85","-","0.10%"
"Oct 24, 2016","1,463.08","1,463.93","1,468.44","1,456.58","-","0.02%"
"Oct 21, 2016","1,462.72","1,461.00","1,462.72","1,454.65","-","-0.01%"
"Oct 20, 2016","1,462.82","1,465.43","1,469.07","1,457.41","-","-0.55%"
"Oct 19, 2016","1,470.91","1,455.69","1,473.83","1,455.69","-","1.27%"
"Oct 18, 2016","1,452.44","1,436.60","1,456.53","1,436.60","-","0.90%"
"Oct 17, 2016","1,439.44","1,447.80","1,448.51","1,436.06","-","-0.58%"
"Oct 14, 2016","1,447.80","1,453.65","1,457.27","1,443.28","-","-0.23%"
"Oct 13, 2016","1,451.21","1,440.72","1,452.65","1,431.00","-","0.30%"
"Oct 12, 2016","1,446.80","1,458.59","1,458.59","1,443.83","-","-0.81%"
"Oct 11, 2016","1,458.59","1,477.88","1,480.80","1,456.75","-","-1.52%"
"Oct 10, 2016","1,481.12","1,461.08","1,484.64","1,461.08","-","1.80%"
"Oct 07, 2016","1,455.00","1,472.56","1,472.56","1,449.58","-","-1.15%"
"Oct 06, 2016","1,471.95","1,474.50","1,478.28","1,468.26","-","-0.06%"
"Oct 05, 2016","1,472.88","1,471.13","1,476.85","1,468.08","-","0.53%"
"Oct 04, 2016","1,465.05","1,458.39","1,472.38","1,456.77","-","0.68%"
"Oct 03, 2016","1,455.14","1,459.46","1,459.46","1,446.67","-","-0.32%"
"Sep 30, 2016","1,459.86","1,441.88","1,461.20","1,441.46","-","1.84%"
"Sep 29, 2016","1,433.53","1,435.63","1,449.04","1,426.28","-","0.48%"
"Sep 28, 2016","1,426.70","1,393.68","1,428.83","1,392.42","-","2.89%"
"Sep 27, 2016","1,386.65","1,384.04","1,387.27","1,372.13","-","-0.30%"
"Sep 26, 2016","1,390.77","1,404.11","1,404.11","1,388.92","-","-1.32%"
"Sep 23, 2016","1,409.32","1,405.98","1,415.26","1,403.99","-","0.06%"
"Sep 22, 2016","1,408.41","1,387.12","1,423.38","1,387.12","-","2.27%"
"Sep 21, 2016","1,377.18","1,361.00","1,377.18","1,360.48","-","1.22%"
"Sep 20, 2016","1,360.60","1,353.79","1,362.92","1,353.04","-","0.49%"
"Sep 19, 2016","1,353.99","1,347.60","1,362.30","1,347.60","-","0.79%"
"Sep 16, 2016","1,343.34","1,346.58","1,350.16","1,340.80","-","-0.47%"
"Sep 15, 2016","1,349.65","1,349.08","1,350.94","1,340.73","-","-0.05%"
"Sep 14, 2016","1,350.31","1,347.74","1,361.54","1,345.30","-","0.14%"
"Sep 13, 2016","1,348.46","1,377.35","1,377.35","1,344.02","-","-2.56%"
"Sep 12, 2016","1,383.90","1,379.53","1,385.14","1,365.66","-","0.24%"
"Sep 09, 2016","1,380.55","1,420.59","1,420.59","1,375.74","-","-2.82%"
"Sep 08, 2016","1,420.59","1,422.58","1,428.12","1,413.78","-","-0.11%"
"Sep 07, 2016","1,422.17","1,417.74","1,425.28","1,417.22","-","0.33%"
"Sep 06, 2016","1,417.54","1,404.04","1,419.43","1,404.04","-","1.32%"
"Sep 02, 2016","1,399.05","1,385.57","1,400.47","1,385.57","-","1.78%"
"Sep 01, 2016","1,374.63","1,375.09","1,377.22","1,367.08","-","-0.21%"
"Aug 31, 2016","1,377.55","1,383.96","1,390.34","1,374.88","-","-0.70%"
"Aug 30, 2016","1,387.23","1,387.80","1,393.71","1,385.17","-","-0.08%"
"Aug 29, 2016","1,388.41","1,381.34","1,392.98","1,378.78","-","0.39%"
"Aug 26, 2016","1,382.97","1,396.95","1,411.41","1,381.88","-","-0.96%"
"Aug 25, 2016","1,396.34","1,400.03","1,400.84","1,390.94","-","-0.31%"
"Aug 24, 2016","1,400.64","1,406.20","1,407.70","1,399.14","-","-0.48%"
"Aug 23, 2016","1,407.43","1,391.02","1,415.50","1,391.02","-","1.06%"
"Aug 22, 2016","1,392.65","1,394.39","1,394.73","1,386.08","-","-0.66%"
"Aug 19, 2016","1,401.96","1,399.72","1,401.96","1,394.36","-","0.01%"
"Aug 18, 2016","1,401.76","1,388.20","1,405.31","1,388.20","-","0.96%"
"Aug 17, 2016","1,388.41","1,397.52","1,397.52","1,380.91","-","-0.98%"
"Aug 16, 2016","1,402.22","1,406.75","1,411.85","1,402.22","-","-0.07%"
"Aug 15, 2016","1,403.27","1,400.55","1,405.43","1,392.66","-","0.12%"
"Aug 12, 2016","1,401.57","1,405.77","1,409.83","1,400.82","-","-0.14%"
"Aug 11, 2016","1,403.52","1,383.32","1,407.76","1,383.32","-","1.46%"
"Aug 10, 2016","1,383.32","1,375.38","1,392.92","1,375.38","-","0.58%"
"Aug 09, 2016","1,375.38","1,354.89","1,381.79","1,354.89","-","1.74%"
"Aug 08, 2016","1,351.82","1,346.48","1,356.09","1,346.48","-","0.28%"
"Aug 05, 2016","1,348.05","1,347.66","1,349.56","1,339.24","-","-0.09%"
"Aug 04, 2016","1,349.30","1,335.15","1,350.25","1,335.15","-","1.06%"
"Aug 03, 2016","1,335.15","1,333.58","1,336.72","1,321.99","-","0.18%"
"Aug 02, 2016","1,332.76","1,325.20","1,345.51","1,324.91","-","0.57%"
"Aug 01, 2016","1,325.20","1,350.98","1,350.98","1,324.88","-","-2.34%"
"Jul 29, 2016","1,356.91","1,345.58","1,360.27","1,340.15","-","0.67%"
"Jul 28, 2016","1,347.83","1,355.36","1,365.11","1,342.35","-","-0.60%"
"Jul 27, 2016","1,355.97","1,355.17","1,361.77","1,344.95","-","-0.42%"
"Jul 26, 2016","1,361.72","1,355.72","1,362.58","1,352.11","-","0.40%"
"Jul 25, 2016","1,356.33","1,370.74","1,370.74","1,349.63","-","-1.39%"
"Jul 22, 2016","1,375.44","1,394.81","1,394.81","1,372.51","-","-1.39%"
"Jul 21, 2016","1,394.81","1,384.20","1,408.37","1,384.20","-","0.77%"
"Jul 20, 2016","1,384.20","1,375.94","1,388.20","1,371.42","-","0.54%"
"Jul 19, 2016","1,376.76","1,381.53","1,382.37","1,374.14","-","-0.35%"
"Jul 18, 2016","1,381.53","1,380.93","1,383.83","1,371.68","-","-0.52%"
"Jul 15, 2016","1,388.70","1,389.31","1,394.81","1,386.93","-","-0.04%"
"Jul 14, 2016","1,389.31","1,375.81","1,396.03","1,375.81","-","0.98%"
"Jul 13, 2016","1,375.81","1,381.99","1,386.64","1,369.67","-","-0.30%"
