Date, Close/Last, Volume, Open, High, Low
12/20/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/19/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/18/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/17/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/14/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/13/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/12/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/11/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/10/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/07/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/06/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/05/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/04/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
12/03/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
11/30/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
11/29/2018, 2332.5, N/A, 2332.5, 2332.5, 2332.5
11/28/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/27/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/26/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/23/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/21/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/20/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/19/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/16/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/15/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/14/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/13/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/12/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/09/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/08/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/07/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/06/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/05/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/02/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
11/01/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
10/31/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
10/30/2018, 2328.25, N/A, 2328.25, 2328.25, 2328.25
10/29/2018, 2323, N/A, 2323, 2323, 2323
10/26/2018, 2323, N/A, 2323, 2323, 2323
10/25/2018, 2323, N/A, 2323, 2323, 2323
10/24/2018, 2323, N/A, 2323, 2323, 2323
10/23/2018, 2323, N/A, 2323, 2323, 2323
10/22/2018, 2323, N/A, 2323, 2323, 2323
10/19/2018, 2323, N/A, 2323, 2323, 2323
10/18/2018, 2323, N/A, 2323, 2323, 2323
10/17/2018, 2323, N/A, 2323, 2323, 2323
10/16/2018, 2323, N/A, 2323, 2323, 2323
10/15/2018, 2323, N/A, 2323, 2323, 2323
10/12/2018, 2323, N/A, 2323, 2323, 2323
10/11/2018, 2323, N/A, 2323, 2323, 2323
10/10/2018, 2323, N/A, 2323, 2323, 2323
10/09/2018, 2323, N/A, 2323, 2323, 2323
10/08/2018, 2323, N/A, 2323, 2323, 2323
10/05/2018, 2323, N/A, 2323, 2323, 2323
10/04/2018, 2323, N/A, 2323, 2323, 2323
10/03/2018, 2323, N/A, 2323, 2323, 2323
10/02/2018, 2323, N/A, 2323, 2323, 2323
10/01/2018, 2323, N/A, 2323, 2323, 2323
09/28/2018, 2323, N/A, 2323, 2323, 2323
09/27/2018, 2323, N/A, 2323, 2323, 2323
09/26/2018, 2323, N/A, 2323, 2323, 2323
09/25/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/24/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/21/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/20/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/19/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/18/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/17/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/14/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/13/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/12/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/11/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/10/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/07/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/06/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/05/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
09/04/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
08/31/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
08/30/2018, 2318.75, N/A, 2318.75, 2318.75, 2318.75
08/29/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/28/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/27/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/24/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/23/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/22/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/21/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/20/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/17/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/16/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/15/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/14/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/13/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/10/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/09/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/08/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/07/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/06/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/03/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/02/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
08/01/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
07/31/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
07/30/2018, 2313.5, N/A, 2313.5, 2313.5, 2313.5
07/27/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/26/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/25/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/24/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/23/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/20/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/19/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/18/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/17/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/16/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/13/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/12/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/11/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/10/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/09/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/06/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/05/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/03/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
07/02/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
06/29/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
06/28/2018, 2309.25, N/A, 2309.25, 2309.25, 2309.25
06/27/2018, 2305, N/A, 2305, 2305, 2305
06/26/2018, 2305, N/A, 2305, 2305, 2305
06/25/2018, 2305, N/A, 2305, 2305, 2305
06/22/2018, 2305, N/A, 2305, 2305, 2305
06/21/2018, 2305, N/A, 2305, 2305, 2305
06/20/2018, 2305, N/A, 2305, 2305, 2305
06/19/2018, 2305, N/A, 2305, 2305, 2305
06/18/2018, 2305, N/A, 2305, 2305, 2305
06/15/2018, 2305, N/A, 2305, 2305, 2305
06/14/2018, 2305, N/A, 2305, 2305, 2305
06/13/2018, 2305, N/A, 2305, 2305, 2305
06/12/2018, 2305, N/A, 2305, 2305, 2305
06/11/2018, 2305, N/A, 2305, 2305, 2305
06/08/2018, 2305, N/A, 2305, 2305, 2305
06/07/2018, 2305, N/A, 2305, 2305, 2305
06/06/2018, 2305, N/A, 2305, 2305, 2305
06/05/2018, 2305, N/A, 2305, 2305, 2305
06/04/2018, 2305, N/A, 2305, 2305, 2305
06/01/2018, 2305, N/A, 2305, 2305, 2305
05/31/2018, 2305, N/A, 2305, 2305, 2305
05/30/2018, 2305, N/A, 2305, 2305, 2305
05/29/2018, 2300, N/A, 2300, 2300, 2300
05/25/2018, 2300, N/A, 2300, 2300, 2300
05/24/2018, 2300, N/A, 2300, 2300, 2300
05/23/2018, 2300, N/A, 2300, 2300, 2300
05/22/2018, 2300, N/A, 2300, 2300, 2300
05/21/2018, 2300, N/A, 2300, 2300, 2300
05/18/2018, 2300, N/A, 2300, 2300, 2300
05/17/2018, 2300, N/A, 2300, 2300, 2300
05/16/2018, 2300, N/A, 2300, 2300, 2300
05/15/2018, 2300, N/A, 2300, 2300, 2300
05/14/2018, 2300, N/A, 2300, 2300, 2300
05/11/2018, 2300, N/A, 2300, 2300, 2300
05/10/2018, 2300, N/A, 2300, 2300, 2300
05/09/2018, 2300, N/A, 2300, 2300, 2300
05/08/2018, 2300, N/A, 2300, 2300, 2300
05/07/2018, 2300, N/A, 2300, 2300, 2300
05/04/2018, 2300, N/A, 2300, 2300, 2300
05/03/2018, 2300, N/A, 2300, 2300, 2300
05/02/2018, 2300, N/A, 2300, 2300, 2300
05/01/2018, 2300, N/A, 2300, 2300, 2300
04/30/2018, 2300, N/A, 2300, 2300, 2300
04/27/2018, 2300, N/A, 2300, 2300, 2300
04/26/2018, 2300, N/A, 2300, 2300, 2300
04/25/2018, 2300, N/A, 2300, 2300, 2300
04/24/2018, 2300, N/A, 2300, 2300, 2300
04/23/2018, 2300, N/A, 2300, 2300, 2300
04/20/2018, 2300, N/A, 2300, 2300, 2300
04/19/2018, 2300, N/A, 2300, 2300, 2300
04/18/2018, 2300, N/A, 2300, 2300, 2300
04/17/2018, 2300, N/A, 2300, 2300, 2300
04/16/2018, 2300, N/A, 2300, 2300, 2300
04/13/2018, 2300, N/A, 2300, 2300, 2300
04/12/2018, 2300, N/A, 2300, 2300, 2300
04/11/2018, 2300, N/A, 2300, 2300, 2300
04/10/2018, 2300, N/A, 2300, 2300, 2300
04/09/2018, 2300, N/A, 2300, 2300, 2300
04/06/2018, 2300, N/A, 2300, 2300, 2300
04/05/2018, 2300, N/A, 2300, 2300, 2300
04/04/2018, 2300, N/A, 2300, 2300, 2300
04/03/2018, 2300, N/A, 2300, 2300, 2300
04/02/2018, 2300, N/A, 2300, 2300, 2300
03/29/2018, 2260, N/A, 2260, 2260, 2260
03/28/2018, 2260, N/A, 2260, 2260, 2260
03/27/2018, 2260, N/A, 2260, 2260, 2260
03/26/2018, 2255, N/A, 2255, 2255, 2255
03/23/2018, 2255, N/A, 2255, 2255, 2255
03/22/2018, 2255, N/A, 2255, 2255, 2255
03/21/2018, 2255, N/A, 2255, 2255, 2255
03/20/2018, 2255, N/A, 2255, 2255, 2255
03/19/2018, 2255, N/A, 2255, 2255, 2255
03/16/2018, 2255, N/A, 2255, 2255, 2255
03/15/2018, 2255, N/A, 2255, 2255, 2255
03/14/2018, 2255, N/A, 2255, 2255, 2255
03/13/2018, 2255, N/A, 2255, 2255, 2255
03/12/2018, 2255, N/A, 2255, 2255, 2255
03/09/2018, 2255, N/A, 2255, 2255, 2255
03/08/2018, 2255, N/A, 2255, 2255, 2255
03/07/2018, 2255, N/A, 2255, 2255, 2255
03/06/2018, 2255, N/A, 2255, 2255, 2255
03/05/2018, 2255, N/A, 2255, 2255, 2255
03/02/2018, 2255, N/A, 2255, 2255, 2255
03/01/2018, 2255, N/A, 2255, 2255, 2255
02/28/2018, 2255, N/A, 2255, 2255, 2255
02/27/2018, 2255, N/A, 2255, 2255, 2255
02/26/2018, 2250, N/A, 2250, 2250, 2250
02/23/2018, 2250, N/A, 2250, 2250, 2250
02/22/2018, 2250, N/A, 2250, 2250, 2250
02/21/2018, 2250, N/A, 2250, 2250, 2250
02/20/2018, 2250, N/A, 2250, 2250, 2250
02/16/2018, 2250, N/A, 2250, 2250, 2250
02/15/2018, 2250, N/A, 2250, 2250, 2250
02/14/2018, 2250, N/A, 2250, 2250, 2250
02/13/2018, 2250, N/A, 2250, 2250, 2250
02/12/2018, 2250, N/A, 2250, 2250, 2250
02/09/2018, 2250, N/A, 2250, 2250, 2250
02/08/2018, 2250, N/A, 2250, 2250, 2250
02/07/2018, 2250, N/A, 2250, 2250, 2250
02/06/2018, 2250, N/A, 2250, 2250, 2250
02/05/2018, 2250, N/A, 2250, 2250, 2250
02/02/2018, 2250, N/A, 2250, 2250, 2250
02/01/2018, 2250, N/A, 2250, 2250, 2250
01/31/2018, 2250, N/A, 2250, 2250, 2250
01/30/2018, 2250, N/A, 2250, 2250, 2250
01/29/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/26/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/25/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/24/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/23/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/22/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/19/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/18/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/17/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/16/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/12/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/11/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/10/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/09/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/08/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/05/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/04/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/03/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
01/02/2018, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/29/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/28/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/27/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/26/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/22/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/21/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/20/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/19/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/18/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/15/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/14/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/13/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/12/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/11/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/08/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/07/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/06/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/05/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/04/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
12/01/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/30/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/29/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/28/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/27/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/24/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/22/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/21/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/20/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/17/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/16/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/15/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/14/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/13/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/10/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/09/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/08/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/07/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/06/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/03/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/02/2017, 2244.5, N/A, 2244.5, 2244.5, 2244.5
11/01/2017, 2231.5, N/A, 2231.5, 2231.5, 2231.5
10/31/2017, 2231.5, N/A, 2231.5, 2231.5, 2231.5
10/30/2017, 2231.5, N/A, 2231.5, 2231.5, 2231.5
10/27/2017, 2231.5, N/A, 2231.5, 2231.5, 2231.5
10/26/2017, 2231.5, N/A, 2231.5, 2231.5, 2231.5
