"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 20, 2017","11,157.50","11,062.50","11,162.50","10,975.00","-","0.84%"
"Feb 17, 2017","11,065.00","11,032.50","11,067.50","10,855.00","-","0.16%"
"Feb 16, 2017","11,047.50","10,917.50","11,057.50","10,855.00","-","1.28%"
"Feb 15, 2017","10,907.50","10,757.50","10,922.50","10,692.50","-","1.09%"
"Feb 14, 2017","10,790.00","10,705.00","10,892.50","10,650.00","-","1.01%"
"Feb 13, 2017","10,682.50","10,655.00","10,782.50","10,640.00","-","0.35%"
"Feb 10, 2017","10,645.00","10,312.50","10,667.50","10,262.50","-","3.40%"
"Feb 09, 2017","10,295.00","10,465.00","10,487.50","10,267.50","-","-1.69%"
"Feb 08, 2017","10,472.50","10,345.00","10,532.50","10,337.50","-","1.16%"
"Feb 07, 2017","10,352.50","10,432.50","10,432.50","10,290.00","-","-0.96%"
"Feb 06, 2017","10,452.50","10,277.50","10,472.50","10,277.50","-","1.70%"
"Feb 03, 2017","10,277.50","10,240.00","10,340.00","10,030.00","-","-0.65%"
"Feb 02, 2017","10,345.00","10,252.50","10,490.00","10,192.50","-","0.66%"
"Feb 01, 2017","10,277.50","9,985.00","10,277.50","9,977.50","-","3.16%"
"Jan 31, 2017","9,962.50","9,722.50","10,060.00","9,695.00","-","2.55%"
"Jan 30, 2017","9,715.00","9,530.00","9,742.50","9,502.50","-","1.81%"
"Jan 27, 2017","9,542.50","9,375.00","9,542.50","9,362.50","-","2.03%"
"Jan 26, 2017","9,352.50","9,760.00","9,870.00","9,352.50","-","-3.95%"
"Jan 25, 2017","9,737.50","9,835.00","9,842.50","9,562.50","-","-0.81%"
"Jan 24, 2017","9,817.50","9,797.50","9,887.50","9,712.50","-","0.36%"
"Jan 23, 2017","9,782.50","9,767.50","9,937.50","9,720.00","-","0.98%"
"Jan 20, 2017","9,687.50","9,922.50","9,997.50","9,637.50","-","-2.20%"
"Jan 19, 2017","9,905.00","10,170.00","10,230.00","9,867.50","-","-2.56%"
"Jan 18, 2017","10,165.00","10,192.50","10,260.00","10,140.00","-","0.15%"
"Jan 17, 2017","10,150.00","10,255.00","10,337.50","10,087.50","-","-1.00%"
"Jan 16, 2017","10,252.50","10,387.50","10,427.50","10,232.50","-","-1.49%"
"Jan 13, 2017","10,407.50","10,275.00","10,457.50","10,057.50","-","0.77%"
"Jan 12, 2017","10,327.50","10,097.50","10,347.50","9,660.00","-","2.33%"
"Jan 11, 2017","10,092.50","10,520.00","10,587.50","10,032.50","-","-4.18%"
"Jan 10, 2017","10,532.50","10,360.00","10,622.50","10,325.00","-","1.49%"
"Jan 09, 2017","10,377.50","10,275.00","10,397.50","10,270.00","-","0.87%"
"Jan 06, 2017","10,287.50","10,257.50","10,307.50","10,155.00","-","0.41%"
"Jan 05, 2017","10,245.00","10,207.50","10,377.50","10,160.00","-","0.32%"
"Jan 04, 2017","10,212.50","9,930.00","10,255.00","9,892.50","-","2.36%"
"Jan 03, 2017","9,977.50","10,080.00","10,265.00","9,905.00","-","-0.80%"
"Dec 30, 2016","10,057.50","10,162.50","10,185.00","10,002.50","-","-0.84%"
"Dec 29, 2016","10,142.50","10,130.00","10,205.00","10,032.50","-","0.30%"
"Dec 28, 2016","10,112.50","10,385.00","10,395.00","10,095.00","-","-3.14%"
"Dec 23, 2016","10,440.00","10,765.00","10,782.50","10,392.50","-","-3.18%"
"Dec 22, 2016","10,782.50","10,855.00","10,917.50","10,572.50","-","-0.48%"
"Dec 21, 2016","10,835.00","10,937.50","11,022.50","10,817.50","-","-0.96%"
"Dec 20, 2016","10,940.00","10,895.00","11,007.50","10,875.00","-","0.46%"
"Dec 19, 2016","10,890.00","11,185.00","11,227.50","10,687.50","-","-2.68%"
"Dec 16, 2016","11,190.00","11,360.00","11,417.50","11,132.50","-","-0.64%"
"Dec 15, 2016","11,262.50","11,395.00","11,557.50","11,237.50","-","-1.79%"
"Dec 14, 2016","11,467.50","11,340.00","11,522.50","11,297.50","-","0.75%"
"Dec 13, 2016","11,382.50","11,335.00","11,522.50","11,235.00","-","0.29%"
"Dec 12, 2016","11,350.00","11,565.00","11,667.50","11,262.50","-","-0.98%"
"Dec 09, 2016","11,462.50","11,192.50","11,485.00","11,175.00","-","2.76%"
"Dec 08, 2016","11,155.00","11,437.50","11,490.00","11,092.50","-","-2.19%"
"Dec 07, 2016","11,405.00","11,647.50","11,725.00","11,372.50","-","-1.85%"
"Dec 06, 2016","11,620.00","11,622.50","11,715.00","11,525.00","-","-0.06%"
"Dec 05, 2016","11,627.50","11,492.50","11,752.50","11,445.00","-","1.26%"
"Dec 02, 2016","11,482.50","11,247.50","11,552.50","11,090.00","-","2.52%"
"Dec 01, 2016","11,200.00","11,210.00","11,317.50","11,112.50","-","0.29%"
"Nov 30, 2016","11,167.50","11,165.00","11,242.50","10,880.00","-","0.20%"
"Nov 29, 2016","11,145.00","11,605.00","11,632.50","11,002.50","-","-3.23%"
"Nov 28, 2016","11,517.50","11,662.50","11,897.50","11,492.50","-","-1.39%"
"Nov 25, 2016","11,680.00","11,612.50","11,740.00","11,412.50","-","1.10%"
"Nov 24, 2016","11,552.50","11,645.00","11,757.50","11,527.50","-","-0.65%"
"Nov 23, 2016","11,627.50","11,372.50","11,642.50","11,275.00","-","2.47%"
"Nov 22, 2016","11,347.50","11,362.50","11,552.50","11,322.50","-","-0.20%"
"Nov 21, 2016","11,370.00","10,942.50","11,397.50","10,942.50","-","4.29%"
"Nov 18, 2016","10,902.50","11,162.50","11,222.50","10,855.00","-","-2.63%"
"Nov 17, 2016","11,197.50","11,292.50","11,330.00","11,182.50","-","-1.17%"
"Nov 16, 2016","11,330.00","11,305.00","11,435.00","11,170.00","-","-0.33%"
"Nov 15, 2016","11,367.50","11,305.00","11,530.00","11,060.00","-","0.09%"
"Nov 14, 2016","11,357.50","11,275.00","11,447.50","11,082.50","-","1.25%"
"Nov 11, 2016","11,217.50","11,555.00","12,132.50","11,042.50","-","-2.29%"
"Nov 10, 2016","11,480.00","11,617.50","11,887.50","11,422.50","-","-1.52%"
"Nov 09, 2016","11,657.50","11,237.50","11,657.50","10,830.00","-","3.88%"
"Nov 08, 2016","11,222.50","11,195.00","11,355.00","11,035.00","-","0.18%"
"Nov 07, 2016","11,202.50","10,455.00","11,230.00","10,447.50","-","7.30%"
"Nov 04, 2016","10,440.00","10,482.50","10,522.50","10,410.00","-","-0.33%"
"Nov 03, 2016","10,475.00","10,355.00","10,542.50","10,355.00","-","1.35%"
"Nov 02, 2016","10,335.00","10,460.00","10,477.50","10,292.50","-","-0.98%"
"Nov 01, 2016","10,437.50","10,445.00","10,552.50","10,392.50","-","0.19%"
"Oct 31, 2016","10,417.50","10,382.50","10,585.00","10,340.00","-","0.31%"
"Oct 28, 2016","10,385.00","10,332.50","10,442.50","10,310.00","-","0.46%"
"Oct 27, 2016","10,337.50","10,227.50","10,385.00","10,102.50","-","1.05%"
"Oct 26, 2016","10,230.00","10,242.50","10,292.50","10,137.50","-","-0.07%"
"Oct 25, 2016","10,237.50","10,160.00","10,347.50","10,142.50","-","0.64%"
"Oct 24, 2016","10,172.50","9,972.50","10,172.50","9,967.50","-","1.95%"
"Oct 21, 2016","9,977.50","10,130.00","10,167.50","9,967.50","-","-1.53%"
"Oct 20, 2016","10,132.50","10,305.00","10,345.00","10,112.50","-","-1.63%"
"Oct 19, 2016","10,300.00","10,435.00","10,457.50","10,182.50","-","-1.32%"
"Oct 18, 2016","10,437.50","10,317.50","10,467.50","10,317.50","-","1.11%"
"Oct 17, 2016","10,322.50","10,460.00","10,497.50","10,285.00","-","-1.55%"
