"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 21, 2017","2,813.35","2,790.60","2,813.35","2,790.60","-","1.05%"
"Sep 20, 2017","2,784.10","2,773.91","2,785.61","2,772.31","-","0.36%"
"Sep 19, 2017","2,774.18","2,765.59","2,774.61","2,760.69","-","0.13%"
"Sep 18, 2017","2,770.53","2,766.62","2,778.01","2,760.14","-","0.58%"
"Sep 15, 2017","2,754.68","2,760.24","2,772.09","2,753.79","-","-0.47%"
"Sep 14, 2017","2,767.56","2,768.69","2,772.82","2,760.04","-","-0.00%"
"Sep 13, 2017","2,767.68","2,748.29","2,769.74","2,745.24","-","0.79%"
"Sep 12, 2017","2,746.06","2,735.67","2,748.21","2,731.79","-","0.69%"
"Sep 11, 2017","2,727.19","2,704.30","2,727.71","2,704.30","-","0.98%"
"Sep 08, 2017","2,700.66","2,702.71","2,704.54","2,693.43","-","-0.11%"
"Sep 07, 2017","2,703.51","2,695.84","2,711.69","2,692.61","-","0.43%"
"Sep 06, 2017","2,691.94","2,698.06","2,701.87","2,684.98","-","-0.75%"
"Sep 05, 2017","2,712.25","2,704.70","2,716.47","2,699.40","-","0.25%"
"Sep 04, 2017","2,705.55","2,707.17","2,707.17","2,697.01","-","-0.22%"
"Sep 01, 2017","2,711.54","2,684.44","2,713.03","2,683.20","-","0.84%"
"Aug 31, 2017","2,688.84","2,660.96","2,689.73","2,653.17","-","1.24%"
"Aug 30, 2017","2,655.92","2,644.99","2,656.16","2,637.25","-","1.11%"
"Aug 29, 2017","2,626.88","2,633.20","2,633.20","2,608.24","-","-0.78%"
"Aug 28, 2017","2,647.50","2,651.52","2,652.75","2,641.33","-","-0.31%"
"Aug 25, 2017","2,655.80","2,669.28","2,669.28","2,653.27","-","-0.35%"
"Aug 24, 2017","2,665.11","2,657.79","2,668.98","2,646.44","-","0.41%"
"Aug 23, 2017","2,654.14","2,659.94","2,665.68","2,652.06","-","-0.27%"
"Aug 22, 2017","2,661.25","2,650.07","2,662.64","2,648.13","-","0.95%"
"Aug 21, 2017","2,636.31","2,641.13","2,659.21","2,632.49","-","-0.18%"
"Aug 18, 2017","2,641.02","2,644.84","2,645.76","2,630.85","-","-0.21%"
"Aug 17, 2017","2,646.48","2,672.12","2,682.05","2,646.48","-","-1.22%"
"Aug 16, 2017","2,679.11","2,664.61","2,680.36","2,662.27","-","0.76%"
"Aug 15, 2017","2,658.99","2,677.19","2,677.19","2,656.72","-","-0.90%"
"Aug 14, 2017","2,683.25","2,658.23","2,684.94","2,658.23","-","1.06%"
"Aug 11, 2017","2,655.18","2,656.38","2,663.61","2,647.05","-","-0.87%"
"Aug 10, 2017","2,678.58","2,695.38","2,697.58","2,677.88","-","-0.83%"
"Aug 09, 2017","2,701.06","2,694.80","2,708.84","2,687.30","-","-0.35%"
"Aug 08, 2017","2,710.57","2,709.83","2,713.41","2,697.70","-","-0.04%"
"Aug 07, 2017","2,711.73","2,693.93","2,712.13","2,692.98","-","0.74%"
"Aug 04, 2017","2,691.81","2,682.03","2,693.39","2,680.24","-","0.33%"
"Aug 03, 2017","2,682.98","2,673.80","2,686.81","2,668.37","-","0.21%"
"Aug 02, 2017","2,677.33","2,678.88","2,681.24","2,667.86","-","-0.29%"
"Aug 01, 2017","2,684.99","2,679.39","2,692.13","2,670.46","-","0.45%"
