"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 04, 2015","1,151.12","1,144.16","1,156.34","1,143.71","-","0.29%"
"Aug 03, 2015","1,147.74","1,129.74","1,149.88","1,129.63","-","0.94%"
"Jul 31, 2015","1,137.09","1,129.33","1,144.32","1,120.81","-","0.61%"
"Jul 30, 2015","1,130.21","1,127.57","1,137.73","1,123.87","-","-0.43%"
"Jul 29, 2015","1,135.11","1,116.74","1,138.38","1,112.86","-","1.70%"
"Jul 28, 2015","1,116.12","1,103.73","1,119.48","1,103.43","-","0.73%"
"Jul 27, 2015","1,108.00","1,129.21","1,129.21","1,105.54","-","-1.88%"
"Jul 24, 2015","1,129.22","1,128.47","1,136.27","1,125.38","-","-0.17%"
"Jul 23, 2015","1,131.17","1,135.92","1,144.95","1,129.71","-","-0.42%"
"Jul 22, 2015","1,135.97","1,145.83","1,145.83","1,132.82","-","-0.88%"
"Jul 21, 2015","1,146.04","1,129.35","1,146.96","1,124.64","-","1.31%"
"Jul 20, 2015","1,131.20","1,131.11","1,140.81","1,127.83","-","-0.02%"
"Jul 17, 2015","1,131.37","1,130.33","1,147.43","1,128.70","-","0.04%"
"Jul 16, 2015","1,130.90","1,105.46","1,137.30","1,105.44","-","1.87%"
"Jul 15, 2015","1,110.14","1,108.98","1,123.92","1,107.59","-","0.04%"
"Jul 14, 2015","1,109.67","1,109.63","1,118.79","1,103.03","-","-0.72%"
"Jul 13, 2015","1,117.69","1,118.91","1,130.96","1,117.07","-","-0.19%"
"Jul 10, 2015","1,119.78","1,107.54","1,134.76","1,107.51","-","1.64%"
"Jul 09, 2015","1,101.68","1,067.50","1,107.12","1,066.85","-","3.72%"
"Jul 08, 2015","1,062.12","1,049.78","1,069.81","1,046.31","-","1.86%"
"Jul 07, 2015","1,042.76","1,064.47","1,067.06","1,041.66","-","-2.55%"
"Jul 06, 2015","1,070.09","1,071.85","1,071.85","1,055.53","-","-0.65%"
"Jul 03, 2015","1,077.08","1,077.08","1,077.08","1,077.08","-","-0.57%"
"Jul 02, 2015","1,083.23","1,086.83","1,094.26","1,080.08","-","-0.64%"
"Jul 01, 2015","1,090.19","1,086.89","1,099.83","1,083.06","-","0.45%"
"Jun 30, 2015","1,085.36","1,096.25","1,097.35","1,080.93","-","-0.90%"
"Jun 29, 2015","1,095.25","1,115.77","1,115.99","1,082.04","-","-2.12%"
"Jun 26, 2015","1,118.94","1,129.00","1,130.97","1,117.03","-","-0.59%"
"Jun 25, 2015","1,125.61","1,115.38","1,127.62","1,107.49","-","0.99%"
"Jun 24, 2015","1,114.60","1,120.38","1,124.90","1,109.39","-","-0.63%"
"Jun 23, 2015","1,121.64","1,116.87","1,132.43","1,112.94","-","-0.40%"
"Jun 22, 2015","1,126.17","1,114.33","1,129.24","1,113.08","-","2.19%"
"Jun 19, 2015","1,102.04","1,103.13","1,109.08","1,095.39","-","-0.50%"
"Jun 18, 2015","1,107.54","1,110.49","1,116.21","1,094.85","-","0.74%"
"Jun 17, 2015","1,099.43","1,100.76","1,105.32","1,094.68","-","0.16%"
"Jun 16, 2015","1,097.69","1,108.02","1,109.60","1,084.41","-","-0.49%"
"Jun 15, 2015","1,103.13","1,115.75","1,115.91","1,099.98","-","-1.78%"
"Jun 12, 2015","1,123.11","1,108.02","1,126.91","1,103.25","-","1.05%"
"Jun 11, 2015","1,111.43","1,115.09","1,121.99","1,110.30","-","-1.01%"
"Jun 10, 2015","1,122.73","1,125.58","1,134.04","1,117.06","-","0.32%"
"Jun 09, 2015","1,119.20","1,111.43","1,123.12","1,087.28","-","1.82%"
"Jun 08, 2015","1,099.17","1,095.19","1,103.47","1,080.59","-","0.65%"
"Jun 05, 2015","1,092.09","1,116.42","1,116.71","1,082.55","-","-2.44%"
"Jun 04, 2015","1,119.35","1,112.37","1,119.92","1,095.38","-","0.12%"
