Date 	Price 	Open 	High 	Low 	Vol. 	Change %
Nov 29, 2017 	840.47 	840.47 	840.47 	840.47 	- 	0.28%
Nov 28, 2017 	838.10 	838.10 	838.10 	838.10 	- 	0.23%
Nov 27, 2017 	836.14 	836.14 	836.14 	836.14 	- 	-0.92%
Nov 24, 2017 	843.89 	843.89 	843.89 	843.89 	- 	-0.31%
Nov 23, 2017 	846.54 	846.54 	846.54 	846.54 	- 	-0.34%
Nov 22, 2017 	849.42 	849.42 	849.42 	849.42 	- 	-0.17%
Nov 21, 2017 	850.89 	850.89 	850.89 	850.89 	- 	0.66%
Nov 20, 2017 	845.30 	845.30 	845.30 	845.30 	- 	0.46%
Nov 17, 2017 	841.41 	841.41 	841.41 	841.41 	- 	-0.87%
Nov 16, 2017 	848.83 	848.83 	848.83 	848.83 	- 	0.93%
Nov 15, 2017 	841.00 	841.00 	841.00 	841.00 	- 	-0.88%
Nov 14, 2017 	848.48 	848.48 	848.48 	848.48 	- 	-0.43%
Nov 13, 2017 	852.12 	852.12 	852.12 	852.12 	- 	0.02%
Nov 10, 2017 	851.99 	851.99 	851.99 	851.99 	- 	-0.19%
Nov 09, 2017 	853.58 	853.58 	853.58 	853.58 	- 	-1.03%
Nov 08, 2017 	862.46 	862.46 	862.46 	862.46 	- 	0.33%
Nov 07, 2017 	859.66 	859.66 	859.66 	859.66 	- 	0.14%
Nov 06, 2017 	858.49 	858.49 	858.49 	858.49 	- 	0.26%
Nov 03, 2017 	856.28 	856.28 	856.28 	856.28 	- 	0.90%
Nov 02, 2017 	848.68 	848.68 	848.68 	848.68 	- 	-0.75%
Nov 01, 2017 	855.12 	855.12 	855.12 	855.12 	- 	0.94%
Oct 31, 2017 	847.13 	847.13 	847.13 	847.13 	- 	-0.54%
Oct 30, 2017 	851.77 	851.77 	851.77 	851.77 	- 	1.19%
Oct 27, 2017 	841.73 	841.73 	841.73 	841.73 	- 	0.58%
Oct 26, 2017 	836.84 	836.84 	836.84 	836.84 	- 	-0.43%
Oct 25, 2017 	840.42 	840.42 	840.42 	840.42 	- 	1.24%
Oct 24, 2017 	830.15 	830.15 	830.15 	830.15 	- 	-0.03%
Oct 23, 2017 	830.43 	830.43 	830.43 	830.43 	- 	-0.26%
Oct 20, 2017 	832.56 	832.56 	832.56 	832.56 	- 	1.13%
Oct 19, 2017 	823.29 	823.29 	823.29 	823.29 	- 	0.06%
Oct 18, 2017 	822.82 	822.82 	822.82 	822.82 	- 	-0.01%
Oct 17, 2017 	822.94 	822.94 	822.94 	822.94 	- 	-0.33%
Oct 16, 2017 	825.65 	825.65 	825.65 	825.65 	- 	-0.18%
Oct 13, 2017 	827.14 	827.14 	827.14 	827.14 	- 	0.30%
Oct 12, 2017 	824.65 	824.65 	824.65 	824.65 	- 	0.39%
Oct 11, 2017 	821.41 	821.41 	821.41 	821.41 	- 	0.15%
Oct 10, 2017 	820.15 	820.15 	820.15 	820.15 	- 	0.12%
Oct 09, 2017 	819.16 	819.16 	819.16 	819.16 	- 	0.10%
Oct 06, 2017 	818.36 	818.36 	818.36 	818.36 	- 	-0.59%
Oct 05, 2017 	823.25 	823.25 	823.25 	823.25 	- 	0.77%
Oct 04, 2017 	816.97 	816.97 	816.97 	816.97 	- 	-0.68%
Oct 03, 2017 	822.58 	822.58 	822.58 	822.58 	- 	0.28%
Oct 02, 2017 	820.31 	820.31 	820.31 	820.31 	- 	0.39%
Sep 29, 2017 	817.14 	817.14 	817.14 	817.14 	- 	0.17%
