"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 23, 2016","409.68","409.68","409.68","409.68","-","0.22%"
"Dec 22, 2016","408.78","408.78","408.78","408.78","-","0.26%"
"Dec 21, 2016","407.70","407.70","407.70","407.70","-","-0.28%"
"Dec 20, 2016","408.85","408.85","408.85","408.85","-","-0.01%"
"Dec 19, 2016","408.89","408.89","408.89","408.89","-","-0.39%"
"Dec 16, 2016","410.48","410.48","410.48","410.48","-","1.07%"
"Dec 15, 2016","406.12","406.12","406.12","406.12","-","-0.85%"
"Dec 14, 2016","409.61","409.61","409.61","409.61","-","-0.42%"
"Dec 13, 2016","411.32","411.32","411.32","411.32","-","-0.48%"
"Dec 12, 2016","413.32","413.32","413.32","413.32","-","0.59%"
"Dec 09, 2016","410.89","410.89","410.89","410.89","-","1.04%"
"Dec 08, 2016","406.67","406.67","406.67","406.67","-","1.57%"
"Dec 07, 2016","400.39","400.39","400.39","400.39","-","1.21%"
"Dec 06, 2016","395.59","395.59","395.59","395.59","-","-0.09%"
"Dec 05, 2016","395.96","395.96","395.96","395.96","-","0.84%"
"Dec 02, 2016","392.68","392.68","392.68","392.68","-","-0.90%"
"Dec 01, 2016","396.23","396.23","396.23","396.23","-","1.11%"
"Nov 30, 2016","391.89","391.89","391.89","391.89","-","1.52%"
"Nov 29, 2016","386.03","386.03","386.03","386.03","-","-1.08%"
"Nov 28, 2016","390.23","390.23","390.23","390.23","-","-0.73%"
"Nov 25, 2016","393.08","393.08","393.08","393.08","-","-0.08%"
"Nov 24, 2016","393.38","393.38","393.38","393.38","-","0.25%"
"Nov 23, 2016","392.39","392.39","392.39","392.39","-","0.07%"
"Nov 22, 2016","392.10","392.10","392.10","392.10","-","0.62%"
"Nov 21, 2016","389.69","389.69","389.69","389.69","-","0.90%"
"Nov 18, 2016","386.21","386.21","386.21","386.21","-","-0.01%"
"Nov 17, 2016","386.25","386.25","386.25","386.25","-","0.32%"
"Nov 16, 2016","385.02","385.02","385.02","385.02","-","-0.20%"
"Nov 15, 2016","385.81","385.81","385.81","385.81","-","1.34%"
"Nov 14, 2016","380.69","380.69","380.69","380.69","-","-0.28%"
"Nov 11, 2016","381.77","381.77","381.77","381.77","-","-0.93%"
"Nov 10, 2016","385.34","385.34","385.34","385.34","-","1.60%"
"Nov 09, 2016","379.28","379.28","379.28","379.28","-","0.61%"
"Nov 08, 2016","376.97","376.97","376.97","376.97","-","0.57%"
"Nov 07, 2016","374.85","374.85","374.85","374.85","-","1.16%"
"Nov 04, 2016","370.54","370.54","370.54","370.54","-","-0.64%"
"Nov 03, 2016","372.92","372.92","372.92","372.92","-","0.67%"
"Nov 02, 2016","370.45","370.45","370.45","370.45","-","-2.35%"
"Nov 01, 2016","379.37","379.37","379.37","379.37","-","-0.06%"
"Oct 31, 2016","379.61","379.61","379.61","379.61","-","-0.65%"
"Oct 28, 2016","382.09","382.09","382.09","382.09","-","-0.40%"
"Oct 27, 2016","383.64","383.64","383.64","383.64","-","1.68%"
"Oct 26, 2016","377.31","377.31","377.31","377.31","-","-2.16%"
"Oct 25, 2016","385.63","385.63","385.63","385.63","-","0.63%"
"Oct 24, 2016","383.23","383.23","383.23","383.23","-","0.18%"
"Oct 21, 2016","382.54","382.54","382.54","382.54","-","0.54%"
"Oct 20, 2016","380.48","380.48","380.48","380.48","-","0.02%"
"Oct 19, 2016","380.41","380.41","380.41","380.41","-","0.90%"
"Oct 18, 2016","377.01","377.01","377.01","377.01","-","0.37%"
"Oct 17, 2016","375.62","375.62","375.62","375.62","-","-0.97%"
"Oct 14, 2016","379.29","379.29","379.29","379.29","-","1.25%"
"Oct 13, 2016","374.60","374.60","374.60","374.60","-","-0.88%"
"Oct 12, 2016","377.94","377.94","377.94","377.94","-","-0.80%"
"Oct 11, 2016","380.98","380.98","380.98","380.98","-","-0.21%"
"Oct 10, 2016","381.79","381.79","381.79","381.79","-","1.79%"
"Oct 07, 2016","375.08","375.08","375.08","375.08","-","-0.66%"
