"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 11, 2018","2,346.00","2,346.00","2,346.00","2,346.00","-","0.34%"
"Dec 10, 2018","2,338.08","2,338.08","2,338.08","2,338.08","-","-1.96%"
"Dec 07, 2018","2,384.71","2,384.71","2,384.71","2,384.71","-","0.75%"
"Dec 06, 2018","2,366.90","2,366.90","2,366.90","2,366.90","-","-3.14%"
"Dec 04, 2018","2,443.57","2,443.57","2,443.57","2,443.57","-","-0.94%"
"Dec 03, 2018","2,466.86","2,466.86","2,466.86","2,466.86","-","2.51%"
"Nov 30, 2018","2,406.57","2,406.57","2,406.57","2,406.57","-","-0.72%"
"Nov 29, 2018","2,423.91","2,423.91","2,423.91","2,423.91","-","-0.07%"
"Nov 28, 2018","2,425.72","2,425.72","2,425.72","2,425.72","-","1.05%"
"Nov 27, 2018","2,400.52","2,400.52","2,400.52","2,400.52","-","-0.10%"
"Nov 26, 2018","2,402.93","2,402.93","2,402.93","2,402.93","-","1.36%"
"Nov 23, 2018","2,370.58","2,370.58","2,370.58","2,370.58","-","-2.56%"
"Nov 21, 2018","2,432.78","2,432.78","2,432.78","2,432.78","-","2.33%"
"Nov 20, 2018","2,377.28","2,377.28","2,377.28","2,377.28","-","-3.17%"
"Nov 19, 2018","2,455.03","2,455.03","2,455.03","2,455.03","-","-1.41%"
"Nov 16, 2018","2,490.11","2,490.11","2,490.11","2,490.11","-","1.16%"
"Nov 15, 2018","2,461.49","2,461.49","2,461.49","2,461.49","-","0.33%"
"Nov 14, 2018","2,453.40","2,453.40","2,453.40","2,453.40","-","-0.40%"
"Nov 13, 2018","2,463.36","2,463.36","2,463.36","2,463.36","-","-0.98%"
"Nov 12, 2018","2,487.66","2,487.66","2,487.66","2,487.66","-","-1.54%"
"Nov 09, 2018","2,526.57","2,526.57","2,526.57","2,526.57","-","-0.60%"
"Nov 08, 2018","2,541.80","2,541.80","2,541.80","2,541.80","-","-1.56%"
"Nov 07, 2018","2,582.09","2,582.09","2,582.09","2,582.09","-","0.94%"
"Nov 06, 2018","2,557.96","2,557.96","2,557.96","2,557.96","-","-0.36%"
"Nov 05, 2018","2,567.26","2,567.26","2,567.26","2,567.26","-","0.84%"
"Nov 02, 2018","2,545.96","2,545.96","2,545.96","2,545.96","-","0.03%"
"Nov 01, 2018","2,545.18","2,545.18","2,545.18","2,545.18","-","0.75%"
"Oct 31, 2018","2,526.34","2,526.34","2,526.34","2,526.34","-","0.55%"
"Oct 30, 2018","2,512.57","2,512.57","2,512.57","2,512.57","-","0.57%"
"Oct 29, 2018","2,498.26","2,498.26","2,498.26","2,498.26","-","-0.20%"
"Oct 26, 2018","2,503.17","2,503.17","2,503.17","2,503.17","-","-0.75%"
"Oct 25, 2018","2,522.11","2,522.11","2,522.11","2,522.11","-","1.66%"
"Oct 24, 2018","2,480.85","2,480.85","2,480.85","2,480.85","-","-2.04%"
"Oct 23, 2018","2,532.61","2,532.61","2,532.61","2,532.61","-","-1.98%"
"Oct 22, 2018","2,583.84","2,583.84","2,583.84","2,583.84","-","-1.63%"
"Oct 19, 2018","2,626.67","2,626.67","2,626.67","2,626.67","-","2.04%"
"Oct 18, 2018","2,574.10","2,574.10","2,574.10","2,574.10","-","-2.76%"
"Oct 17, 2018","2,647.06","2,647.06","2,647.06","2,647.06","-","-0.88%"
"Oct 16, 2018","2,670.45","2,670.45","2,670.45","2,670.45","-","1.20%"
"Oct 15, 2018","2,638.72","2,638.72","2,638.72","2,638.72","-","0.38%"
"Oct 12, 2018","2,628.71","2,628.71","2,628.71","2,628.71","-","1.32%"
"Oct 11, 2018","2,594.46","2,594.46","2,594.46","2,594.46","-","-2.03%"
"Oct 10, 2018","2,648.11","2,648.11","2,648.11","2,648.11","-","-1.38%"
"Oct 09, 2018","2,685.27","2,685.27","2,685.27","2,685.27","-","0.50%"
"Oct 08, 2018","2,671.90","2,671.90","2,671.90","2,671.90","-","-0.57%"
"Oct 05, 2018","2,687.33","2,687.33","2,687.33","2,687.33","-","-0.05%"
"Oct 04, 2018","2,688.67","2,688.67","2,688.67","2,688.67","-","-1.55%"
"Oct 03, 2018","2,730.98","2,730.98","2,730.98","2,730.98","-","-1.33%"
"Oct 02, 2018","2,767.67","2,767.67","2,767.67","2,767.67","-","-0.17%"
"Oct 01, 2018","2,772.48","2,772.48","2,772.48","2,772.48","-","0.18%"
"Sep 28, 2018","2,767.53","2,767.53","2,767.53","2,767.53","-","-0.59%"
"Sep 27, 2018","2,784.08","2,784.08","2,784.08","2,784.08","-","-0.12%"
"Sep 26, 2018","2,787.49","2,787.49","2,787.49","2,787.49","-","-0.58%"
"Sep 25, 2018","2,803.68","2,803.68","2,803.68","2,803.68","-","1.77%"
"Sep 24, 2018","2,755.02","2,755.02","2,755.02","2,755.02","-","1.37%"
"Sep 21, 2018","2,717.80","2,717.80","2,717.80","2,717.80","-","0.52%"
"Sep 20, 2018","2,703.81","2,703.81","2,703.81","2,703.81","-","0.75%"
"Sep 19, 2018","2,683.59","2,683.59","2,683.59","2,683.59","-","-0.09%"
"Sep 18, 2018","2,685.95","2,685.95","2,685.95","2,685.95","-","0.86%"
"Sep 17, 2018","2,662.95","2,662.95","2,662.95","2,662.95","-","0.80%"
"Sep 14, 2018","2,641.89","2,641.89","2,641.89","2,641.89","-","-0.13%"
"Sep 13, 2018","2,645.32","2,645.32","2,645.32","2,645.32","-","0.50%"
"Sep 12, 2018","2,632.04","2,632.04","2,632.04","2,632.04","-","1.15%"
"Sep 11, 2018","2,602.24","2,602.24","2,602.24","2,602.24","-","1.08%"
"Sep 10, 2018","2,574.56","2,574.56","2,574.56","2,574.56","-","0.96%"
"Sep 07, 2018","2,550.10","2,550.10","2,550.10","2,550.10","-","-0.66%"
"Sep 06, 2018","2,567.09","2,567.09","2,567.09","2,567.09","-","-0.05%"
"Sep 05, 2018","2,568.42","2,568.42","2,568.42","2,568.42","-","-0.43%"
"Sep 04, 2018","2,579.58","2,579.58","2,579.58","2,579.58","-","-0.54%"
"Aug 31, 2018","2,593.60","2,593.60","2,593.60","2,593.60","-","-0.97%"
"Aug 30, 2018","2,619.00","2,619.00","2,619.00","2,619.00","-","-1.19%"
"Aug 29, 2018","2,650.45","2,650.45","2,650.45","2,650.45","-","0.51%"
"Aug 28, 2018","2,636.87","2,636.87","2,636.87","2,636.87","-","-0.18%"
"Aug 27, 2018","2,641.63","2,641.63","2,641.63","2,641.63","-","0.87%"
"Aug 24, 2018","2,618.84","2,618.84","2,618.84","2,618.84","-","1.18%"
"Aug 23, 2018","2,588.26","2,588.26","2,588.26","2,588.26","-","-0.89%"
"Aug 22, 2018","2,611.58","2,611.58","2,611.58","2,611.58","-","1.10%"
"Aug 21, 2018","2,583.21","2,583.21","2,583.21","2,583.21","-","0.81%"
"Aug 20, 2018","2,562.54","2,562.54","2,562.54","2,562.54","-","0.99%"
"Aug 17, 2018","2,537.54","2,537.54","2,537.54","2,537.54","-","0.74%"
"Aug 16, 2018","2,518.91","2,518.91","2,518.91","2,518.91","-","0.76%"
"Aug 15, 2018","2,499.85","2,499.85","2,499.85","2,499.85","-","-2.08%"
"Aug 14, 2018","2,553.02","2,553.02","2,553.02","2,553.02","-","-0.40%"
"Aug 13, 2018","2,563.23","2,563.23","2,563.23","2,563.23","-","-0.37%"
"Aug 10, 2018","2,572.69","2,572.69","2,572.69","2,572.69","-","-1.60%"
"Aug 09, 2018","2,614.52","2,614.52","2,614.52","2,614.52","-","-0.92%"
"Aug 08, 2018","2,638.68","2,638.68","2,638.68","2,638.68","-","0.25%"
"Aug 07, 2018","2,632.21","2,632.21","2,632.21","2,632.21","-","1.71%"
"Aug 06, 2018","2,587.88","2,587.88","2,587.88","2,587.88","-","-0.40%"
"Aug 03, 2018","2,598.16","2,598.16","2,598.16","2,598.16","-","0.11%"
"Aug 02, 2018","2,595.40","2,595.40","2,595.40","2,595.40","-","-0.74%"
"Aug 01, 2018","2,614.86","2,614.86","2,614.86","2,614.86","-","-0.49%"
"Jul 31, 2018","2,627.72","2,627.72","2,627.72","2,627.72","-","0.33%"
"Jul 30, 2018","2,619.02","2,619.02","2,619.02","2,619.02","-","0.33%"
"Jul 27, 2018","2,610.51","2,610.51","2,610.51","2,610.51","-","0.82%"
"Jul 26, 2018","2,589.34","2,589.34","2,589.34","2,589.34","-","-1.31%"
"Jul 25, 2018","2,623.79","2,623.79","2,623.79","2,623.79","-","1.26%"
