"time","OSESX SMALL CAP GR","volume"
"2008-04-28 02:00","733.89","0"
"2008-04-29 02:00","732.08","0"
"2008-04-30 02:00","739.8","0"
"2008-05-02 02:00","745.07","0"
"2008-05-05 02:00","745.89","0"
"2008-05-06 02:00","746.59","0"
"2008-05-07 02:00","752.17","0"
"2008-05-08 02:00","755.32","0"
"2008-05-09 02:00","754.96","0"
"2008-05-13 02:00","753.5","0"
"2008-05-14 02:00","755.41","0"
"2008-05-15 02:00","761.34","0"
"2008-05-16 02:00","765.37","0"
"2008-05-19 02:00","772.81","0"
"2008-05-20 02:00","765.8","0"
"2008-05-21 02:00","772.94","0"
"2008-05-22 02:00","773.55","0"
"2008-05-23 02:00","772.07","0"
"2008-05-26 02:00","762.51","0"
"2008-05-27 02:00","756.93","0"
"2008-05-28 02:00","761.74","0"
"2008-05-29 02:00","763.68","0"
"2008-05-30 02:00","772.9","0"
"2008-06-02 02:00","776.01","0"
"2008-06-03 02:00","775.91","0"
"2008-06-04 02:00","765.88","0"
"2008-06-05 02:00","766.69","0"
"2008-06-06 02:00","769.65","0"
"2008-06-09 02:00","763.04","0"
"2008-06-10 02:00","756.79","0"
"2008-06-11 02:00","756.9","0"
"2008-06-12 02:00","760.17","0"
"2008-06-13 02:00","762.87","0"
"2008-06-16 02:00","760.43","0"
"2008-06-17 02:00","760.96","0"
"2008-06-18 02:00","750.53","0"
"2008-06-19 02:00","742.46","0"
"2008-06-20 02:00","732.65","0"
"2008-06-23 02:00","728.16","0"
"2008-06-24 02:00","717.04","0"
"2008-06-25 02:00","722.23","0"
"2008-06-26 02:00","713.76","0"
"2008-06-27 02:00","708.05","0"
"2008-06-30 02:00","711.68","0"
"2008-07-01 02:00","704.22","0"
"2008-07-02 02:00","706.77","0"
"2008-07-03 02:00","692.9","0"
"2008-07-04 02:00","690.12","0"
"2008-07-07 02:00","692.53","0"
"2008-07-08 02:00","685.12","0"
"2008-07-09 02:00","691.62","0"
"2008-07-10 02:00","691.48","0"
"2008-07-11 02:00","684.51","0"
"2008-07-14 02:00","682.23","0"
"2008-07-15 02:00","664.37","0"
"2008-07-16 02:00","658.02","0"
"2008-07-17 02:00","666.45","0"
"2008-07-18 02:00","663.13","0"
"2008-07-21 02:00","668.95","0"
"2008-07-22 02:00","669.22","0"
"2008-07-23 02:00","676.09","0"
"2008-07-24 02:00","668.86","0"
"2008-07-25 02:00","664.9","0"
"2008-07-28 02:00","665.94","0"
"2008-07-29 02:00","665","0"
"2008-07-30 02:00","671.71","0"
"2008-07-31 02:00","680.27","0"
"2008-08-01 02:00","677.87","0"
"2008-08-04 02:00","678.6","0"
"2008-08-05 02:00","670.82","0"
"2008-08-06 02:00","672.29","0"
"2008-08-07 02:00","672.05","0"
"2008-08-08 02:00","670.35","0"
"2008-08-11 02:00","670.33","0"
"2008-08-12 02:00","664.81","0"
"2008-08-13 02:00","654.47","0"
"2008-08-14 02:00","654.21","0"
"2008-08-15 02:00","653.67","0"
"2008-08-18 02:00","651.25","0"
"2008-08-19 02:00","643.6","0"
"2008-08-20 02:00","643.77","0"
"2008-08-21 02:00","645.15","0"
"2008-08-22 02:00","642.71","0"
"2008-08-25 02:00","640.37","0"
"2008-08-26 02:00","637.18","0"
"2008-08-27 02:00","640.34","0"
"2008-08-28 02:00","643.6","0"
"2008-08-29 02:00","647.26","0"
"2008-09-01 02:00","643.74","0"
"2008-09-02 02:00","637.98","0"
"2008-09-03 02:00","628.61","0"
"2008-09-04 02:00","619.03","0"
"2008-09-05 02:00","608.6","0"
"2008-09-08 02:00","614.37","0"
"2008-09-09 02:00","590.93","0"
"2008-09-10 02:00","578.39","0"
"2008-09-11 02:00","575.66","0"
"2008-09-12 02:00","581.51","0"
"2008-09-15 02:00","563.79","0"
"2008-09-16 02:00","528.34","0"
"2008-09-17 02:00","516.05","0"
"2008-09-18 02:00","518.78","0"
"2008-09-19 02:00","543.59","0"
"2008-09-22 02:00","551.79","0"
"2008-09-23 02:00","547.17","0"
"2008-09-24 02:00","535.3","0"
"2008-09-25 02:00","534.54","0"
"2008-09-26 02:00","522","0"
"2008-09-29 02:00","498.04","0"
"2008-09-30 02:00","506.52","0"
"2008-10-01 02:00","503.16","0"
"2008-10-02 02:00","498.29","0"
"2008-10-03 02:00","491.81","0"
"2008-10-06 02:00","456.16","0"
"2008-10-07 02:00","443.62","0"
"2008-10-08 02:00","423.74","0"
"2008-10-09 02:00","426.79","0"
"2008-10-10 02:00","415.66","0"
"2008-10-13 02:00","430.31","0"
"2008-10-14 02:00","444.79","0"
"2008-10-15 02:00","426.88","0"
"2008-10-16 02:00","407.37","0"
"2008-10-17 02:00","407.44","0"
"2008-10-20 02:00","414.48","0"
"2008-10-21 02:00","416.68","0"
"2008-10-22 02:00","405.89","0"
"2008-10-23 02:00","400.06","0"
"2008-10-24 02:00","381.99","0"
"2008-10-27 01:00","381.1","0"
"2008-10-28 01:00","386.81","0"
"2008-10-29 01:00","390.29","0"
"2008-10-30 01:00","405.07","0"
"2008-10-31 01:00","410.91","0"
"2008-11-03 01:00","421.6","0"
"2008-11-04 01:00","430.09","0"
"2008-11-05 01:00","431.81","0"
"2008-11-06 01:00","415.72","0"
"2008-11-07 01:00","419.65","0"
"2008-11-10 01:00","420.07","0"
"2008-11-11 01:00","406.86","0"
"2008-11-12 01:00","397.67","0"
"2008-11-13 01:00","393.32","0"
"2008-11-14 01:00","394.76","0"
"2008-11-17 01:00","390.33","0"
"2008-11-18 01:00","383.14","0"
"2008-11-19 01:00","369.66","0"
"2008-11-20 01:00","360.52","0"
"2008-11-21 01:00","362.22","0"
"2008-11-24 01:00","371.17","0"
"2008-11-25 01:00","369.08","0"
"2008-11-26 01:00","369.45","0"
"2008-11-27 01:00","378","0"
"2008-11-28 01:00","374.78","0"
"2008-12-01 01:00","369","0"
"2008-12-02 01:00","364.8","0"
"2008-12-03 01:00","364.03","0"
"2008-12-04 01:00","359.3","0"
"2008-12-05 01:00","350.79","0"
"2008-12-08 01:00","357.45","0"
"2008-12-09 01:00","357.7","0"
"2008-12-10 01:00","359.79","0"
"2008-12-11 01:00","362.27","0"
"2008-12-12 01:00","356.07","0"
"2008-12-15 01:00","355.86","0"
"2008-12-16 01:00","355.62","0"
"2008-12-17 01:00","355.13","0"
"2008-12-18 01:00","353.64","0"
"2008-12-19 01:00","349.98","0"
"2008-12-22 01:00","343.52","0"
"2008-12-23 01:00","344.24","0"
"2008-12-29 01:00","345.5","0"
"2008-12-30 01:00","349.6","0"
"2009-01-02 01:00","369.72","0"
"2009-01-05 01:00","377.8","0"
"2009-01-06 01:00","385.3","0"
"2009-01-07 01:00","377.43","0"
"2009-01-08 01:00","378.4","0"
"2009-01-09 01:00","382.35","0"
"2009-01-12 01:00","379.28","0"
"2009-01-13 01:00","377.95","0"
"2009-01-14 01:00","371.46","0"
"2009-01-15 01:00","371.73","0"
"2009-01-16 01:00","375.22","0"
"2009-01-19 01:00","370.12","0"
"2009-01-20 01:00","363.52","0"
"2009-01-21 01:00","364.35","0"
"2009-01-22 01:00","363.55","0"
"2009-01-23 01:00","361.92","0"
"2009-01-26 01:00","367.19","0"
"2009-01-27 01:00","365.98","0"
"2009-01-28 01:00","372.51","0"
"2009-01-29 01:00","366.65","0"
"2009-01-30 01:00","366.72","0"
"2009-02-02 01:00","361.36","0"
"2009-02-03 01:00","359.56","0"
"2009-02-04 01:00","363.07","0"
"2009-02-05 01:00","359.93","0"
"2009-02-06 01:00","368.31","0"
"2009-02-09 01:00","377.09","0"
"2009-02-10 01:00","371.72","0"
"2009-02-11 01:00","363.19","0"
"2009-02-12 01:00","359.02","0"
"2009-02-13 01:00","363.08","0"
"2009-02-16 01:00","360.56","0"
"2009-02-17 01:00","354.38","0"
"2009-02-18 01:00","349.25","0"
"2009-02-19 01:00","349.84","0"
"2009-02-20 01:00","338.72","0"
"2009-02-23 01:00","333.67","0"
"2009-02-24 01:00","331.13","0"
"2009-02-25 01:00","333.88","0"
"2009-02-26 01:00","334.65","0"
"2009-02-27 01:00","334.56","0"
"2009-03-02 01:00","326.23","0"
"2009-03-03 01:00","319.31","0"
"2009-03-04 01:00","325.26","0"
"2009-03-05 01:00","318.05","0"
"2009-03-06 01:00","315.36","0"
"2009-03-09 01:00","315.88","0"
"2009-03-10 01:00","322.81","0"
"2009-03-11 01:00","320.25","0"
"2009-03-12 01:00","321.46","0"
"2009-03-13 01:00","324.32","0"
"2009-03-16 01:00","324.07","0"
"2009-03-17 01:00","324.68","0"
"2009-03-18 01:00","322.21","0"
"2009-03-19 01:00","325.8","0"
"2009-03-20 01:00","326.64","0"
"2009-03-23 01:00","334.17","0"
"2009-03-24 01:00","333.77","0"
"2009-03-25 01:00","334.54","0"
"2009-03-26 01:00","336.02","0"
"2009-03-27 01:00","337.85","0"
"2009-03-30 02:00","331.92","0"
"2009-03-31 02:00","334.23","0"
"2009-04-01 02:00","334.98","0"
"2009-04-02 02:00","343.28","0"
"2009-04-03 02:00","343.27","0"
"2009-04-06 02:00","343.68","0"
"2009-04-07 02:00","342.34","0"
"2009-04-08 02:00","342.82","0"
"2009-04-14 02:00","347.8","0"
"2009-04-15 02:00","354.1","0"
"2009-04-16 02:00","358.75","0"
"2009-04-17 02:00","364.61","0"
"2009-04-20 02:00","358.85","0"
"2009-04-21 02:00","360.98","0"
"2009-04-22 02:00","363.83","0"
"2009-04-23 02:00","364.05","0"
"2009-04-24 02:00","368.99","0"
"2009-04-27 02:00","367.99","0"
"2009-04-28 02:00","365.75","0"
"2009-04-29 02:00","376.35","0"
"2009-04-30 02:00","382.92","0"
"2009-05-04 02:00","397.43","0"
"2009-05-05 02:00","399.29","0"
"2009-05-06 02:00","404.51","0"
"2009-05-07 02:00","410.47","0"
"2009-05-08 02:00","413.08","0"
"2009-05-11 02:00","407.45","0"
"2009-05-12 02:00","411.7","0"
"2009-05-13 02:00","404.65","0"
"2009-05-14 02:00","408.02","0"
"2009-05-15 02:00","413.77","0"
"2009-05-18 02:00","420.44","0"
"2009-05-19 02:00","426.13","0"
"2009-05-20 02:00","431.89","0"
"2009-05-22 02:00","432.66","0"
"2009-05-25 02:00","434.76","0"
"2009-05-26 02:00","429.52","0"
"2009-05-27 02:00","430.91","0"
"2009-05-28 02:00","430.11","0"
"2009-05-29 02:00","436.53","0"
"2009-06-02 02:00","450.05","0"
"2009-06-03 02:00","445.26","0"
"2009-06-04 02:00","449.61","0"
"2009-06-05 02:00","455.84","0"
"2009-06-08 02:00","451.92","0"
"2009-06-09 02:00","458.88","0"
"2009-06-10 02:00","468.65","0"
"2009-06-11 02:00","476.17","0"
"2009-06-12 02:00","474.5","0"
"2009-06-15 02:00","465.38","0"
"2009-06-16 02:00","468.28","0"
"2009-06-17 02:00","454.91","0"
"2009-06-18 02:00","459.07","0"
"2009-06-19 02:00","455.51","0"
"2009-06-22 02:00","436.12","0"
"2009-06-23 02:00","435.41","0"
"2009-06-24 02:00","445.92","0"
"2009-06-25 02:00","446.96","0"
"2009-06-26 02:00","450.34","0"
"2009-06-29 02:00","451.87","0"
"2009-06-30 02:00","451.27","0"
"2009-07-01 02:00","454.25","0"
"2009-07-02 02:00","450.2","0"
"2009-07-03 02:00","449.75","0"
"2009-07-06 02:00","440.56","0"
"2009-07-07 02:00","437.75","0"
"2009-07-08 02:00","430.77","0"
"2009-07-09 02:00","430.68","0"
"2009-07-10 02:00","423.55","0"
"2009-07-13 02:00","429.79","0"
"2009-07-14 02:00","434.26","0"
"2009-07-15 02:00","444.12","0"
"2009-07-16 02:00","444.47","0"
"2009-07-17 02:00","448.76","0"
"2009-07-20 02:00","453.25","0"
"2009-07-21 02:00","454.46","0"
"2009-07-22 02:00","452.79","0"
"2009-07-23 02:00","455.72","0"
"2009-07-24 02:00","455.13","0"
"2009-07-27 02:00","457.8","0"
"2009-07-28 02:00","452.85","0"
"2009-07-29 02:00","448.08","0"
"2009-07-30 02:00","456.22","0"
"2009-07-31 02:00","457.04","0"
"2009-08-03 02:00","464.29","0"
"2009-08-04 02:00","463.76","0"
"2009-08-05 02:00","463.13","0"
"2009-08-06 02:00","461.34","0"
"2009-08-07 02:00","462.17","0"
"2009-08-10 02:00","464.5","0"
"2009-08-11 02:00","463.15","0"
"2009-08-12 02:00","465.23","0"
"2009-08-13 02:00","467.87","0"
"2009-08-14 02:00","470.13","0"
"2009-08-17 02:00","463.03","0"
"2009-08-18 02:00","465.11","0"
"2009-08-19 02:00","461.55","0"
"2009-08-20 02:00","465.51","0"
"2009-08-21 02:00","470.03","0"
"2009-08-24 02:00","476.32","0"
"2009-08-25 02:00","481.27","0"
"2009-08-26 02:00","478.53","0"
"2009-08-27 02:00","473.96","0"
"2009-08-28 02:00","478.21","0"
"2009-08-31 02:00","467.61","0"
"2009-09-01 02:00","464.19","0"
"2009-09-02 02:00","456.52","0"
"2009-09-03 02:00","464.33","0"
"2009-09-04 02:00","466.26","0"
"2009-09-07 02:00","474","0"
"2009-09-08 02:00","476.41","0"
"2009-09-09 02:00","477.68","0"
"2009-09-10 02:00","478.04","0"
"2009-09-11 02:00","481.22","0"
"2009-09-14 02:00","480.33","0"
"2009-09-15 02:00","485.92","0"
"2009-09-16 02:00","492","0"
"2009-09-17 02:00","496.89","0"
"2009-09-18 02:00","498.92","0"
"2009-09-21 02:00","496.25","0"
"2009-09-22 02:00","502.02","0"
"2009-09-23 02:00","499.1","0"
"2009-09-24 02:00","494.04","0"
"2009-09-25 02:00","493.44","0"
"2009-09-28 02:00","497.17","0"
"2009-09-29 02:00","497.36","0"
"2009-09-30 02:00","499.46","0"
"2009-10-01 02:00","497.9","0"
"2009-10-02 02:00","492.92","0"
"2009-10-05 02:00","494.97","0"
"2009-10-06 02:00","502.74","0"
"2009-10-07 02:00","507.85","0"
"2009-10-08 02:00","516.1","0"
"2009-10-09 02:00","517.94","0"
"2009-10-12 02:00","520.48","0"
"2009-10-13 02:00","520.92","0"
"2009-10-14 02:00","528.79","0"
"2009-10-15 02:00","529.03","0"
"2009-10-16 02:00","530.56","0"
"2009-10-19 02:00","539.4","0"
"2009-10-20 02:00","542.92","0"
"2009-10-21 02:00","544.36","0"
"2009-10-22 02:00","542.58","0"
"2009-10-23 02:00","543.61","0"
"2009-10-26 01:00","538.57","0"
"2009-10-27 01:00","536.24","0"
"2009-10-28 01:00","520.17","0"
"2009-10-29 01:00","532.8","0"
"2009-10-30 01:00","529.82","0"
"2009-11-02 01:00","525.09","0"
"2009-11-03 01:00","520.94","0"
"2009-11-04 01:00","530.47","0"
"2009-11-05 01:00","534.17","0"
"2009-11-06 01:00","530.29","0"
"2009-11-09 01:00","536.62","0"
"2009-11-10 01:00","533.72","0"
"2009-11-11 01:00","535.33","0"
"2009-11-12 01:00","534.75","0"
"2009-11-13 01:00","537.62","0"
"2009-11-16 01:00","550.81","0"
"2009-11-17 01:00","550.13","0"
"2009-11-18 01:00","548.54","0"
"2009-11-19 01:00","545.52","0"
"2009-11-20 01:00","544.26","0"
"2009-11-23 01:00","548.42","0"
"2009-11-24 01:00","547.8","0"
"2009-11-25 01:00","546.43","0"
"2009-11-26 01:00","534.83","0"
"2009-11-27 01:00","540.24","0"
"2009-11-30 01:00","536.89","0"
"2009-12-01 01:00","542.3","0"
"2009-12-02 01:00","542.2","0"
"2009-12-03 01:00","546.3","0"
"2009-12-04 01:00","550.36","0"
"2009-12-07 01:00","548.26","0"
"2009-12-08 01:00","544.82","0"
"2009-12-09 01:00","541.08","0"
"2009-12-10 01:00","543.51","0"
"2009-12-11 01:00","539.93","0"
"2009-12-14 01:00","544.83","0"
"2009-12-15 01:00","546.83","0"
"2009-12-16 01:00","550.5","0"
"2009-12-17 01:00","549.11","0"
"2009-12-18 01:00","550.78","0"
"2009-12-21 01:00","553.19","0"
"2009-12-22 01:00","550.78","0"
"2009-12-23 01:00","554.69","0"
"2009-12-28 01:00","561.86","0"
"2009-12-29 01:00","566.06","0"
"2009-12-30 01:00","567.1","0"
"2010-01-04 01:00","578.04","0"
"2010-01-05 01:00","579.49","0"
"2010-01-06 01:00","580.13","0"
"2010-01-07 01:00","584.91","0"
"2010-01-08 01:00","590.06","0"
"2010-01-11 01:00","591.65","0"
"2010-01-12 01:00","583.9","0"
"2010-01-13 01:00","588.98","0"
"2010-01-14 01:00","595.35","0"
"2010-01-15 01:00","592.62","0"
"2010-01-18 01:00","590.64","0"
"2010-01-19 01:00","591.82","0"
"2010-01-20 01:00","587.71","0"
"2010-01-21 01:00","583.31","0"
"2010-01-22 01:00","579.54","0"
"2010-01-25 01:00","577.8","0"
"2010-01-26 01:00","573.41","0"
"2010-01-27 01:00","573.16","0"
"2010-01-28 01:00","575.41","0"
"2010-01-29 01:00","581.73","0"
"2010-02-01 01:00","586.15","0"
"2010-02-02 01:00","589.64","0"
"2010-02-03 01:00","587.11","0"
"2010-02-04 01:00","579.62","0"
"2010-02-05 01:00","569.02","0"
"2010-02-08 01:00","561.77","0"
"2010-02-09 01:00","562.76","0"
"2010-02-10 01:00","559.06","0"
"2010-02-11 01:00","563.02","0"
"2010-02-12 01:00","563.88","0"
"2010-02-15 01:00","557.98","0"
"2010-02-16 01:00","563.56","0"
"2010-02-17 01:00","566.01","0"
"2010-02-18 01:00","566.82","0"
"2010-02-19 01:00","570.33","0"
"2010-02-22 01:00","572.61","0"
"2010-02-23 01:00","574.1","0"
"2010-02-24 01:00","570.79","0"
"2010-02-25 01:00","567.54","0"
"2010-02-26 01:00","574.27","0"
"2010-03-01 01:00","578.55","0"
"2010-03-02 01:00","582.77","0"
"2010-03-03 01:00","585.39","0"
"2010-03-04 01:00","588.31","0"
"2010-03-05 01:00","593.75","0"
"2010-03-08 01:00","593.88","0"
"2010-03-09 01:00","592.63","0"
"2010-03-10 01:00","594.32","0"
"2010-03-11 01:00","591.67","0"
"2010-03-12 01:00","594.26","0"
"2010-03-15 01:00","593.27","0"
"2010-03-16 01:00","593.71","0"
"2010-03-17 01:00","596.03","0"
"2010-03-18 01:00","597.62","0"
"2010-03-19 01:00","598.64","0"
"2010-03-22 01:00","601.78","0"
"2010-03-23 01:00","606.88","0"
"2010-03-24 01:00","608.08","0"
"2010-03-25 01:00","614.33","0"
"2010-03-26 01:00","610.8","0"
"2010-03-29 02:00","611.95","0"
"2010-03-30 02:00","609.19","0"
"2010-03-31 02:00","612.48","0"
"2010-04-06 02:00","615.93","0"
"2010-04-07 02:00","608.29","0"
"2010-04-08 02:00","622.94","0"
"2010-04-09 02:00","631.6","0"
"2010-04-12 02:00","632.04","0"
"2010-04-13 02:00","627.52","0"
"2010-04-14 02:00","631.54","0"
"2010-04-15 02:00","632.89","0"
"2010-04-16 02:00","630.71","0"
"2010-04-19 02:00","622.5","0"
"2010-04-20 02:00","631.81","0"
"2010-04-21 02:00","631.12","0"
"2010-04-22 02:00","633.51","0"
"2010-04-23 02:00","637.84","0"
"2010-04-26 02:00","644.61","0"
"2010-04-27 02:00","642.31","0"
"2010-04-28 02:00","631.13","0"
"2010-04-29 02:00","636.99","0"
"2010-04-30 02:00","632.8","0"
"2010-05-03 02:00","635.21","0"
"2010-05-04 02:00","617.32","0"
"2010-05-05 02:00","604.33","0"
"2010-05-06 02:00","588.76","0"
"2010-05-07 02:00","559.42","0"
"2010-05-10 02:00","590.06","0"
"2010-05-11 02:00","590.93","0"
"2010-05-12 02:00","603.44","0"
"2010-05-14 02:00","597.45","0"
"2010-05-18 02:00","586.96","0"
"2010-05-19 02:00","565.88","0"
"2010-05-20 02:00","546.06","0"
"2010-05-21 02:00","550.62","0"
"2010-05-25 02:00","533.4","0"
"2010-05-26 02:00","557.8","0"
"2010-05-27 02:00","565.48","0"
"2010-05-28 02:00","569.46","0"
"2010-05-31 02:00","573.04","0"
"2010-06-01 02:00","567.8","0"
"2010-06-02 02:00","565.28","0"
"2010-06-03 02:00","572.65","0"
"2010-06-04 02:00","566.67","0"
"2010-06-07 02:00","561","0"
"2010-06-08 02:00","553.35","0"
"2010-06-09 02:00","558.88","0"
"2010-06-10 02:00","566.33","0"
"2010-06-11 02:00","570.6","0"
"2010-06-14 02:00","579.12","0"
"2010-06-15 02:00","580.88","0"
"2010-06-16 02:00","575.88","0"
"2010-06-17 02:00","576.49","0"
"2010-06-18 02:00","580.3","0"
"2010-06-21 02:00","580.52","0"
"2010-06-22 02:00","577.1","0"
"2010-06-23 02:00","573.58","0"
"2010-06-24 02:00","561.93","0"
"2010-06-25 02:00","555.53","0"
"2010-06-28 02:00","551.68","0"
"2010-06-29 02:00","521.59","0"
"2010-06-30 02:00","523.41","0"
"2010-07-01 02:00","500.14","0"
"2010-07-02 02:00","509.61","0"
"2010-07-05 02:00","513.16","0"
"2010-07-06 02:00","527.09","0"
"2010-07-07 02:00","526.5","0"
"2010-07-08 02:00","529","0"
"2010-07-09 02:00","530.92","0"
"2010-07-12 02:00","531.03","0"
"2010-07-13 02:00","535.77","0"
"2010-07-14 02:00","532.42","0"
"2010-07-15 02:00","527.98","0"
"2010-07-16 02:00","528.52","0"
"2010-07-19 02:00","529.02","0"
"2010-07-20 02:00","526.19","0"
"2010-07-21 02:00","531.33","0"
"2010-07-22 02:00","536.5","0"
"2010-07-23 02:00","535.87","0"
"2010-07-26 02:00","541.2","0"
"2010-07-27 02:00","542.73","0"
"2010-07-28 02:00","543.51","0"
"2010-07-29 02:00","544.16","0"
"2010-07-30 02:00","543.4","0"
"2010-08-02 02:00","549.45","0"
"2010-08-03 02:00","549.84","0"
"2010-08-04 02:00","549.47","0"
"2010-08-05 02:00","549.67","0"
"2010-08-06 02:00","548.53","0"
"2010-08-09 02:00","548.96","0"
"2010-08-10 02:00","543.26","0"
"2010-08-11 02:00","532.91","0"
"2010-08-12 02:00","529.36","0"
"2010-08-13 02:00","532.97","0"
"2010-08-16 02:00","530.68","0"
"2010-08-17 02:00","539.65","0"
"2010-08-18 02:00","539.46","0"
"2010-08-19 02:00","533.71","0"
"2010-08-20 02:00","528.33","0"
"2010-08-23 02:00","527.92","0"
"2010-08-24 02:00","517.73","0"
"2010-08-25 02:00","514.79","0"
"2010-08-26 02:00","516.11","0"
"2010-08-27 02:00","513.53","0"
"2010-08-30 02:00","513.6","0"
"2010-08-31 02:00","511.48","0"
"2010-09-01 02:00","517.9","0"
"2010-09-02 02:00","521.06","0"
"2010-09-03 02:00","526.01","0"
"2010-09-06 02:00","528.09","0"
"2010-09-07 02:00","526.63","0"
"2010-09-08 02:00","529.17","0"
"2010-09-09 02:00","529.65","0"
"2010-09-10 02:00","529.76","0"
"2010-09-13 02:00","535.85","0"
"2010-09-14 02:00","535.74","0"
"2010-09-15 02:00","532.65","0"
"2010-09-16 02:00","534.56","0"
"2010-09-17 02:00","531.21","0"
"2010-09-20 02:00","537.31","0"
"2010-09-21 02:00","538.88","0"
"2010-09-22 02:00","536.11","0"
"2010-09-23 02:00","527.21","0"
"2010-09-24 02:00","530.09","0"
"2010-09-27 02:00","529.89","0"
"2010-09-28 02:00","529.99","0"
"2010-09-29 02:00","542.67","0"
"2010-09-30 02:00","543.44","0"
"2010-10-01 02:00","537.95","0"
"2010-10-04 02:00","536.45","0"
"2010-10-05 02:00","541.96","0"
"2010-10-06 02:00","544.03","0"
"2010-10-07 02:00","543.82","0"
"2010-10-08 02:00","547.05","0"
"2010-10-11 02:00","548.7","0"
"2010-10-12 02:00","552.13","0"
"2010-10-13 02:00","560.17","0"
"2010-10-14 02:00","560.6","0"
"2010-10-15 02:00","565.05","0"
"2010-10-18 02:00","566.65","0"
"2010-10-19 02:00","563.33","0"
"2010-10-20 02:00","562.87","0"
"2010-10-21 02:00","563.24","0"
"2010-10-22 02:00","562.74","0"
"2010-10-25 02:00","567.43","0"
"2010-10-26 02:00","567.3","0"
"2010-10-27 02:00","566.65","0"
"2010-10-28 02:00","572.5","0"
"2010-10-29 02:00","571.95","0"
"2010-11-01 01:00","572.65","0"
"2010-11-02 01:00","573.37","0"
"2010-11-03 01:00","570.8","0"
"2010-11-04 01:00","576.79","0"
"2010-11-05 01:00","577.72","0"
"2010-11-08 01:00","583.62","0"
"2010-11-09 01:00","587.17","0"
"2010-11-10 01:00","586.05","0"
"2010-11-11 01:00","589.77","0"
"2010-11-12 01:00","586.35","0"
"2010-11-15 01:00","586.55","0"
"2010-11-16 01:00","576.63","0"
"2010-11-17 01:00","578.35","0"
"2010-11-18 01:00","583.07","0"
"2010-11-19 01:00","587.14","0"
"2010-11-22 01:00","586.42","0"
"2010-11-23 01:00","574.7","0"
"2010-11-24 01:00","576.37","0"
"2010-11-25 01:00","579.71","0"
"2010-11-26 01:00","579.35","0"
"2010-11-29 01:00","576.19","0"
"2010-11-30 01:00","574.55","0"
"2010-12-01 01:00","577.25","0"
"2010-12-02 01:00","580.03","0"
"2010-12-03 01:00","583.24","0"
"2010-12-06 01:00","585.57","0"
"2010-12-07 01:00","582.46","0"
"2010-12-08 01:00","583.3","0"
"2010-12-09 01:00","583.74","0"
"2010-12-10 01:00","582.93","0"
"2010-12-13 01:00","584.99","0"
"2010-12-14 01:00","584.24","0"
"2010-12-15 01:00","590.57","0"
"2010-12-16 01:00","591.82","0"
"2010-12-17 01:00","595.1","0"
"2010-12-20 01:00","599.17","0"
"2010-12-21 01:00","607.46","0"
"2010-12-22 01:00","611.74","0"
"2010-12-23 01:00","620.41","0"
"2010-12-27 01:00","622.37","0"
"2010-12-28 01:00","625.89","0"
"2010-12-29 01:00","629.92","0"
"2010-12-30 01:00","634.09","0"
"2011-01-03 01:00","637.23","0"
"2011-01-04 01:00","631.74","0"
"2011-01-05 01:00","629.69","0"
"2011-01-06 01:00","633.8","0"
"2011-01-07 01:00","633.38","0"
"2011-01-10 01:00","630.14","0"
"2011-01-11 01:00","634.08","0"
"2011-01-12 01:00","635.34","0"
"2011-01-13 01:00","636.57","0"
"2011-01-14 01:00","636.48","0"
"2011-01-17 01:00","632.96","0"
"2011-01-18 01:00","639.43","0"
"2011-01-19 01:00","635.63","0"
"2011-01-20 01:00","631.06","0"
"2011-01-21 01:00","636.62","0"
"2011-01-24 01:00","637.89","0"
"2011-01-25 01:00","632.35","0"
"2011-01-26 01:00","637.84","0"
"2011-01-27 01:00","642.56","0"
"2011-01-28 01:00","642.98","0"
"2011-01-31 01:00","641.71","0"
"2011-02-01 01:00","649.5","0"
"2011-02-02 01:00","647.56","0"
"2011-02-03 01:00","645.14","0"
"2011-02-04 01:00","649.71","0"
"2011-02-07 01:00","654.05","0"
"2011-02-08 01:00","652.59","0"
"2011-02-09 01:00","653.24","0"
"2011-02-10 01:00","649.97","0"
"2011-02-11 01:00","651","0"
"2011-02-14 01:00","655.3","0"
"2011-02-15 01:00","653.47","0"
"2011-02-16 01:00","652.45","0"
"2011-02-17 01:00","647.24","0"
"2011-02-18 01:00","645.87","0"
"2011-02-21 01:00","641.72","0"
"2011-02-22 01:00","635.76","0"
"2011-02-23 01:00","633.29","0"
"2011-02-24 01:00","628.31","0"
"2011-02-25 01:00","636.58","0"
"2011-02-28 01:00","639.67","0"
"2011-03-01 01:00","634.72","0"
"2011-03-02 01:00","633.91","0"
"2011-03-03 01:00","638.9","0"
"2011-03-04 01:00","642.07","0"
"2011-03-07 01:00","637.39","0"
"2011-03-08 01:00","636.99","0"
"2011-03-09 01:00","633.54","0"
"2011-03-10 01:00","627.18","0"
"2011-03-11 01:00","620.05","0"
"2011-03-14 01:00","612.51","0"
"2011-03-15 01:00","596.2","0"
"2011-03-16 01:00","603.89","0"
"2011-03-17 01:00","610.93","0"
"2011-03-18 01:00","613.97","0"
"2011-03-21 01:00","620.16","0"
"2011-03-22 01:00","622.51","0"
"2011-03-23 01:00","624.72","0"
"2011-03-24 01:00","629.78","0"
"2011-03-25 01:00","631.72","0"
"2011-03-28 02:00","632.48","0"
