"time","OBOSX OIL SERV GR","volume"
"2008-09-24 02:00","69.26","0"
"2008-09-25 02:00","68","0"
"2008-09-26 02:00","63.69","0"
"2008-09-29 02:00","56.99","0"
"2008-09-30 02:00","59.69","0"
"2008-10-01 02:00","56.3","0"
"2008-10-02 02:00","51.02","0"
"2008-10-03 02:00","53.2","0"
"2008-10-06 02:00","45.78","0"
"2008-10-07 02:00","44.79","0"
"2008-10-08 02:00","39.85","0"
"2008-10-09 02:00","41.8","0"
"2008-10-10 02:00","39.64","0"
"2008-10-13 02:00","41.84","0"
"2008-10-14 02:00","45","0"
"2008-10-15 02:00","39.94","0"
"2008-10-16 02:00","31.96","0"
"2008-10-17 02:00","31.75","0"
"2008-10-20 02:00","35.56","0"
"2008-10-21 02:00","37.72","0"
"2008-10-22 02:00","35.51","0"
"2008-10-23 02:00","33.73","0"
"2008-10-24 02:00","29.7","0"
"2008-10-27 01:00","28.16","0"
"2008-10-28 01:00","28.36","0"
"2008-10-29 01:00","30.12","0"
"2008-10-30 01:00","33.72","0"
"2008-10-31 01:00","36.38","0"
"2008-11-03 01:00","38","0"
"2008-11-04 01:00","42.54","0"
"2008-11-05 01:00","41.33","0"
"2008-11-06 01:00","36.69","0"
"2008-11-07 01:00","38.04","0"
"2008-11-10 01:00","39.54","0"
"2008-11-11 01:00","36.08","0"
"2008-11-12 01:00","33.39","0"
"2008-11-13 01:00","33.57","0"
"2008-11-14 01:00","33.92","0"
"2008-11-17 01:00","33.25","0"
"2008-11-18 01:00","32.22","0"
"2008-11-19 01:00","28.62","0"
"2008-11-20 01:00","27.17","0"
"2008-11-21 01:00","25.59","0"
"2008-11-24 01:00","29.97","0"
"2008-11-25 01:00","30.14","0"
"2008-11-26 01:00","31","0"
"2008-11-27 01:00","34.11","0"
"2008-11-28 01:00","34.12","0"
"2008-12-01 01:00","30.44","0"
"2008-12-02 01:00","30.73","0"
"2008-12-03 01:00","30.59","0"
"2008-12-04 01:00","30.01","0"
"2008-12-05 01:00","26.86","0"
"2008-12-08 01:00","30.95","0"
"2008-12-09 01:00","31.75","0"
"2008-12-10 01:00","33.94","0"
"2008-12-11 01:00","33.37","0"
"2008-12-12 01:00","31.2","0"
"2008-12-15 01:00","32.64","0"
"2008-12-16 01:00","32.9","0"
"2008-12-17 01:00","33.25","0"
"2008-12-18 01:00","31.94","0"
"2008-12-19 01:00","30.78","0"
"2008-12-22 01:00","29.59","0"
"2008-12-23 01:00","30.48","0"
"2008-12-29 01:00","30.62","0"
"2008-12-30 01:00","32.43","0"
"2009-01-02 01:00","34.82","0"
"2009-01-05 01:00","35.53","0"
"2009-01-06 01:00","37.82","0"
"2009-01-07 01:00","35.06","0"
"2009-01-08 01:00","35.57","0"
"2009-01-09 01:00","34.91","0"
"2009-01-12 01:00","32.97","0"
"2009-01-13 01:00","32.58","0"
"2009-01-14 01:00","30.91","0"
"2009-01-15 01:00","31.15","0"
"2009-01-16 01:00","31.79","0"
"2009-01-19 01:00","29.73","0"
"2009-01-20 01:00","29.81","0"
"2009-01-21 01:00","29.57","0"
"2009-01-22 01:00","29.58","0"
"2009-01-23 01:00","29.89","0"
"2009-01-26 01:00","31.83","0"
"2009-01-27 01:00","31.48","0"
"2009-01-28 01:00","32.38","0"
"2009-01-29 01:00","31.13","0"
"2009-01-30 01:00","31.12","0"
"2009-02-02 01:00","29.67","0"
"2009-02-03 01:00","30.65","0"
"2009-02-04 01:00","31.98","0"
"2009-02-05 01:00","32.37","0"
"2009-02-06 01:00","34.02","0"
"2009-02-09 01:00","35.46","0"
"2009-02-10 01:00","34.38","0"
"2009-02-11 01:00","34.48","0"
"2009-02-12 01:00","33.88","0"
"2009-02-13 01:00","34.52","0"
"2009-02-16 01:00","34.27","0"
"2009-02-17 01:00","32.66","0"
"2009-02-18 01:00","32.23","0"
"2009-02-19 01:00","32.88","0"
"2009-02-20 01:00","30.85","0"
"2009-02-23 01:00","29.22","0"
"2009-02-24 01:00","29.8","0"
"2009-02-25 01:00","30.23","0"
"2009-02-26 01:00","31.18","0"
"2009-02-27 01:00","30.92","0"
"2009-03-02 01:00","29.14","0"
"2009-03-03 01:00","28.21","0"
"2009-03-04 01:00","30.53","0"
"2009-03-05 01:00","28.95","0"
"2009-03-06 01:00","28.35","0"
"2009-03-09 01:00","29.49","0"
"2009-03-10 01:00","31.23","0"
"2009-03-11 01:00","30.73","0"
"2009-03-12 01:00","31.5","0"
"2009-03-13 01:00","31.57","0"
"2009-03-16 01:00","31.98","0"
"2009-03-17 01:00","32.53","0"
"2009-03-18 01:00","31.72","0"
"2009-03-19 01:00","33.53","0"
"2009-03-20 01:00","34.88","0"
"2009-03-23 01:00","36.24","0"
"2009-03-24 01:00","35.56","0"
"2009-03-25 01:00","36.64","0"
"2009-03-26 01:00","37.29","0"
"2009-03-27 01:00","36.43","0"
"2009-03-30 02:00","33.97","0"
"2009-03-31 02:00","34.91","0"
"2009-04-01 02:00","34.77","0"
"2009-04-02 02:00","36.72","0"
"2009-04-03 02:00","36.23","0"
"2009-04-06 02:00","36.15","0"
"2009-04-07 02:00","34.83","0"
"2009-04-08 02:00","33.79","0"
"2009-04-14 02:00","35.02","0"
"2009-04-15 02:00","35.47","0"
"2009-04-16 02:00","36.69","0"
"2009-04-17 02:00","38.45","0"
"2009-04-20 02:00","36.08","0"
"2009-04-21 02:00","36.66","0"
"2009-04-22 02:00","36.85","0"
"2009-04-23 02:00","36.85","0"
"2009-04-24 02:00","37.91","0"
"2009-04-27 02:00","37.44","0"
"2009-04-28 02:00","36.51","0"
"2009-04-29 02:00","37.42","0"
"2009-04-30 02:00","38.28","0"
"2009-05-04 02:00","40.61","0"
"2009-05-05 02:00","41.16","0"
"2009-05-06 02:00","41.8","0"
"2009-05-07 02:00","42.92","0"
"2009-05-08 02:00","45.07","0"
"2009-05-11 02:00","43.31","0"
"2009-05-12 02:00","43.82","0"
"2009-05-13 02:00","41.56","0"
"2009-05-14 02:00","41.31","0"
"2009-05-15 02:00","42","0"
"2009-05-18 02:00","43.47","0"
"2009-05-19 02:00","44.26","0"
"2009-05-20 02:00","46.42","0"
"2009-05-22 02:00","44.96","0"
"2009-05-25 02:00","45.11","0"
"2009-05-26 02:00","44.71","0"
"2009-05-27 02:00","46.19","0"
"2009-05-28 02:00","46.17","0"
"2009-05-29 02:00","48.14","0"
"2009-06-02 02:00","51.3","0"
"2009-06-03 02:00","48.79","0"
"2009-06-04 02:00","49.39","0"
"2009-06-05 02:00","50.97","0"
"2009-06-08 02:00","50.03","0"
"2009-06-09 02:00","50.62","0"
"2009-06-10 02:00","51.88","0"
"2009-06-11 02:00","52.96","0"
"2009-06-12 02:00","52.65","0"
"2009-06-15 02:00","50.9","0"
"2009-06-16 02:00","50.6","0"
"2009-06-17 02:00","47.71","0"
"2009-06-18 02:00","48.64","0"
"2009-06-19 02:00","49.23","0"
"2009-06-22 02:00","44.36","0"
"2009-06-23 02:00","44.29","0"
"2009-06-24 02:00","46.78","0"
"2009-06-25 02:00","46.81","0"
"2009-06-26 02:00","47.38","0"
"2009-06-29 02:00","48.19","0"
"2009-06-30 02:00","47.8","0"
"2009-07-01 02:00","49.79","0"
"2009-07-02 02:00","48.18","0"
"2009-07-03 02:00","47.68","0"
"2009-07-06 02:00","45.28","0"
"2009-07-07 02:00","44.92","0"
"2009-07-08 02:00","43.54","0"
"2009-07-09 02:00","44.09","0"
"2009-07-10 02:00","42.78","0"
"2009-07-13 02:00","44.26","0"
"2009-07-14 02:00","45.05","0"
"2009-07-15 02:00","47.46","0"
"2009-07-16 02:00","46.67","0"
"2009-07-17 02:00","46.61","0"
"2009-07-20 02:00","47.63","0"
"2009-07-21 02:00","49.36","0"
"2009-07-22 02:00","48.36","0"
"2009-07-23 02:00","50.1","0"
"2009-07-24 02:00","49.81","0"
"2009-07-27 02:00","50.78","0"
"2009-07-28 02:00","48.83","0"
"2009-07-29 02:00","47.71","0"
"2009-07-30 02:00","49.76","0"
"2009-07-31 02:00","50.07","0"
"2009-08-03 02:00","52.26","0"
"2009-08-04 02:00","51.65","0"
"2009-08-05 02:00","51.53","0"
"2009-08-06 02:00","51.86","0"
"2009-08-07 02:00","51.34","0"
"2009-08-10 02:00","51.42","0"
"2009-08-11 02:00","49.98","0"
"2009-08-12 02:00","50.52","0"
"2009-08-13 02:00","50.64","0"
"2009-08-14 02:00","50.05","0"
"2009-08-17 02:00","48.45","0"
"2009-08-18 02:00","49.34","0"
"2009-08-19 02:00","49.34","0"
"2009-08-20 02:00","50.55","0"
"2009-08-21 02:00","51.54","0"
"2009-08-24 02:00","53.42","0"
"2009-08-25 02:00","53.97","0"
"2009-08-26 02:00","52.62","0"
"2009-08-27 02:00","51.84","0"
"2009-08-28 02:00","53.19","0"
"2009-08-31 02:00","51.51","0"
"2009-09-01 02:00","51.26","0"
"2009-09-02 02:00","50.02","0"
"2009-09-03 02:00","50.55","0"
"2009-09-04 02:00","51.22","0"
"2009-09-07 02:00","52.38","0"
"2009-09-08 02:00","53.24","0"
"2009-09-09 02:00","54.16","0"
"2009-09-10 02:00","54.51","0"
"2009-09-11 02:00","54.45","0"
"2009-09-14 02:00","53.84","0"
"2009-09-15 02:00","55.26","0"
"2009-09-16 02:00","57.39","0"
"2009-09-17 02:00","57.3","0"
"2009-09-18 02:00","57.86","0"
"2009-09-21 02:00","56.9","0"
"2009-09-22 02:00","58.35","0"
"2009-09-23 02:00","57.76","0"
"2009-09-24 02:00","56.43","0"
"2009-09-25 02:00","56.86","0"
"2009-09-28 02:00","57.44","0"
"2009-09-29 02:00","57.26","0"
"2009-09-30 02:00","58.06","0"
"2009-10-01 02:00","57.22","0"
"2009-10-02 02:00","55.25","0"
"2009-10-05 02:00","56.14","0"
"2009-10-06 02:00","58.69","0"
"2009-10-07 02:00","58.54","0"
"2009-10-08 02:00","60.94","0"
"2009-10-09 02:00","61.32","0"
"2009-10-12 02:00","61.91","0"
"2009-10-13 02:00","61.2","0"
"2009-10-14 02:00","62.4","0"
"2009-10-15 02:00","62.39","0"
"2009-10-16 02:00","61.79","0"
"2009-10-19 02:00","63.94","0"
"2009-10-20 02:00","63.84","0"
"2009-10-21 02:00","63.65","0"
"2009-10-22 02:00","62.72","0"
"2009-10-23 02:00","63.06","0"
"2009-10-26 01:00","61.09","0"
"2009-10-27 01:00","60.86","0"
"2009-10-28 01:00","57.66","0"
"2009-10-29 01:00","59.79","0"
"2009-10-30 01:00","58.5","0"
"2009-11-02 01:00","59.04","0"
"2009-11-03 01:00","58.36","0"
"2009-11-04 01:00","60.62","0"
"2009-11-05 01:00","60.68","0"
"2009-11-06 01:00","60.68","0"
"2009-11-09 01:00","63.37","0"
"2009-11-10 01:00","63.15","0"
"2009-11-11 01:00","64.74","0"
"2009-11-12 01:00","64.33","0"
"2009-11-13 01:00","64.15","0"
"2009-11-16 01:00","66.13","0"
"2009-11-17 01:00","65.2","0"
"2009-11-18 01:00","65.13","0"
"2009-11-19 01:00","63.35","0"
"2009-11-20 01:00","63.3","0"
"2009-11-23 01:00","65.69","0"
"2009-11-24 01:00","65.14","0"
"2009-11-25 01:00","65.69","0"
"2009-11-26 01:00","63.74","0"
"2009-11-27 01:00","64.72","0"
"2009-11-30 01:00","63.71","0"
"2009-12-01 01:00","65.93","0"
"2009-12-02 01:00","65.9","0"
"2009-12-03 01:00","66.52","0"
"2009-12-04 01:00","67.38","0"
"2009-12-07 01:00","67.92","0"
"2009-12-08 01:00","67.49","0"
"2009-12-09 01:00","66.48","0"
"2009-12-10 01:00","67.61","0"
"2009-12-11 01:00","67.12","0"
"2009-12-14 01:00","68.57","0"
"2009-12-15 01:00","68.91","0"
"2009-12-16 01:00","69.7","0"
"2009-12-17 01:00","68.96","0"
"2009-12-18 01:00","69.41","0"
"2009-12-21 01:00","70.72","0"
"2009-12-22 01:00","70.18","0"
"2009-12-23 01:00","70.36","0"
"2009-12-28 01:00","70.86","0"
"2009-12-29 01:00","70.72","0"
"2009-12-30 01:00","70.62","0"
"2010-01-04 01:00","72.59","0"
"2010-01-05 01:00","73.25","0"
"2010-01-06 01:00","73.26","0"
"2010-01-07 01:00","74.08","0"
"2010-01-08 01:00","73.97","0"
"2010-01-11 01:00","73.49","0"
"2010-01-12 01:00","72.16","0"
"2010-01-13 01:00","72.3","0"
"2010-01-14 01:00","72.92","0"
"2010-01-15 01:00","72.94","0"
"2010-01-18 01:00","72.46","0"
"2010-01-19 01:00","71.89","0"
"2010-01-20 01:00","70.18","0"
"2010-01-21 01:00","69.45","0"
"2010-01-22 01:00","67.97","0"
"2010-01-25 01:00","68.52","0"
"2010-01-26 01:00","68.19","0"
"2010-01-27 01:00","68.63","0"
"2010-01-28 01:00","68.98","0"
"2010-01-29 01:00","70.32","0"
"2010-02-01 01:00","71.06","0"
"2010-02-02 01:00","73.66","0"
"2010-02-03 01:00","73.56","0"
"2010-02-04 01:00","71.16","0"
"2010-02-05 01:00","69.38","0"
"2010-02-08 01:00","67.86","0"
"2010-02-09 01:00","68.68","0"
"2010-02-10 01:00","68.47","0"
"2010-02-11 01:00","69.75","0"
"2010-02-12 01:00","68.03","0"
"2010-02-15 01:00","67.33","0"
"2010-02-16 01:00","68.68","0"
"2010-02-17 01:00","69.58","0"
"2010-02-18 01:00","69.49","0"
"2010-02-19 01:00","70.71","0"
"2010-02-22 01:00","71.16","0"
"2010-02-23 01:00","69.9","0"
"2010-02-24 01:00","69.78","0"
"2010-02-25 01:00","67.29","0"
"2010-02-26 01:00","69.81","0"
"2010-03-01 01:00","72.21","0"
"2010-03-02 01:00","72.5","0"
"2010-03-03 01:00","72.96","0"
"2010-03-04 01:00","72.69","0"
"2010-03-05 01:00","74.3","0"
"2010-03-08 01:00","74.39","0"
"2010-03-09 01:00","74.31","0"
"2010-03-10 01:00","75.44","0"
"2010-03-11 01:00","75.67","0"
"2010-03-12 01:00","76.2","0"
"2010-03-15 01:00","74.35","0"
"2010-03-16 01:00","75.78","0"
"2010-03-17 01:00","76.56","0"
"2010-03-18 01:00","75.45","0"
"2010-03-19 01:00","75.24","0"
"2010-03-22 01:00","75.34","0"
"2010-03-23 01:00","77.14","0"
"2010-03-24 01:00","76.42","0"
"2010-03-25 01:00","76.96","0"
"2010-03-26 01:00","75.62","0"
"2010-03-29 02:00","76.08","0"
"2010-03-30 02:00","74.92","0"
"2010-03-31 02:00","75.64","0"
"2010-04-06 02:00","79.87","0"
"2010-04-07 02:00","79.84","0"
"2010-04-08 02:00","79.38","0"
"2010-04-09 02:00","81.05","0"
"2010-04-12 02:00","81.08","0"
"2010-04-13 02:00","79.38","0"
"2010-04-14 02:00","81.2","0"
"2010-04-15 02:00","82.68","0"
"2010-04-16 02:00","80.86","0"
"2010-04-19 02:00","79.83","0"
"2010-04-20 02:00","81.5","0"
"2010-04-21 02:00","81.65","0"
"2010-04-22 02:00","81.4","0"
"2010-04-23 02:00","83.52","0"
"2010-04-26 02:00","84.36","0"
"2010-04-27 02:00","82.6","0"
"2010-04-28 02:00","80.82","0"
"2010-04-29 02:00","82","0"
"2010-04-30 02:00","78.26","0"
"2010-05-03 02:00","78.97","0"
"2010-05-04 02:00","75.88","0"
"2010-05-05 02:00","74.95","0"
"2010-05-06 02:00","73.04","0"
"2010-05-07 02:00","71.04","0"
"2010-05-10 02:00","76.9","0"
"2010-05-11 02:00","75.09","0"
"2010-05-12 02:00","76.49","0"
"2010-05-14 02:00","73.07","0"
"2010-05-18 02:00","73.44","0"
"2010-05-19 02:00","68.65","0"
"2010-05-20 02:00","65.56","0"
"2010-05-21 02:00","68.86","0"
"2010-05-25 02:00","65.88","0"
"2010-05-26 02:00","70.5","0"
"2010-05-27 02:00","70.17","0"
"2010-05-28 02:00","67.86","0"
"2010-05-31 02:00","65.31","0"
"2010-06-01 02:00","65.13","0"
"2010-06-02 02:00","65.48","0"
"2010-06-03 02:00","67.79","0"
"2010-06-04 02:00","66.66","0"
"2010-06-07 02:00","65.55","0"
"2010-06-08 02:00","63.43","0"
"2010-06-09 02:00","65.27","0"
"2010-06-10 02:00","65.86","0"
"2010-06-11 02:00","67.08","0"
"2010-06-14 02:00","69.93","0"
"2010-06-15 02:00","69.98","0"
"2010-06-16 02:00","68.61","0"
"2010-06-17 02:00","67.8","0"
"2010-06-18 02:00","67.95","0"
"2010-06-21 02:00","70.96","0"
"2010-06-22 02:00","70.37","0"
"2010-06-23 02:00","69.21","0"
"2010-06-24 02:00","67.1","0"
"2010-06-25 02:00","65.59","0"
"2010-06-28 02:00","64.75","0"
"2010-06-29 02:00","60.53","0"
"2010-06-30 02:00","61.04","0"
"2010-07-01 02:00","58.67","0"
"2010-07-02 02:00","61.3","0"
"2010-07-05 02:00","60.3","0"
"2010-07-06 02:00","63.79","0"
"2010-07-07 02:00","64.83","0"
"2010-07-08 02:00","64.76","0"
"2010-07-09 02:00","64.68","0"
"2010-07-12 02:00","65.76","0"
"2010-07-13 02:00","66.88","0"
"2010-07-14 02:00","65.58","0"
"2010-07-15 02:00","63.66","0"
"2010-07-16 02:00","62.82","0"
"2010-07-19 02:00","62.71","0"
"2010-07-20 02:00","61.99","0"
"2010-07-21 02:00","62.9","0"
"2010-07-22 02:00","64.57","0"
"2010-07-23 02:00","65.3","0"
"2010-07-26 02:00","66","0"
"2010-07-27 02:00","66.66","0"
"2010-07-28 02:00","67.07","0"
"2010-07-29 02:00","67.68","0"
"2010-07-30 02:00","66.72","0"
"2010-08-02 02:00","69.9","0"
"2010-08-03 02:00","70.26","0"
"2010-08-04 02:00","71.44","0"
"2010-08-05 02:00","71.23","0"
"2010-08-06 02:00","71.08","0"
"2010-08-09 02:00","71.38","0"
"2010-08-10 02:00","70.43","0"
"2010-08-11 02:00","68.17","0"
"2010-08-12 02:00","67.13","0"
"2010-08-13 02:00","67.47","0"
"2010-08-16 02:00","66.82","0"
"2010-08-17 02:00","69.44","0"
"2010-08-18 02:00","69.35","0"
"2010-08-19 02:00","67.92","0"
"2010-08-20 02:00","66.97","0"
"2010-08-23 02:00","67.44","0"
"2010-08-24 02:00","66.01","0"
"2010-08-25 02:00","64.93","0"
"2010-08-26 02:00","65.78","0"
"2010-08-27 02:00","67.1","0"
"2010-08-30 02:00","67.77","0"
"2010-08-31 02:00","67.19","0"
"2010-09-01 02:00","70.44","0"
"2010-09-02 02:00","71.16","0"
"2010-09-03 02:00","72.12","0"
"2010-09-06 02:00","71.69","0"
"2010-09-07 02:00","71.29","0"
"2010-09-08 02:00","71.96","0"
"2010-09-09 02:00","72.53","0"
"2010-09-10 02:00","73.13","0"
"2010-09-13 02:00","74.86","0"
"2010-09-14 02:00","74.13","0"
"2010-09-15 02:00","73.56","0"
"2010-09-16 02:00","73.72","0"
"2010-09-17 02:00","74.06","0"
"2010-09-20 02:00","74.68","0"
"2010-09-21 02:00","75.49","0"
"2010-09-22 02:00","74.4","0"
"2010-09-23 02:00","75.19","0"
"2010-09-24 02:00","75.42","0"
"2010-09-27 02:00","75.89","0"
"2010-09-28 02:00","75.11","0"
"2010-09-29 02:00","76.26","0"
"2010-09-30 02:00","77.8","0"
"2010-10-01 02:00","78.79","0"
"2010-10-04 02:00","78.83","0"
"2010-10-05 02:00","80.15","0"
"2010-10-06 02:00","81.45","0"
"2010-10-07 02:00","79.93","0"
"2010-10-08 02:00","80.11","0"
"2010-10-11 02:00","79.31","0"
"2010-10-12 02:00","79.22","0"
"2010-10-13 02:00","81.75","0"
"2010-10-14 02:00","82.93","0"
"2010-10-15 02:00","82.22","0"
"2010-10-18 02:00","82.27","0"
"2010-10-19 02:00","81.3","0"
"2010-10-20 02:00","82.58","0"
"2010-10-21 02:00","83.14","0"
"2010-10-22 02:00","82.85","0"
"2010-10-25 02:00","84.01","0"
"2010-10-26 02:00","84.06","0"
"2010-10-27 02:00","83.01","0"
"2010-10-28 02:00","83.83","0"
"2010-10-29 02:00","83.98","0"
"2010-11-01 01:00","86.31","0"
"2010-11-02 01:00","87.91","0"
"2010-11-03 01:00","86.94","0"
"2010-11-04 01:00","89.81","0"
"2010-11-05 01:00","89.7","0"
"2010-11-08 01:00","89.79","0"
"2010-11-09 01:00","92.39","0"
"2010-11-10 01:00","90.84","0"
"2010-11-11 01:00","92.25","0"
"2010-11-12 01:00","90.06","0"
"2010-11-15 01:00","91.09","0"
"2010-11-16 01:00","86.96","0"
"2010-11-17 01:00","87.7","0"
"2010-11-18 01:00","88.89","0"
"2010-11-19 01:00","88.75","0"
"2010-11-22 01:00","88.59","0"
"2010-11-23 01:00","86.91","0"
"2010-11-24 01:00","88.51","0"
"2010-11-25 01:00","88.63","0"
"2010-11-26 01:00","88.83","0"
"2010-11-29 01:00","88.27","0"
"2010-11-30 01:00","87.59","0"
"2010-12-01 01:00","91.89","0"
"2010-12-02 01:00","94.68","0"
"2010-12-03 01:00","94.83","0"
"2010-12-06 01:00","95.23","0"
"2010-12-07 01:00","95.43","0"
"2010-12-08 01:00","95.07","0"
"2010-12-09 01:00","94.44","0"
"2010-12-10 01:00","93.28","0"
"2010-12-13 01:00","94.53","0"
"2010-12-14 01:00","93.17","0"
"2010-12-15 01:00","93.73","0"
"2010-12-16 01:00","93.05","0"
"2010-12-17 01:00","94.49","0"
"2010-12-20 01:00","96.33","0"
"2010-12-21 01:00","98.27","0"
"2010-12-22 01:00","97.55","0"
"2010-12-23 01:00","98.48","0"
"2010-12-27 01:00","98.22","0"
"2010-12-28 01:00","99.28","0"
"2010-12-29 01:00","99.19","0"
"2010-12-30 01:00","98.56","0"
"2011-01-03 01:00","100.04","0"
"2011-01-04 01:00","99.81","0"
"2011-01-05 01:00","99.87","0"
"2011-01-06 01:00","100.63","0"
"2011-01-07 01:00","100.22","0"
"2011-01-10 01:00","99.46","0"
"2011-01-11 01:00","100.35","0"
"2011-01-12 01:00","101.5","0"
"2011-01-13 01:00","100.28","0"
"2011-01-14 01:00","99.5","0"
"2011-01-17 01:00","98.72","0"
"2011-01-18 01:00","99.88","0"
"2011-01-19 01:00","98.53","0"
"2011-01-20 01:00","94.72","0"
"2011-01-21 01:00","96.67","0"
"2011-01-24 01:00","95.21","0"
"2011-01-25 01:00","93.72","0"
"2011-01-26 01:00","95.76","0"
"2011-01-27 01:00","98.05","0"
"2011-01-28 01:00","97.25","0"
"2011-01-31 01:00","97.05","0"
"2011-02-01 01:00","100.67","0"
"2011-02-02 01:00","101.26","0"
"2011-02-03 01:00","101.4","0"
"2011-02-04 01:00","101.69","0"
"2011-02-07 01:00","103.51","0"
"2011-02-08 01:00","102.03","0"
"2011-02-09 01:00","101.7","0"
"2011-02-10 01:00","100.64","0"
"2011-02-11 01:00","102.88","0"
"2011-02-14 01:00","104.36","0"
"2011-02-15 01:00","103.27","0"
"2011-02-16 01:00","101.98","0"
"2011-02-17 01:00","101.25","0"
"2011-02-18 01:00","101.24","0"
"2011-02-21 01:00","99.85","0"
"2011-02-22 01:00","100.2","0"
"2011-02-23 01:00","100.1","0"
"2011-02-24 01:00","101.66","0"
"2011-02-25 01:00","103.86","0"
"2011-02-28 01:00","103.65","0"
"2011-03-01 01:00","103.91","0"
"2011-03-02 01:00","104.08","0"
"2011-03-03 01:00","104.08","0"
"2011-03-04 01:00","104.42","0"
"2011-03-07 01:00","103.79","0"
"2011-03-08 01:00","104.29","0"
"2011-03-09 01:00","102.87","0"
"2011-03-10 01:00","99.32","0"
"2011-03-11 01:00","98.57","0"
"2011-03-14 01:00","98.02","0"
"2011-03-15 01:00","96.76","0"
"2011-03-16 01:00","95.98","0"
"2011-03-17 01:00","98.19","0"
"2011-03-18 01:00","99.94","0"
"2011-03-21 01:00","101.39","0"
"2011-03-22 01:00","101.66","0"
"2011-03-23 01:00","101.52","0"
"2011-03-24 01:00","101.63","0"
"2011-03-25 01:00","102.5","0"
"2011-03-28 02:00","102.63","0"
"2011-03-29 02:00","102.49","0"
"2011-03-30 02:00","103.68","0"
"2011-03-31 02:00","102.95","0"
"2011-04-01 02:00","104.09","0"
"2011-04-04 02:00","104.82","0"
"2011-04-05 02:00","104.6","0"
"2011-04-06 02:00","103.72","0"
"2011-04-07 02:00","102.26","0"
"2011-04-08 02:00","102.43","0"
"2011-04-11 02:00","102.31","0"
"2011-04-12 02:00","99.46","0"
"2011-04-13 02:00","100.46","0"
"2011-04-14 02:00","97.74","0"
"2011-04-15 02:00","96.92","0"
"2011-04-18 02:00","94.72","0"
"2011-04-19 02:00","96.58","0"
"2011-04-20 02:00","99.11","0"
"2011-04-26 02:00","97.73","0"
"2011-04-27 02:00","97.92","0"
"2011-04-28 02:00","97.29","0"
"2011-04-29 02:00","98.06","0"
"2011-05-02 02:00","97.25","0"
"2011-05-03 02:00","95.19","0"
"2011-05-04 02:00","92.02","0"
"2011-05-05 02:00","92.72","0"
"2011-05-06 02:00","94.64","0"
"2011-05-09 02:00","95.48","0"
"2011-05-10 02:00","96.21","0"
"2011-05-11 02:00","95.22","0"
"2011-05-12 02:00","94.03","0"
"2011-05-13 02:00","95.03","0"
"2011-05-16 02:00","95.65","0"
"2011-05-18 02:00","95.91","0"
"2011-05-19 02:00","96.94","0"
"2011-05-20 02:00","97.28","0"
"2011-05-23 02:00","95.39","0"
"2011-05-24 02:00","96.45","0"
"2011-05-25 02:00","96.95","0"
"2011-05-26 02:00","97.23","0"
"2011-05-27 02:00","98.26","0"
"2011-05-30 02:00","98.83","0"
"2011-05-31 02:00","99.52","0"
"2011-06-01 02:00","98.89","0"
"2011-06-03 02:00","97.22","0"
"2011-06-06 02:00","97.12","0"
"2011-06-07 02:00","96.31","0"
"2011-06-08 02:00","94.26","0"
"2011-06-09 02:00","95.03","0"
"2011-06-10 02:00","93.35","0"
"2011-06-14 02:00","94.32","0"
"2011-06-15 02:00","92.63","0"
"2011-06-16 02:00","91.95","0"
"2011-06-17 02:00","92.13","0"
"2011-06-20 02:00","90.44","0"
"2011-06-21 02:00","93.11","0"
"2011-06-22 02:00","92.2","0"
"2011-06-23 02:00","89.27","0"
"2011-06-24 02:00","89.1","0"
"2011-06-27 02:00","89.04","0"
"2011-06-28 02:00","90.37","0"
"2011-06-29 02:00","93.77","0"
"2011-06-30 02:00","95.14","0"
"2011-07-01 02:00","96.04","0"
"2011-07-04 02:00","96.55","0"
"2011-07-05 02:00","96.44","0"
"2011-07-06 02:00","95.75","0"
"2011-07-07 02:00","97.92","0"
"2011-07-08 02:00","96.59","0"
"2011-07-11 02:00","94.92","0"
"2011-07-12 02:00","94.38","0"
"2011-07-13 02:00","95.94","0"
"2011-07-14 02:00","95.15","0"
"2011-07-15 02:00","97.16","0"
"2011-07-18 02:00","96.38","0"
"2011-07-19 02:00","97.77","0"
"2011-07-20 02:00","99.46","0"
"2011-07-21 02:00","100.29","0"
"2011-07-22 02:00","100.58","0"
"2011-07-25 02:00","100.5","0"
"2011-07-26 02:00","100.01","0"
"2011-07-27 02:00","98.51","0"
"2011-07-28 02:00","98.94","0"
"2011-07-29 02:00","97.55","0"
"2011-08-01 02:00","96.93","0"
"2011-08-02 02:00","93.85","0"
"2011-08-03 02:00","91.18","0"
"2011-08-04 02:00","84.02","0"
"2011-08-05 02:00","80.14","0"
"2011-08-08 02:00","73.9","0"
"2011-08-09 02:00","76.75","0"
"2011-08-10 02:00","75.62","0"
"2011-08-11 02:00","79.38","0"
"2011-08-12 02:00","81.13","0"
"2011-08-15 02:00","82.93","0"
"2011-08-16 02:00","82.46","0"
"2011-08-17 02:00","83.93","0"
"2011-08-18 02:00","77.91","0"
"2011-08-19 02:00","77.02","0"
"2011-08-22 02:00","77.17","0"
"2011-08-23 02:00","77.4","0"
"2011-08-24 02:00","79.49","0"
"2011-08-25 02:00","78.23","0"
"2011-08-26 02:00","79.38","0"
"2011-08-29 02:00","81.04","0"
"2011-08-30 02:00","82.26","0"
