"time","OSEMX MID CAP GR","volume"
"2013-06-03 02:00","100.22","0"
"2013-06-04 02:00","99.84","0"
"2013-06-05 02:00","99.23","0"
"2013-06-06 02:00","98.15","0"
"2013-06-07 02:00","98.41","0"
"2013-06-10 02:00","98.17","0"
"2013-06-11 02:00","96.65","0"
"2013-06-12 02:00","97.6","0"
"2013-06-13 02:00","97.01","0"
"2013-06-14 02:00","97.61","0"
"2013-06-17 02:00","98.54","0"
"2013-06-18 02:00","98.71","0"
"2013-06-19 02:00","98.7","0"
"2013-06-20 02:00","97.17","0"
"2013-06-21 02:00","96.65","0"
"2013-06-24 02:00","94.71","0"
"2013-06-25 02:00","95.5","0"
"2013-06-26 02:00","96.51","0"
"2013-06-27 02:00","97.59","0"
"2013-06-28 02:00","97.65","0"
"2013-07-01 02:00","98.34","0"
"2013-07-02 02:00","98.77","0"
"2013-07-03 02:00","97.54","0"
"2013-07-04 02:00","98.56","0"
"2013-07-05 02:00","98.67","0"
"2013-07-08 02:00","98.95","0"
"2013-07-09 02:00","98.31","0"
"2013-07-10 02:00","99.04","0"
"2013-07-11 02:00","100.71","0"
"2013-07-12 02:00","100.84","0"
"2013-07-15 02:00","101.62","0"
"2013-07-16 02:00","102.01","0"
"2013-07-17 02:00","101.8","0"
"2013-07-18 02:00","101.8","0"
"2013-07-19 02:00","102.39","0"
"2013-07-22 02:00","102.26","0"
"2013-07-23 02:00","102.84","0"
"2013-07-24 02:00","103.03","0"
"2013-07-25 02:00","102.7","0"
"2013-07-26 02:00","102.54","0"
"2013-07-29 02:00","102.64","0"
"2013-07-30 02:00","102.9","0"
"2013-07-31 02:00","102.65","0"
"2013-08-01 02:00","103.37","0"
"2013-08-02 02:00","103.09","0"
"2013-08-05 02:00","103.75","0"
"2013-08-06 02:00","103.41","0"
"2013-08-07 02:00","103.45","0"
"2013-08-08 02:00","103.91","0"
"2013-08-09 02:00","104.47","0"
"2013-08-12 02:00","105.02","0"
"2013-08-13 02:00","104.4","0"
"2013-08-14 02:00","104.85","0"
"2013-08-15 02:00","103.53","0"
"2013-08-16 02:00","104.26","0"
"2013-08-19 02:00","105.09","0"
"2013-08-20 02:00","103.96","0"
"2013-08-21 02:00","103.94","0"
"2013-08-22 02:00","104.49","0"
"2013-08-23 02:00","104.59","0"
"2013-08-26 02:00","103.72","0"
"2013-08-27 02:00","102.21","0"
"2013-08-28 02:00","102.39","0"
"2013-08-29 02:00","103.02","0"
"2013-08-30 02:00","102.46","0"
"2013-09-02 02:00","103.65","0"
"2013-09-03 02:00","103.33","0"
"2013-09-04 02:00","103.17","0"
"2013-09-05 02:00","103.93","0"
"2013-09-06 02:00","104.13","0"
"2013-09-09 02:00","104.29","0"
"2013-09-10 02:00","105.54","0"
"2013-09-11 02:00","106.02","0"
"2013-09-12 02:00","106.05","0"
"2013-09-13 02:00","105.96","0"
"2013-09-16 02:00","106.16","0"
"2013-09-17 02:00","105.82","0"
"2013-09-18 02:00","106.02","0"
"2013-09-19 02:00","106.05","0"
"2013-09-20 02:00","106.41","0"
"2013-09-23 02:00","106.04","0"
"2013-09-24 02:00","105.39","0"
"2013-09-25 02:00","105.18","0"
"2013-09-26 02:00","104.98","0"
"2013-09-27 02:00","105.17","0"
"2013-09-30 02:00","103.55","0"
"2013-10-01 02:00","104.38","0"
"2013-10-02 02:00","104.51","0"
"2013-10-03 02:00","105.25","0"
"2013-10-04 02:00","105.49","0"
"2013-10-07 02:00","104.68","0"
"2013-10-08 02:00","103.45","0"
"2013-10-09 02:00","103.08","0"
"2013-10-10 02:00","104.63","0"
"2013-10-11 02:00","104.94","0"
"2013-10-14 02:00","105.12","0"
"2013-10-15 02:00","105.97","0"
"2013-10-16 02:00","105.85","0"
"2013-10-17 02:00","106.12","0"
"2013-10-18 02:00","106.9","0"
"2013-10-21 02:00","107.55","0"
"2013-10-22 02:00","107.83","0"
"2013-10-23 02:00","107.49","0"
"2013-10-24 02:00","107.61","0"
"2013-10-25 02:00","107.74","0"
"2013-10-28 01:00","107.03","0"
"2013-10-29 01:00","108.22","0"
"2013-10-30 01:00","108.31","0"
"2013-10-31 01:00","108.64","0"
"2013-11-01 01:00","109.7","0"
"2013-11-04 01:00","109.33","0"
"2013-11-05 01:00","108.76","0"
"2013-11-06 01:00","110.27","0"
"2013-11-07 01:00","110.28","0"
"2013-11-08 01:00","109.98","0"
"2013-11-11 01:00","110.69","0"
"2013-11-12 01:00","109.77","0"
"2013-11-13 01:00","109.33","0"
"2013-11-14 01:00","110.19","0"
"2013-11-15 01:00","110.57","0"
"2013-11-18 01:00","110.86","0"
"2013-11-19 01:00","110.24","0"
"2013-11-20 01:00","109.5","0"
"2013-11-21 01:00","108.77","0"
"2013-11-22 01:00","109.64","0"
"2013-11-25 01:00","109.88","0"
"2013-11-26 01:00","111.95","0"
"2013-11-27 01:00","112.88","0"
"2013-11-28 01:00","113.29","0"
"2013-11-29 01:00","113.83","0"
"2013-12-02 01:00","114.09","0"
"2013-12-03 01:00","113.91","0"
"2013-12-04 01:00","113.15","0"
"2013-12-05 01:00","112.77","0"
"2013-12-06 01:00","112.84","0"
"2013-12-09 01:00","111.76","0"
"2013-12-10 01:00","111.45","0"
"2013-12-11 01:00","111.12","0"
"2013-12-12 01:00","109.83","0"
"2013-12-13 01:00","110.41","0"
"2013-12-16 01:00","110.12","0"
"2013-12-17 01:00","109.95","0"
"2013-12-18 01:00","110.2","0"
"2013-12-19 01:00","110.78","0"
"2013-12-20 01:00","111.7","0"
"2013-12-23 01:00","113.16","0"
"2013-12-27 01:00","114.46","0"
"2013-12-30 01:00","114.64","0"
"2014-01-02 01:00","114.11","0"
"2014-01-03 01:00","115.03","0"
"2014-01-06 01:00","114.93","0"
"2014-01-07 01:00","114.93","0"
"2014-01-08 01:00","115.78","0"
"2014-01-09 01:00","115.66","0"
"2014-01-10 01:00","115.94","0"
"2014-01-13 01:00","116.65","0"
"2014-01-14 01:00","117.03","0"
"2014-01-15 01:00","118.38","0"
"2014-01-16 01:00","118.21","0"
"2014-01-17 01:00","117.85","0"
"2014-01-20 01:00","117.74","0"
"2014-01-21 01:00","117.76","0"
"2014-01-22 01:00","118.23","0"
"2014-01-23 01:00","117.1","0"
"2014-01-24 01:00","115.26","0"
"2014-01-27 01:00","113.69","0"
"2014-01-28 01:00","114.58","0"
"2014-01-29 01:00","114.01","0"
"2014-01-30 01:00","115.02","0"
"2014-01-31 01:00","114.5","0"
"2014-02-03 01:00","114.81","0"
"2014-02-04 01:00","114.51","0"
"2014-02-05 01:00","115.07","0"
"2014-02-06 01:00","115.74","0"
"2014-02-07 01:00","117.03","0"
"2014-02-10 01:00","117.84","0"
"2014-02-11 01:00","117.7","0"
"2014-02-12 01:00","118.4","0"
"2014-02-13 01:00","117.83","0"
"2014-02-14 01:00","118.44","0"
"2014-02-17 01:00","118.62","0"
"2014-02-18 01:00","118.48","0"
"2014-02-19 01:00","118.93","0"
"2014-02-20 01:00","118.71","0"
"2014-02-21 01:00","119.61","0"
"2014-02-24 01:00","119.65","0"
"2014-02-25 01:00","118.88","0"
"2014-02-26 01:00","119.8","0"
"2014-02-27 01:00","120.32","0"
"2014-02-28 01:00","120.73","0"
"2014-03-03 01:00","118.5","0"
"2014-03-04 01:00","120.52","0"
"2014-03-05 01:00","121.51","0"
"2014-03-06 01:00","121.91","0"
"2014-03-07 01:00","121.87","0"
"2014-03-10 01:00","121.41","0"
"2014-03-11 01:00","121.59","0"
"2014-03-12 01:00","119.89","0"
"2014-03-13 01:00","118.85","0"
"2014-03-14 01:00","117.91","0"
"2014-03-17 01:00","119.52","0"
"2014-03-18 01:00","119.78","0"
"2014-03-19 01:00","119.61","0"
"2014-03-20 01:00","119.43","0"
"2014-03-21 01:00","119.25","0"
"2014-03-24 01:00","118.89","0"
"2014-03-25 01:00","119.76","0"
"2014-03-26 01:00","120.68","0"
"2014-03-27 01:00","120.77","0"
"2014-03-28 01:00","121.35","0"
"2014-03-31 02:00","121.37","0"
"2014-04-01 02:00","122.2","0"
"2014-04-02 02:00","121.66","0"
"2014-04-03 02:00","121.14","0"
"2014-04-04 02:00","121.57","0"
"2014-04-07 02:00","120.06","0"
"2014-04-08 02:00","118.73","0"
"2014-04-09 02:00","119.29","0"
"2014-04-10 02:00","119.2","0"
"2014-04-11 02:00","116.91","0"
"2014-04-14 02:00","116.08","0"
"2014-04-15 02:00","115.65","0"
"2014-04-16 02:00","115.73","0"
"2014-04-22 02:00","119.42","0"
"2014-04-23 02:00","119.32","0"
"2014-04-24 02:00","119.89","0"
"2014-04-25 02:00","120.49","0"
"2014-04-28 02:00","120.32","0"
"2014-04-29 02:00","121.4","0"
"2014-04-30 02:00","121.53","0"
"2014-05-02 02:00","122.18","0"
"2014-05-05 02:00","121.45","0"
"2014-05-06 02:00","121.92","0"
"2014-05-07 02:00","122","0"
"2014-05-08 02:00","122.43","0"
"2014-05-09 02:00","121.7","0"
"2014-05-12 02:00","123.44","0"
"2014-05-13 02:00","123.79","0"
"2014-05-14 02:00","124.36","0"
"2014-05-15 02:00","123.31","0"
"2014-05-16 02:00","122.59","0"
"2014-05-19 02:00","122.2","0"
"2014-05-20 02:00","122.61","0"
"2014-05-21 02:00","123.14","0"
"2014-05-22 02:00","123.67","0"
"2014-05-23 02:00","124.57","0"
"2014-05-26 02:00","124.63","0"
"2014-05-27 02:00","125.69","0"
"2014-05-28 02:00","126.1","0"
"2014-05-30 02:00","126.5","0"
"2014-06-02 02:00","127.4","0"
"2014-06-03 02:00","126.98","0"
"2014-06-04 02:00","126.83","0"
"2014-06-05 02:00","127.88","0"
"2014-06-06 02:00","128.61","0"
"2014-06-10 02:00","129.13","0"
"2014-06-11 02:00","128.65","0"
"2014-06-12 02:00","128.72","0"
"2014-06-13 02:00","127.85","0"
"2014-06-16 02:00","126.8","0"
"2014-06-17 02:00","126.54","0"
"2014-06-18 02:00","127.67","0"
"2014-06-19 02:00","128.45","0"
"2014-06-20 02:00","128.86","0"
"2014-06-23 02:00","129.57","0"
"2014-06-24 02:00","128.73","0"
"2014-06-25 02:00","127.87","0"
"2014-06-26 02:00","128.32","0"
"2014-06-27 02:00","128.04","0"
"2014-06-30 02:00","128.17","0"
"2014-07-01 02:00","128.28","0"
"2014-07-02 02:00","128.57","0"
"2014-07-03 02:00","130.27","0"
"2014-07-04 02:00","130.24","0"
"2014-07-07 02:00","130.37","0"
"2014-07-08 02:00","129.07","0"
"2014-07-09 02:00","128.67","0"
"2014-07-10 02:00","126.6","0"
"2014-07-11 02:00","127.1","0"
"2014-07-14 02:00","128.04","0"
"2014-07-15 02:00","128.36","0"
"2014-07-16 02:00","129.24","0"
"2014-07-17 02:00","128.89","0"
"2014-07-18 02:00","128.05","0"
"2014-07-21 02:00","128.58","0"
"2014-07-22 02:00","128.99","0"
"2014-07-23 02:00","129.11","0"
"2014-07-24 02:00","128.49","0"
"2014-07-25 02:00","128.07","0"
"2014-07-28 02:00","127.92","0"
"2014-07-29 02:00","128.03","0"
"2014-07-30 02:00","127.47","0"
"2014-07-31 02:00","126.68","0"
"2014-08-01 02:00","124.76","0"
"2014-08-04 02:00","124.91","0"
"2014-08-05 02:00","125.26","0"
"2014-08-06 02:00","124.09","0"
"2014-08-07 02:00","122.08","0"
"2014-08-08 02:00","121.21","0"
"2014-08-11 02:00","124.11","0"
"2014-08-12 02:00","123.49","0"
"2014-08-13 02:00","123.71","0"
"2014-08-14 02:00","124.19","0"
"2014-08-15 02:00","125.02","0"
"2014-08-18 02:00","125.52","0"
"2014-08-19 02:00","125.69","0"
"2014-08-20 02:00","126.1","0"
"2014-08-21 02:00","126.37","0"
"2014-08-22 02:00","125.81","0"
"2014-08-25 02:00","126.98","0"
"2014-08-26 02:00","127.94","0"
"2014-08-27 02:00","127.57","0"
"2014-08-28 02:00","127.29","0"
"2014-08-29 02:00","126.68","0"
"2014-09-01 02:00","126.16","0"
"2014-09-02 02:00","125.57","0"
"2014-09-03 02:00","125.59","0"
"2014-09-04 02:00","126.34","0"
"2014-09-05 02:00","125.55","0"
"2014-09-08 02:00","125.97","0"
"2014-09-09 02:00","125.81","0"
"2014-09-10 02:00","125.87","0"
"2014-09-11 02:00","125.09","0"
"2014-09-12 02:00","125.2","0"
"2014-09-15 02:00","124.62","0"
"2014-09-16 02:00","123.86","0"
"2014-09-17 02:00","124.67","0"
"2014-09-18 02:00","125.22","0"
"2014-09-19 02:00","125.62","0"
"2014-09-22 02:00","125.36","0"
"2014-09-23 02:00","123.99","0"
"2014-09-24 02:00","123.82","0"
"2014-09-25 02:00","123.04","0"
"2014-09-26 02:00","123.18","0"
"2014-09-29 02:00","123.39","0"
"2014-09-30 02:00","123.32","0"
"2014-10-01 02:00","122.24","0"
"2014-10-02 02:00","118.57","0"
"2014-10-03 02:00","119.23","0"
"2014-10-06 02:00","118.52","0"
"2014-10-07 02:00","115.31","0"
"2014-10-08 02:00","115.6","0"
"2014-10-09 02:00","113.93","0"
"2014-10-10 02:00","111.66","0"
"2014-10-13 02:00","110.97","0"
"2014-10-14 02:00","112.12","0"
"2014-10-15 02:00","109.76","0"
"2014-10-16 02:00","107.57","0"
"2014-10-17 02:00","112.04","0"
"2014-10-20 02:00","112.77","0"
"2014-10-21 02:00","115.48","0"
"2014-10-22 02:00","117.5","0"
"2014-10-23 02:00","117.57","0"
"2014-10-24 02:00","117.79","0"
"2014-10-27 01:00","117.29","0"
"2014-10-28 01:00","117.53","0"
"2014-10-29 01:00","118.34","0"
"2014-10-30 01:00","117.73","0"
"2014-10-31 01:00","118.67","0"
"2014-11-03 01:00","118.86","0"
"2014-11-04 01:00","118.05","0"
"2014-11-05 01:00","118.04","0"
"2014-11-06 01:00","119.01","0"
"2014-11-07 01:00","118.71","0"
"2014-11-10 01:00","120.44","0"
"2014-11-11 01:00","120.12","0"
"2014-11-12 01:00","119.21","0"
"2014-11-13 01:00","118.52","0"
"2014-11-14 01:00","118.73","0"
"2014-11-17 01:00","118.53","0"
"2014-11-18 01:00","118.92","0"
"2014-11-19 01:00","119.13","0"
"2014-11-20 01:00","117.9","0"
"2014-11-21 01:00","118.96","0"
"2014-11-24 01:00","119.44","0"
"2014-11-25 01:00","119.7","0"
"2014-11-26 01:00","118.5","0"
"2014-11-27 01:00","116.06","0"
"2014-11-28 01:00","114.28","0"
"2014-12-01 01:00","112.93","0"
"2014-12-02 01:00","112.9","0"
"2014-12-03 01:00","113.57","0"
"2014-12-04 01:00","113.02","0"
"2014-12-05 01:00","112.61","0"
"2014-12-08 01:00","111.47","0"
"2014-12-09 01:00","109.93","0"
"2014-12-10 01:00","110.16","0"
"2014-12-11 01:00","109.94","0"
"2014-12-12 01:00","108.91","0"
"2014-12-15 01:00","110.17","0"
"2014-12-16 01:00","108.46","0"
"2014-12-17 01:00","110.59","0"
"2014-12-18 01:00","114.3","0"
"2014-12-19 01:00","114.89","0"
"2014-12-22 01:00","116.97","0"
"2014-12-23 01:00","117.84","0"
"2014-12-29 01:00","117.77","0"
"2014-12-30 01:00","117.91","0"
"2015-01-02 01:00","119.35","0"
"2015-01-05 01:00","116.79","0"
"2015-01-06 01:00","117.67","0"
"2015-01-07 01:00","117.53","0"
"2015-01-08 01:00","117.93","0"
"2015-01-09 01:00","117.29","0"
"2015-01-12 01:00","116.36","0"
"2015-01-13 01:00","116.76","0"
"2015-01-14 01:00","116","0"
"2015-01-15 01:00","115.19","0"
"2015-01-16 01:00","114.66","0"
"2015-01-19 01:00","116.49","0"
"2015-01-20 01:00","116.65","0"
"2015-01-21 01:00","116.7","0"
"2015-01-22 01:00","117.32","0"
"2015-01-23 01:00","118.1","0"
"2015-01-26 01:00","118.13","0"
"2015-01-27 01:00","117","0"
"2015-01-28 01:00","117.51","0"
"2015-01-29 01:00","117.03","0"
"2015-01-30 01:00","117.02","0"
"2015-02-02 01:00","118.41","0"
"2015-02-03 01:00","119.86","0"
"2015-02-04 01:00","118.74","0"
"2015-02-05 01:00","119.98","0"
"2015-02-06 01:00","120.23","0"
"2015-02-09 01:00","119.96","0"
"2015-02-10 01:00","119.95","0"
"2015-02-11 01:00","114.86","0"
"2015-02-12 01:00","116.35","0"
"2015-02-13 01:00","117.81","0"
"2015-02-16 01:00","119.61","0"
"2015-02-17 01:00","119.27","0"
"2015-02-18 01:00","120.45","0"
"2015-02-19 01:00","119.45","0"
"2015-02-20 01:00","120.08","0"
"2015-02-23 01:00","119.21","0"
"2015-02-24 01:00","119.54","0"
"2015-02-25 01:00","119.31","0"
"2015-02-26 01:00","120.13","0"
"2015-02-27 01:00","120.13","0"
"2015-03-02 01:00","118.66","0"
"2015-03-03 01:00","118.91","0"
"2015-03-04 01:00","118.02","0"
"2015-03-05 01:00","118.8","0"
"2015-03-06 01:00","120","0"
"2015-03-09 01:00","119.62","0"
"2015-03-10 01:00","118.05","0"
"2015-03-11 01:00","119.19","0"
"2015-03-12 01:00","119.6","0"
"2015-03-13 01:00","119.9","0"
"2015-03-16 01:00","119.11","0"
"2015-03-17 01:00","118.33","0"
"2015-03-18 01:00","119.66","0"
"2015-03-19 01:00","119.8","0"
"2015-03-20 01:00","120.8","0"
"2015-03-23 01:00","121.39","0"
"2015-03-24 01:00","121.54","0"
"2015-03-25 01:00","120.03","0"
"2015-03-26 01:00","118.84","0"
"2015-03-27 01:00","119.62","0"
"2015-03-30 02:00","120.31","0"
"2015-03-31 02:00","120.84","0"
"2015-04-01 02:00","121.17","0"
"2015-04-07 02:00","123.56","0"
"2015-04-08 02:00","124.42","0"
"2015-04-09 02:00","124.99","0"
"2015-04-10 02:00","127.41","0"
"2015-04-13 02:00","127.41","0"
"2015-04-14 02:00","128.2","0"
"2015-04-15 02:00","129.6","0"
"2015-04-16 02:00","129.63","0"
"2015-04-17 02:00","128.49","0"
"2015-04-20 02:00","128.74","0"
"2015-04-21 02:00","128.84","0"
"2015-04-22 02:00","128.35","0"
"2015-04-23 02:00","128.34","0"
"2015-04-24 02:00","129.94","0"
"2015-04-27 02:00","130.76","0"
"2015-04-28 02:00","128.67","0"
"2015-04-29 02:00","127.57","0"
"2015-04-30 02:00","129.83","0"
"2015-05-04 02:00","130.73","0"
"2015-05-05 02:00","132.12","0"
"2015-05-06 02:00","131","0"
"2015-05-07 02:00","129.71","0"
"2015-05-08 02:00","130.6","0"
"2015-05-11 02:00","131.38","0"
"2015-05-12 02:00","130.97","0"
"2015-05-13 02:00","131.99","0"
"2015-05-15 02:00","132.08","0"
"2015-05-18 02:00","132.02","0"
"2015-05-19 02:00","131.02","0"
"2015-05-20 02:00","131.09","0"
"2015-05-21 02:00","131.29","0"
"2015-05-22 02:00","131.04","0"
"2015-05-26 02:00","129.69","0"
"2015-05-27 02:00","129.91","0"
"2015-05-28 02:00","130.78","0"
"2015-05-29 02:00","131.14","0"
"2015-06-01 02:00","130.6","0"
"2015-06-02 02:00","131.21","0"
"2015-06-03 02:00","132.24","0"
"2015-06-04 02:00","131.38","0"
"2015-06-05 02:00","131.44","0"
"2015-06-08 02:00","131.93","0"
"2015-06-09 02:00","129.46","0"
"2015-06-10 02:00","129.44","0"
"2015-06-11 02:00","130.07","0"
"2015-06-12 02:00","128.62","0"
"2015-06-15 02:00","126.29","0"
"2015-06-16 02:00","126.31","0"
"2015-06-17 02:00","126.6","0"
"2015-06-18 02:00","126.12","0"
"2015-06-19 02:00","127.18","0"
"2015-06-22 02:00","128.51","0"
"2015-06-23 02:00","129.21","0"
"2015-06-24 02:00","129.24","0"
"2015-06-25 02:00","128.94","0"
"2015-06-26 02:00","129.02","0"
"2015-06-29 02:00","127.59","0"
"2015-06-30 02:00","128.05","0"
"2015-07-01 02:00","128.53","0"
"2015-07-02 02:00","128.88","0"
"2015-07-03 02:00","128.07","0"
"2015-07-06 02:00","126.64","0"
"2015-07-07 02:00","125.03","0"
"2015-07-08 02:00","124.54","0"
"2015-07-09 02:00","126.63","0"
"2015-07-10 02:00","127.5","0"
"2015-07-13 02:00","128.95","0"
"2015-07-14 02:00","130.38","0"
"2015-07-15 02:00","129.89","0"
"2015-07-16 02:00","131.39","0"
"2015-07-17 02:00","131.43","0"
"2015-07-20 02:00","131.05","0"
"2015-07-21 02:00","131.11","0"
"2015-07-22 02:00","130.32","0"
"2015-07-23 02:00","130.6","0"
"2015-07-24 02:00","130.14","0"
"2015-07-27 02:00","127.28","0"
"2015-07-28 02:00","127.07","0"
"2015-07-29 02:00","127.48","0"
"2015-07-30 02:00","128.14","0"
"2015-07-31 02:00","127.75","0"
"2015-08-03 02:00","127.77","0"
"2015-08-04 02:00","127.49","0"
"2015-08-05 02:00","128.53","0"
"2015-08-06 02:00","127.2","0"
"2015-08-07 02:00","127.1","0"
"2015-08-10 02:00","127.31","0"
"2015-08-11 02:00","126.05","0"
"2015-08-12 02:00","124.29","0"
"2015-08-13 02:00","124.55","0"
"2015-08-14 02:00","123.44","0"
"2015-08-17 02:00","123.64","0"
"2015-08-18 02:00","124.07","0"
"2015-08-19 02:00","122.53","0"
"2015-08-20 02:00","120.12","0"
"2015-08-21 02:00","118.22","0"
"2015-08-24 02:00","111.39","0"
"2015-08-25 02:00","115.16","0"
"2015-08-26 02:00","116.52","0"
"2015-08-27 02:00","118.61","0"
"2015-08-28 02:00","119.95","0"
"2015-08-31 02:00","120.62","0"
"2015-09-01 02:00","118.71","0"
"2015-09-02 02:00","118.5","0"
"2015-09-03 02:00","121.24","0"
"2015-09-04 02:00","119.21","0"
"2015-09-07 02:00","118.32","0"
"2015-09-08 02:00","120.31","0"
"2015-09-09 02:00","122.08","0"
"2015-09-10 02:00","120.4","0"
"2015-09-11 02:00","119.39","0"
"2015-09-14 02:00","118.74","0"
"2015-09-15 02:00","119.46","0"
"2015-09-16 02:00","120.43","0"
"2015-09-17 02:00","121.24","0"
"2015-09-18 02:00","119.9","0"
"2015-09-21 02:00","120.46","0"
"2015-09-22 02:00","119.36","0"
"2015-09-23 02:00","119.38","0"
"2015-09-24 02:00","117.9","0"
"2015-09-25 02:00","119.95","0"
"2015-09-28 02:00","118.55","0"
"2015-09-29 02:00","117.69","0"
"2015-09-30 02:00","119.1","0"
"2015-10-01 02:00","119.64","0"
"2015-10-02 02:00","119.31","0"
"2015-10-05 02:00","121.76","0"
"2015-10-06 02:00","122.78","0"
"2015-10-07 02:00","123.52","0"
"2015-10-08 02:00","123.49","0"
"2015-10-09 02:00","124.09","0"
"2015-10-12 02:00","123.22","0"
"2015-10-13 02:00","123.04","0"
"2015-10-14 02:00","122.78","0"
"2015-10-15 02:00","123.18","0"
"2015-10-16 02:00","122.06","0"
"2015-10-19 02:00","121.38","0"
"2015-10-20 02:00","121.68","0"
"2015-10-21 02:00","121.36","0"
"2015-10-22 02:00","120.21","0"
"2015-10-23 02:00","120.12","0"
"2015-10-26 01:00","120.79","0"
"2015-10-27 01:00","120.18","0"
"2015-10-28 01:00","121.97","0"
"2015-10-29 01:00","121.67","0"
"2015-10-30 01:00","122.56","0"
"2015-11-02 01:00","123.47","0"
"2015-11-03 01:00","123.73","0"
"2015-11-04 01:00","124.62","0"
"2015-11-05 01:00","124.38","0"
"2015-11-06 01:00","124.61","0"
"2015-11-09 01:00","125.2","0"
"2015-11-10 01:00","124.11","0"
"2015-11-11 01:00","124","0"
"2015-11-12 01:00","122.78","0"
"2015-11-13 01:00","122.77","0"
"2015-11-16 01:00","122.89","0"
"2015-11-17 01:00","123.91","0"
"2015-11-18 01:00","124.45","0"
"2015-11-19 01:00","124.99","0"
"2015-11-20 01:00","125.05","0"
"2015-11-23 01:00","124.79","0"
"2015-11-24 01:00","124.5","0"
"2015-11-25 01:00","123.48","0"
"2015-11-26 01:00","123.53","0"
"2015-11-27 01:00","123.91","0"
"2015-11-30 01:00","126.08","0"
"2015-12-01 01:00","127.21","0"
"2015-12-02 01:00","127.11","0"
"2015-12-03 01:00","126.47","0"
"2015-12-04 01:00","126.51","0"
"2015-12-07 01:00","126.02","0"
"2015-12-08 01:00","123.53","0"
"2015-12-09 01:00","124.33","0"
"2015-12-10 01:00","123.23","0"
"2015-12-11 01:00","120.89","0"
"2015-12-14 01:00","117.33","0"
"2015-12-15 01:00","119.6","0"
"2015-12-16 01:00","120.09","0"
"2015-12-17 01:00","119.26","0"
"2015-12-18 01:00","118.47","0"
"2015-12-21 01:00","119.01","0"
"2015-12-22 01:00","119.71","0"
"2015-12-23 01:00","122.27","0"
"2015-12-28 01:00","122.11","0"
"2015-12-29 01:00","123.55","0"
"2015-12-30 01:00","124.13","0"
