"time","OSE All-SHARE GR","volume"
"2010-04-14 02:00","438.56","0"
"2010-04-15 02:00","441.9","0"
"2010-04-16 02:00","437.36","0"
"2010-04-19 02:00","431.54","0"
"2010-04-20 02:00","439.81","0"
"2010-04-21 02:00","438.78","0"
"2010-04-22 02:00","438.08","0"
"2010-04-23 02:00","441.89","0"
"2010-04-26 02:00","444.01","0"
"2010-04-27 02:00","439.01","0"
"2010-04-28 02:00","431.52","0"
"2010-04-29 02:00","437.18","0"
"2010-04-30 02:00","434.1","0"
"2010-05-03 02:00","436.06","0"
"2010-05-04 02:00","425.61","0"
"2010-05-05 02:00","417.54","0"
"2010-05-06 02:00","408.54","0"
"2010-05-07 02:00","397.37","0"
"2010-05-10 02:00","419.6","0"
"2010-05-11 02:00","417.61","0"
"2010-05-12 02:00","425.2","0"
"2010-05-14 02:00","412.82","0"
"2010-05-18 02:00","415.13","0"
"2010-05-19 02:00","399.54","0"
"2010-05-20 02:00","388.42","0"
"2010-05-21 02:00","392.83","0"
"2010-05-25 02:00","380","0"
"2010-05-26 02:00","396.59","0"
"2010-05-27 02:00","404.72","0"
"2010-05-28 02:00","401.35","0"
"2010-05-31 02:00","395.72","0"
"2010-06-01 02:00","396.54","0"
"2010-06-02 02:00","399.44","0"
"2010-06-03 02:00","407.39","0"
"2010-06-04 02:00","401.37","0"
"2010-06-07 02:00","397.4","0"
"2010-06-08 02:00","392.98","0"
"2010-06-09 02:00","401.76","0"
"2010-06-10 02:00","406.28","0"
"2010-06-11 02:00","408.02","0"
"2010-06-14 02:00","417.07","0"
"2010-06-15 02:00","418.17","0"
"2010-06-16 02:00","414.39","0"
"2010-06-17 02:00","413.86","0"
"2010-06-18 02:00","414.64","0"
"2010-06-21 02:00","421.8","0"
"2010-06-22 02:00","415.86","0"
"2010-06-23 02:00","410.47","0"
"2010-06-24 02:00","402.77","0"
"2010-06-25 02:00","394.51","0"
"2010-06-28 02:00","396.93","0"
"2010-06-29 02:00","377.71","0"
"2010-06-30 02:00","379.07","0"
"2010-07-01 02:00","367.63","0"
"2010-07-02 02:00","376.21","0"
"2010-07-05 02:00","373.22","0"
"2010-07-06 02:00","386.83","0"
"2010-07-07 02:00","393.3","0"
"2010-07-08 02:00","394.74","0"
"2010-07-09 02:00","398.53","0"
"2010-07-12 02:00","400.4","0"
"2010-07-13 02:00","406.72","0"
"2010-07-14 02:00","403.58","0"
"2010-07-15 02:00","398.27","0"
"2010-07-16 02:00","395.94","0"
"2010-07-19 02:00","396.23","0"
"2010-07-20 02:00","394.28","0"
"2010-07-21 02:00","400.8","0"
"2010-07-22 02:00","409.77","0"
"2010-07-23 02:00","410.67","0"
"2010-07-26 02:00","416.08","0"
"2010-07-27 02:00","414.92","0"
"2010-07-28 02:00","414.41","0"
"2010-07-29 02:00","409.35","0"
"2010-07-30 02:00","405.19","0"
"2010-08-02 02:00","416.19","0"
"2010-08-03 02:00","416.65","0"
"2010-08-04 02:00","419.88","0"
"2010-08-05 02:00","421.1","0"
"2010-08-06 02:00","420.5","0"
"2010-08-09 02:00","419.77","0"
"2010-08-10 02:00","414.03","0"
"2010-08-11 02:00","405.37","0"
"2010-08-12 02:00","402.87","0"
"2010-08-13 02:00","403.3","0"
"2010-08-16 02:00","403.49","0"
"2010-08-17 02:00","413.24","0"
"2010-08-18 02:00","411.82","0"
"2010-08-19 02:00","404.39","0"
"2010-08-20 02:00","400.24","0"
"2010-08-23 02:00","401.64","0"
"2010-08-24 02:00","391.58","0"
"2010-08-25 02:00","388.72","0"
"2010-08-26 02:00","392.69","0"
"2010-08-27 02:00","395","0"
"2010-08-30 02:00","396.24","0"
"2010-08-31 02:00","395.87","0"
"2010-09-01 02:00","407.5","0"
"2010-09-02 02:00","405.78","0"
"2010-09-03 02:00","411.35","0"
"2010-09-06 02:00","412.22","0"
"2010-09-07 02:00","408.75","0"
"2010-09-08 02:00","411.36","0"
"2010-09-09 02:00","414.53","0"
"2010-09-10 02:00","415.47","0"
"2010-09-13 02:00","420.62","0"
"2010-09-14 02:00","419.47","0"
"2010-09-15 02:00","417.4","0"
"2010-09-16 02:00","418.08","0"
"2010-09-17 02:00","418.41","0"
"2010-09-20 02:00","421.02","0"
"2010-09-21 02:00","424.25","0"
"2010-09-22 02:00","418.42","0"
"2010-09-23 02:00","419.14","0"
"2010-09-24 02:00","420.88","0"
"2010-09-27 02:00","421.35","0"
"2010-09-28 02:00","420.49","0"
"2010-09-29 02:00","422.84","0"
"2010-09-30 02:00","423.43","0"
"2010-10-01 02:00","425.32","0"
"2010-10-04 02:00","423.07","0"
"2010-10-05 02:00","427.14","0"
"2010-10-06 02:00","431.03","0"
"2010-10-07 02:00","429.48","0"
"2010-10-08 02:00","432.54","0"
"2010-10-11 02:00","432.36","0"
"2010-10-12 02:00","430.32","0"
"2010-10-13 02:00","438.28","0"
"2010-10-14 02:00","439.35","0"
"2010-10-15 02:00","439.08","0"
"2010-10-18 02:00","440.12","0"
"2010-10-19 02:00","435.1","0"
"2010-10-20 02:00","437.46","0"
"2010-10-21 02:00","441.92","0"
"2010-10-22 02:00","439.59","0"
"2010-10-25 02:00","443.97","0"
"2010-10-26 02:00","445.08","0"
"2010-10-27 02:00","440.74","0"
"2010-10-28 02:00","444.29","0"
"2010-10-29 02:00","446.31","0"
"2010-11-01 01:00","450.56","0"
"2010-11-02 01:00","454.24","0"
"2010-11-03 01:00","444.04","0"
"2010-11-04 01:00","451.61","0"
"2010-11-05 01:00","451.87","0"
"2010-11-08 01:00","451.3","0"
"2010-11-09 01:00","455.08","0"
"2010-11-10 01:00","453.85","0"
"2010-11-11 01:00","457.57","0"
"2010-11-12 01:00","454.44","0"
"2010-11-15 01:00","456.53","0"
"2010-11-16 01:00","444.18","0"
"2010-11-17 01:00","446.05","0"
"2010-11-18 01:00","452.17","0"
"2010-11-19 01:00","452.2","0"
"2010-11-22 01:00","450.73","0"
"2010-11-23 01:00","441.83","0"
"2010-11-24 01:00","445.84","0"
"2010-11-25 01:00","446.5","0"
"2010-11-26 01:00","444.67","0"
"2010-11-29 01:00","439.77","0"
"2010-11-30 01:00","438.93","0"
"2010-12-01 01:00","450.11","0"
"2010-12-02 01:00","458.44","0"
"2010-12-03 01:00","459.37","0"
"2010-12-06 01:00","463.07","0"
"2010-12-07 01:00","462.97","0"
"2010-12-08 01:00","465.31","0"
"2010-12-09 01:00","464.19","0"
"2010-12-10 01:00","461.76","0"
"2010-12-13 01:00","464.7","0"
"2010-12-14 01:00","462.18","0"
"2010-12-15 01:00","463.74","0"
"2010-12-16 01:00","465.38","0"
"2010-12-17 01:00","470.35","0"
"2010-12-20 01:00","473.6","0"
"2010-12-21 01:00","480.53","0"
"2010-12-22 01:00","483.85","0"
"2010-12-23 01:00","484.42","0"
"2010-12-27 01:00","484","0"
"2010-12-28 01:00","487.1","0"
"2010-12-29 01:00","487.72","0"
"2010-12-30 01:00","486.48","0"
"2011-01-03 01:00","490.16","0"
"2011-01-04 01:00","484.93","0"
"2011-01-05 01:00","487.01","0"
"2011-01-06 01:00","487.4","0"
"2011-01-07 01:00","486.48","0"
"2011-01-10 01:00","484.06","0"
"2011-01-11 01:00","489.35","0"
"2011-01-12 01:00","493.35","0"
"2011-01-13 01:00","490.96","0"
"2011-01-14 01:00","489.33","0"
"2011-01-17 01:00","486.36","0"
"2011-01-18 01:00","491.05","0"
"2011-01-19 01:00","483.89","0"
"2011-01-20 01:00","473.82","0"
"2011-01-21 01:00","480.73","0"
"2011-01-24 01:00","479.54","0"
"2011-01-25 01:00","472.81","0"
"2011-01-26 01:00","477.43","0"
"2011-01-27 01:00","481.4","0"
"2011-01-28 01:00","479.74","0"
"2011-01-31 01:00","480.36","0"
"2011-02-01 01:00","494.57","0"
"2011-02-02 01:00","495.63","0"
"2011-02-03 01:00","491.76","0"
"2011-02-04 01:00","491.07","0"
"2011-02-07 01:00","492.71","0"
"2011-02-08 01:00","490.84","0"
"2011-02-09 01:00","486.76","0"
"2011-02-10 01:00","484.54","0"
"2011-02-11 01:00","490.38","0"
"2011-02-14 01:00","495.35","0"
"2011-02-15 01:00","492.98","0"
"2011-02-16 01:00","494.91","0"
"2011-02-17 01:00","491.09","0"
"2011-02-18 01:00","491.11","0"
"2011-02-21 01:00","488.71","0"
"2011-02-22 01:00","487.01","0"
"2011-02-23 01:00","487.46","0"
"2011-02-24 01:00","490.27","0"
"2011-02-25 01:00","495.19","0"
"2011-02-28 01:00","498.09","0"
"2011-03-01 01:00","496.54","0"
"2011-03-02 01:00","494.62","0"
"2011-03-03 01:00","498.9","0"
"2011-03-04 01:00","502.96","0"
"2011-03-07 01:00","500.77","0"
"2011-03-08 01:00","500.38","0"
"2011-03-09 01:00","497.12","0"
"2011-03-10 01:00","488.42","0"
"2011-03-11 01:00","484.99","0"
"2011-03-14 01:00","480.64","0"
"2011-03-15 01:00","471.6","0"
"2011-03-16 01:00","474.82","0"
"2011-03-17 01:00","486.07","0"
"2011-03-18 01:00","488.97","0"
"2011-03-21 01:00","495.2","0"
"2011-03-22 01:00","492.94","0"
"2011-03-23 01:00","494.54","0"
"2011-03-24 01:00","498.45","0"
"2011-03-25 01:00","501.34","0"
"2011-03-28 02:00","499.84","0"
"2011-03-29 02:00","499.14","0"
"2011-03-30 02:00","501.28","0"
"2011-03-31 02:00","501.28","0"
"2011-04-01 02:00","507.93","0"
"2011-04-04 02:00","512","0"
"2011-04-05 02:00","512.58","0"
"2011-04-06 02:00","513.6","0"
"2011-04-07 02:00","508.43","0"
"2011-04-08 02:00","512.08","0"
"2011-04-11 02:00","510.63","0"
"2011-04-12 02:00","500.44","0"
"2011-04-13 02:00","502.4","0"
"2011-04-14 02:00","496.13","0"
"2011-04-15 02:00","494.89","0"
"2011-04-18 02:00","483.99","0"
"2011-04-19 02:00","488.77","0"
"2011-04-20 02:00","497.92","0"
"2011-04-26 02:00","499.96","0"
"2011-04-27 02:00","499.82","0"
"2011-04-28 02:00","501.22","0"
"2011-04-29 02:00","504.93","0"
"2011-05-02 02:00","503.74","0"
"2011-05-03 02:00","495.67","0"
"2011-05-04 02:00","484.46","0"
"2011-05-05 02:00","484.14","0"
"2011-05-06 02:00","488.03","0"
"2011-05-09 02:00","487.23","0"
"2011-05-10 02:00","490.11","0"
"2011-05-11 02:00","489.67","0"
"2011-05-12 02:00","484.29","0"
"2011-05-13 02:00","486.87","0"
"2011-05-16 02:00","488.2","0"
"2011-05-18 02:00","487.61","0"
"2011-05-19 02:00","490.66","0"
"2011-05-20 02:00","487.35","0"
"2011-05-23 02:00","478.69","0"
"2011-05-24 02:00","480.68","0"
"2011-05-25 02:00","482.89","0"
"2011-05-26 02:00","481.33","0"
"2011-05-27 02:00","487.13","0"
"2011-05-30 02:00","488.96","0"
"2011-05-31 02:00","494.28","0"
"2011-06-01 02:00","489.94","0"
"2011-06-03 02:00","484.03","0"
"2011-06-06 02:00","482.21","0"
"2011-06-07 02:00","480.67","0"
"2011-06-08 02:00","473.22","0"
"2011-06-09 02:00","476.63","0"
"2011-06-10 02:00","470.72","0"
"2011-06-14 02:00","473.82","0"
"2011-06-15 02:00","463.65","0"
"2011-06-16 02:00","458.36","0"
"2011-06-17 02:00","458.79","0"
"2011-06-20 02:00","455.88","0"
"2011-06-21 02:00","467.71","0"
"2011-06-22 02:00","464.17","0"
"2011-06-23 02:00","453.11","0"
"2011-06-24 02:00","450.68","0"
"2011-06-27 02:00","451.17","0"
"2011-06-28 02:00","455.51","0"
"2011-06-29 02:00","467.39","0"
"2011-06-30 02:00","472.22","0"
"2011-07-01 02:00","477.24","0"
"2011-07-04 02:00","478.4","0"
"2011-07-05 02:00","478.6","0"
"2011-07-06 02:00","475.79","0"
"2011-07-07 02:00","480.22","0"
"2011-07-08 02:00","470.62","0"
"2011-07-11 02:00","465.68","0"
"2011-07-12 02:00","462.05","0"
"2011-07-13 02:00","467.92","0"
"2011-07-14 02:00","462.54","0"
"2011-07-15 02:00","464.96","0"
"2011-07-18 02:00","458.39","0"
"2011-07-19 02:00","462.95","0"
"2011-07-20 02:00","470.22","0"
"2011-07-21 02:00","473.63","0"
"2011-07-22 02:00","474.63","0"
"2011-07-25 02:00","474.8","0"
"2011-07-26 02:00","475.25","0"
"2011-07-27 02:00","469.05","0"
"2011-07-28 02:00","469.64","0"
"2011-07-29 02:00","465.38","0"
"2011-08-01 02:00","459.24","0"
"2011-08-02 02:00","450.44","0"
"2011-08-03 02:00","442.28","0"
"2011-08-04 02:00","423.01","0"
"2011-08-05 02:00","411.51","0"
"2011-08-08 02:00","389.72","0"
"2011-08-09 02:00","392.6","0"
"2011-08-10 02:00","388.76","0"
"2011-08-11 02:00","401.39","0"
"2011-08-12 02:00","411.86","0"
"2011-08-15 02:00","419.77","0"
"2011-08-16 02:00","420.61","0"
"2011-08-17 02:00","426.73","0"
"2011-08-18 02:00","402.85","0"
"2011-08-19 02:00","402.44","0"
"2011-08-22 02:00","401.04","0"
"2011-08-23 02:00","401.48","0"
"2011-08-24 02:00","412.04","0"
"2011-08-25 02:00","407.87","0"
"2011-08-26 02:00","409.98","0"
"2011-08-29 02:00","418.98","0"
"2011-08-30 02:00","420.03","0"
"2011-08-31 02:00","428.66","0"
"2011-09-01 02:00","431.01","0"
"2011-09-02 02:00","420.19","0"
"2011-09-05 02:00","402.21","0"
"2011-09-06 02:00","400.2","0"
"2011-09-07 02:00","413.24","0"
"2011-09-08 02:00","416.96","0"
"2011-09-09 02:00","407.15","0"
"2011-09-12 02:00","399.33","0"
"2011-09-13 02:00","398.04","0"
"2011-09-14 02:00","405.58","0"
"2011-09-15 02:00","414.25","0"
"2011-09-16 02:00","415.52","0"
"2011-09-19 02:00","407.77","0"
"2011-09-20 02:00","415.52","0"
"2011-09-21 02:00","411.98","0"
"2011-09-22 02:00","393.78","0"
"2011-09-23 02:00","389.84","0"
"2011-09-26 02:00","385.87","0"
"2011-09-27 02:00","398.86","0"
"2011-09-28 02:00","394.82","0"
"2011-09-29 02:00","396.52","0"
"2011-09-30 02:00","397.6","0"
"2011-10-03 02:00","384.05","0"
"2011-10-04 02:00","373.47","0"
"2011-10-05 02:00","387.15","0"
"2011-10-06 02:00","395.13","0"
"2011-10-07 02:00","395.59","0"
"2011-10-10 02:00","410.72","0"
"2011-10-11 02:00","405.2","0"
"2011-10-12 02:00","415.46","0"
"2011-10-13 02:00","409.68","0"
"2011-10-14 02:00","420.07","0"
"2011-10-17 02:00","417.37","0"
"2011-10-18 02:00","420.55","0"
"2011-10-19 02:00","418.98","0"
"2011-10-20 02:00","416.1","0"
"2011-10-21 02:00","429.86","0"
"2011-10-24 02:00","437.77","0"
"2011-10-25 02:00","434.05","0"
"2011-10-26 02:00","436.11","0"
"2011-10-27 02:00","448.79","0"
"2011-10-28 02:00","444.53","0"
"2011-10-31 01:00","438.1","0"
"2011-11-01 01:00","420.55","0"
"2011-11-02 01:00","428.13","0"
"2011-11-03 01:00","438.39","0"
"2011-11-04 01:00","437.69","0"
"2011-11-07 01:00","442.46","0"
"2011-11-08 01:00","443.93","0"
"2011-11-09 01:00","436.87","0"
"2011-11-10 01:00","433.29","0"
"2011-11-11 01:00","443.23","0"
"2011-11-14 01:00","442.29","0"
"2011-11-15 01:00","440.96","0"
"2011-11-16 01:00","442.07","0"
"2011-11-17 01:00","434.24","0"
"2011-11-18 01:00","431.51","0"
"2011-11-21 01:00","418.86","0"
"2011-11-22 01:00","415.07","0"
"2011-11-23 01:00","402.73","0"
"2011-11-24 01:00","401.27","0"
"2011-11-25 01:00","406.6","0"
"2011-11-28 01:00","420.67","0"
"2011-11-29 01:00","420.21","0"
"2011-11-30 01:00","436.75","0"
"2011-12-01 01:00","433.82","0"
"2011-12-02 01:00","434.2","0"
"2011-12-05 01:00","437.19","0"
"2011-12-06 01:00","439.76","0"
"2011-12-07 01:00","435.26","0"
"2011-12-08 01:00","429.83","0"
"2011-12-09 01:00","435.56","0"
"2011-12-12 01:00","424.29","0"
"2011-12-13 01:00","426.84","0"
"2011-12-14 01:00","413.77","0"
"2011-12-15 01:00","421.21","0"
"2011-12-16 01:00","422.38","0"
"2011-12-19 01:00","419.11","0"
"2011-12-20 01:00","430.55","0"
"2011-12-21 01:00","428.31","0"
"2011-12-22 01:00","435.68","0"
"2011-12-23 01:00","439.98","0"
"2011-12-27 01:00","440.87","0"
"2011-12-28 01:00","436.92","0"
"2011-12-29 01:00","440.18","0"
"2011-12-30 01:00","442.46","0"
"2012-01-02 01:00","446.76","0"
"2012-01-03 01:00","452.14","0"
"2012-01-04 01:00","448.93","0"
"2012-01-05 01:00","451.08","0"
"2012-01-06 01:00","450.13","0"
"2012-01-09 01:00","446.84","0"
"2012-01-10 01:00","453.52","0"
"2012-01-11 01:00","450.58","0"
"2012-01-12 01:00","454.44","0"
"2012-01-13 01:00","449.79","0"
"2012-01-16 01:00","450.64","0"
"2012-01-17 01:00","452.11","0"
"2012-01-18 01:00","451.11","0"
"2012-01-19 01:00","452.82","0"
"2012-01-20 01:00","450.51","0"
"2012-01-23 01:00","452.77","0"
"2012-01-24 01:00","449.17","0"
"2012-01-25 01:00","449.63","0"
"2012-01-26 01:00","454.28","0"
"2012-01-27 01:00","453.95","0"
"2012-01-30 01:00","449.61","0"
"2012-01-31 01:00","452.05","0"
"2012-02-01 01:00","459.37","0"
"2012-02-02 01:00","459.55","0"
"2012-02-03 01:00","463.8","0"
"2012-02-06 01:00","465.16","0"
"2012-02-07 01:00","462.53","0"
"2012-02-08 01:00","466.1","0"
"2012-02-09 01:00","471.77","0"
"2012-02-10 01:00","473.36","0"
"2012-02-13 01:00","472.27","0"
"2012-02-14 01:00","471.05","0"
"2012-02-15 01:00","476.5","0"
"2012-02-16 01:00","477.53","0"
"2012-02-17 01:00","476.49","0"
"2012-02-20 01:00","480.84","0"
"2012-02-21 01:00","480.65","0"
"2012-02-22 01:00","482.04","0"
"2012-02-23 01:00","479.57","0"
"2012-02-24 01:00","484.52","0"
"2012-02-27 01:00","486.99","0"
"2012-02-28 01:00","488.86","0"
"2012-02-29 01:00","487.95","0"
"2012-03-01 01:00","487.16","0"
"2012-03-02 01:00","487.93","0"
"2012-03-05 01:00","482.49","0"
"2012-03-06 01:00","469.19","0"
"2012-03-07 01:00","474.2","0"
"2012-03-08 01:00","482.72","0"
"2012-03-09 01:00","484.49","0"
"2012-03-12 01:00","480.76","0"
"2012-03-13 01:00","486.18","0"
"2012-03-14 01:00","491.24","0"
"2012-03-15 01:00","490.04","0"
"2012-03-16 01:00","491.81","0"
"2012-03-19 01:00","493.81","0"
"2012-03-20 01:00","486.32","0"
"2012-03-21 01:00","484.64","0"
"2012-03-22 01:00","479.35","0"
"2012-03-23 01:00","484.81","0"
"2012-03-26 02:00","490.67","0"
"2012-03-27 02:00","485.63","0"
"2012-03-28 02:00","482.49","0"
"2012-03-29 02:00","475.58","0"
"2012-03-30 02:00","481.84","0"
"2012-04-02 02:00","486.34","0"
"2012-04-03 02:00","481.78","0"
"2012-04-04 02:00","476.62","0"
"2012-04-10 02:00","462.55","0"
"2012-04-11 02:00","465.28","0"
"2012-04-12 02:00","471.35","0"
"2012-04-13 02:00","467.29","0"
"2012-04-16 02:00","466.98","0"
"2012-04-17 02:00","477.19","0"
"2012-04-18 02:00","476.26","0"
"2012-04-19 02:00","475.23","0"
"2012-04-20 02:00","476.09","0"
"2012-04-23 02:00","463.55","0"
"2012-04-24 02:00","470.97","0"
"2012-04-25 02:00","474.91","0"
"2012-04-26 02:00","477","0"
"2012-04-27 02:00","474","0"
"2012-04-30 02:00","475.75","0"
"2012-05-02 02:00","474.14","0"
"2012-05-03 02:00","476.73","0"
"2012-05-04 02:00","466.9","0"
"2012-05-07 02:00","468.08","0"
"2012-05-08 02:00","455.45","0"
"2012-05-09 02:00","456.49","0"
"2012-05-10 02:00","463.62","0"
"2012-05-11 02:00","464.58","0"
"2012-05-14 02:00","456.44","0"
"2012-05-15 02:00","458.59","0"
"2012-05-16 02:00","455.71","0"
"2012-05-18 02:00","442.52","0"
"2012-05-21 02:00","447.72","0"
"2012-05-22 02:00","454.75","0"
"2012-05-23 02:00","440.86","0"
"2012-05-24 02:00","443.96","0"
"2012-05-25 02:00","444.69","0"
"2012-05-29 02:00","447.13","0"
"2012-05-30 02:00","440.41","0"
"2012-05-31 02:00","437.22","0"
"2012-06-01 02:00","430.26","0"
"2012-06-04 02:00","423.98","0"
"2012-06-05 02:00","427.1","0"
"2012-06-06 02:00","437.98","0"
"2012-06-07 02:00","441.29","0"
"2012-06-08 02:00","439.86","0"
"2012-06-11 02:00","437.81","0"
"2012-06-12 02:00","439.82","0"
"2012-06-13 02:00","433.7","0"
"2012-06-14 02:00","434.06","0"
"2012-06-15 02:00","444.68","0"
"2012-06-18 02:00","442.91","0"
"2012-06-19 02:00","448.71","0"
"2012-06-20 02:00","452.32","0"
"2012-06-21 02:00","443.88","0"
"2012-06-22 02:00","436.71","0"
"2012-06-25 02:00","432.87","0"
"2012-06-26 02:00","433.38","0"
"2012-06-27 02:00","443.85","0"
"2012-06-28 02:00","444.54","0"
"2012-06-29 02:00","458.32","0"
"2012-07-02 02:00","462.04","0"
"2012-07-03 02:00","470.91","0"
"2012-07-04 02:00","466.36","0"
"2012-07-05 02:00","463.08","0"
"2012-07-06 02:00","457.34","0"
"2012-07-09 02:00","455.33","0"
"2012-07-10 02:00","464.77","0"
"2012-07-11 02:00","463.39","0"
"2012-07-12 02:00","458.09","0"
"2012-07-13 02:00","467.01","0"
"2012-07-16 02:00","467.69","0"
"2012-07-17 02:00","469.38","0"
"2012-07-18 02:00","475.03","0"
"2012-07-19 02:00","477.52","0"
"2012-07-20 02:00","475.28","0"
"2012-07-23 02:00","463.42","0"
"2012-07-24 02:00","461.35","0"
"2012-07-25 02:00","462.05","0"
"2012-07-26 02:00","469.84","0"
"2012-07-27 02:00","475","0"
"2012-07-30 02:00","475.69","0"
"2012-07-31 02:00","473.01","0"
"2012-08-01 02:00","472.99","0"
"2012-08-02 02:00","468.03","0"
"2012-08-03 02:00","478.03","0"
"2012-08-06 02:00","479.59","0"
"2012-08-07 02:00","484.33","0"
"2012-08-08 02:00","479.6","0"
"2012-08-09 02:00","484.36","0"
"2012-08-10 02:00","482.17","0"
"2012-08-13 02:00","481.35","0"
"2012-08-14 02:00","484.89","0"
"2012-08-15 02:00","487.21","0"
"2012-08-16 02:00","487.18","0"
"2012-08-17 02:00","490.41","0"
"2012-08-20 02:00","487","0"
"2012-08-21 02:00","492.02","0"
"2012-08-22 02:00","488.05","0"
"2012-08-23 02:00","482.88","0"
"2012-08-24 02:00","482.7","0"
"2012-08-27 02:00","485.82","0"
"2012-08-28 02:00","483.96","0"
"2012-08-29 02:00","486.34","0"
"2012-08-30 02:00","480.92","0"
"2012-08-31 02:00","486.03","0"
"2012-09-03 02:00","489.91","0"
"2012-09-04 02:00","484.03","0"
"2012-09-05 02:00","485.45","0"
"2012-09-06 02:00","493.28","0"
"2012-09-07 02:00","494.94","0"
"2012-09-10 02:00","496.07","0"
"2012-09-11 02:00","495.92","0"
"2012-09-12 02:00","496.5","0"
"2012-09-13 02:00","497.4","0"
"2012-09-14 02:00","511.9","0"
"2012-09-17 02:00","510.26","0"
"2012-09-18 02:00","505.98","0"
"2012-09-19 02:00","503.66","0"
"2012-09-20 02:00","500.81","0"
"2012-09-21 02:00","507.07","0"
"2012-09-24 02:00","503.39","0"
"2012-09-25 02:00","506.58","0"
"2012-09-26 02:00","495.36","0"
"2012-09-27 02:00","497.1","0"
"2012-09-28 02:00","495.33","0"
"2012-10-01 02:00","500.77","0"
"2012-10-02 02:00","499.88","0"
"2012-10-03 02:00","497.8","0"
"2012-10-04 02:00","494.25","0"
"2012-10-05 02:00","501.46","0"
"2012-10-08 02:00","497.29","0"
"2012-10-09 02:00","497.71","0"
"2012-10-10 02:00","494.63","0"
"2012-10-11 02:00","497.41","0"
"2012-10-12 02:00","494.96","0"
"2012-10-15 02:00","494.99","0"
"2012-10-16 02:00","498.93","0"
"2012-10-17 02:00","498.13","0"
"2012-10-18 02:00","496.86","0"
"2012-10-19 02:00","494.56","0"
"2012-10-22 02:00","492.8","0"
"2012-10-23 02:00","480.24","0"
"2012-10-24 02:00","485.6","0"
"2012-10-25 02:00","489.71","0"
"2012-10-26 02:00","486.53","0"
"2012-10-29 01:00","486.72","0"
"2012-10-30 01:00","487.8","0"
"2012-10-31 01:00","486.54","0"
"2012-11-01 01:00","489.79","0"
"2012-11-02 01:00","487.74","0"
"2012-11-05 01:00","485.62","0"
"2012-11-06 01:00","487.47","0"
"2012-11-07 01:00","484.13","0"
"2012-11-08 01:00","481.97","0"
"2012-11-09 01:00","481.12","0"
"2012-11-12 01:00","479.87","0"
"2012-11-13 01:00","476.41","0"
"2012-11-14 01:00","477.2","0"
"2012-11-15 01:00","474.74","0"
"2012-11-16 01:00","472.85","0"
"2012-11-19 01:00","483.25","0"
"2012-11-20 01:00","483.47","0"
"2012-11-21 01:00","482.74","0"
"2012-11-22 01:00","488.23","0"
"2012-11-23 01:00","487.86","0"
"2012-11-26 01:00","485.43","0"
"2012-11-27 01:00","485.81","0"
"2012-11-28 01:00","478.61","0"
"2012-11-29 01:00","486.16","0"
"2012-11-30 01:00","486.51","0"
"2012-12-03 01:00","486.28","0"
"2012-12-04 01:00","481.05","0"
"2012-12-05 01:00","480.56","0"
"2012-12-06 01:00","485.9","0"
"2012-12-07 01:00","485","0"
"2012-12-10 01:00","485.96","0"
"2012-12-11 01:00","489.74","0"
"2012-12-12 01:00","492.37","0"
"2012-12-13 01:00","490.59","0"
"2012-12-14 01:00","490.25","0"
"2012-12-17 01:00","488.68","0"
"2012-12-18 01:00","491.49","0"
"2012-12-19 01:00","495.91","0"
"2012-12-20 01:00","492.22","0"
"2012-12-21 01:00","494.9","0"
"2012-12-27 01:00","493.68","0"
"2012-12-28 01:00","490.52","0"
"2013-01-02 01:00","501.47","0"
"2013-01-03 01:00","502.36","0"
"2013-01-04 01:00","504.39","0"
"2013-01-07 01:00","501.82","0"
"2013-01-08 01:00","503.65","0"
"2013-01-09 01:00","506.37","0"
"2013-01-10 01:00","507.01","0"
"2013-01-11 01:00","505.83","0"
"2013-01-14 01:00","507.93","0"
"2013-01-15 01:00","507.42","0"
"2013-01-16 01:00","509.71","0"
"2013-01-17 01:00","514.49","0"
"2013-01-18 01:00","516.1","0"
"2013-01-21 01:00","516.55","0"
"2013-01-22 01:00","513.48","0"
"2013-01-23 01:00","517.51","0"
"2013-01-24 01:00","517.8","0"
"2013-01-25 01:00","519.45","0"
"2013-01-28 01:00","515.52","0"
"2013-01-29 01:00","516.13","0"
"2013-01-30 01:00","516.34","0"
"2013-01-31 01:00","514.69","0"
"2013-02-01 01:00","519.85","0"
"2013-02-04 01:00","517.56","0"
"2013-02-05 01:00","516.36","0"
"2013-02-06 01:00","513.08","0"
"2013-02-07 01:00","518.15","0"
"2013-02-08 01:00","521.04","0"
"2013-02-11 01:00","516.46","0"
"2013-02-12 01:00","519.76","0"
"2013-02-13 01:00","520.73","0"
"2013-02-14 01:00","517.69","0"
"2013-02-15 01:00","518.71","0"
"2013-02-18 01:00","518.56","0"
"2013-02-19 01:00","522.58","0"
"2013-02-20 01:00","523.99","0"
"2013-02-21 01:00","517.2","0"
"2013-02-22 01:00","517.99","0"
"2013-02-25 01:00","522.52","0"
"2013-02-26 01:00","519.4","0"
"2013-02-27 01:00","519.98","0"
"2013-02-28 01:00","520.53","0"
"2013-03-01 01:00","519.16","0"
"2013-03-04 01:00","518.49","0"
"2013-03-05 01:00","525.11","0"
"2013-03-06 01:00","523.23","0"
"2013-03-07 01:00","521.76","0"
"2013-03-08 01:00","525.1","0"
"2013-03-11 01:00","525.65","0"
