"time","OSEFX MUTUAL F GR","volume"
"2006-10-20 02:00","413.76","0"
"2006-10-23 02:00","410.69","0"
"2006-10-24 02:00","412.97","0"
"2006-10-25 02:00","411.99","0"
"2006-10-26 02:00","418.48","0"
"2006-10-27 02:00","418.02","0"
"2006-10-30 01:00","412.97","0"
"2006-10-31 01:00","416.01","0"
"2006-11-01 01:00","418.57","0"
"2006-11-02 01:00","415.12","0"
"2006-11-03 01:00","420.03","0"
"2006-11-06 01:00","428.22","0"
"2006-11-07 01:00","424.25","0"
"2006-11-08 01:00","425.07","0"
"2006-11-09 01:00","428.88","0"
"2006-11-10 01:00","425.37","0"
"2006-11-13 01:00","425.76","0"
"2006-11-14 01:00","430.09","0"
"2006-11-15 01:00","433.4","0"
"2006-11-16 01:00","435.64","0"
"2006-11-17 01:00","423.78","0"
"2006-11-20 01:00","427.42","0"
"2006-11-21 01:00","432.85","0"
"2006-11-22 01:00","432.13","0"
"2006-11-23 01:00","429.26","0"
"2006-11-24 01:00","429.67","0"
"2006-11-27 01:00","424.41","0"
"2006-11-28 01:00","418.7","0"
"2006-11-29 01:00","426.57","0"
"2006-11-30 01:00","427.17","0"
"2006-12-01 01:00","425.78","0"
"2006-12-04 01:00","427.04","0"
"2006-12-05 01:00","430.26","0"
"2006-12-06 01:00","428.9","0"
"2006-12-07 01:00","428.18","0"
"2006-12-08 01:00","429.85","0"
"2006-12-11 01:00","431.11","0"
"2006-12-12 01:00","432.96","0"
"2006-12-13 01:00","432.23","0"
"2006-12-14 01:00","439.27","0"
"2006-12-15 01:00","443.85","0"
"2006-12-18 01:00","450.62","0"
"2006-12-19 01:00","444.83","0"
"2006-12-20 01:00","450.71","0"
"2006-12-21 01:00","446.95","0"
"2006-12-22 01:00","448.33","0"
"2006-12-27 01:00","450.71","0"
"2006-12-28 01:00","453.73","0"
"2006-12-29 01:00","453.19","0"
"2007-01-02 01:00","459.98","0"
"2007-01-03 01:00","455.05","0"
"2007-01-04 01:00","443.72","0"
"2007-01-05 01:00","442.81","0"
"2007-01-08 01:00","448.44","0"
"2007-01-09 01:00","442.32","0"
"2007-01-10 01:00","436.92","0"
"2007-01-11 01:00","445.8","0"
"2007-01-12 01:00","447.22","0"
"2007-01-15 01:00","459.02","0"
"2007-01-16 01:00","457.07","0"
"2007-01-17 01:00","454.56","0"
"2007-01-18 01:00","457.45","0"
"2007-01-19 01:00","463.36","0"
"2007-01-22 01:00","468.53","0"
"2007-01-23 01:00","468.04","0"
"2007-01-24 01:00","473.94","0"
"2007-01-25 01:00","469.8","0"
"2007-01-26 01:00","471.88","0"
"2007-01-29 01:00","475.1","0"
"2007-01-30 01:00","473.27","0"
"2007-01-31 01:00","474.31","0"
"2007-02-01 01:00","478.42","0"
"2007-02-02 01:00","481.12","0"
"2007-02-05 01:00","480.78","0"
"2007-02-06 01:00","482.07","0"
"2007-02-07 01:00","482.56","0"
"2007-02-08 01:00","478.64","0"
"2007-02-09 01:00","484.67","0"
"2007-02-12 01:00","478.57","0"
"2007-02-13 01:00","482.14","0"
"2007-02-14 01:00","486.77","0"
"2007-02-15 01:00","478.57","0"
"2007-02-16 01:00","476.5","0"
"2007-02-19 01:00","479.4","0"
"2007-02-20 01:00","474.05","0"
"2007-02-21 01:00","473.73","0"
"2007-02-22 01:00","474.7","0"
"2007-02-23 01:00","476.15","0"
"2007-02-26 01:00","481.25","0"
"2007-02-27 01:00","462.95","0"
"2007-02-28 01:00","454.56","0"
"2007-03-01 01:00","448.95","0"
"2007-03-02 01:00","452.85","0"
"2007-03-05 01:00","444.18","0"
"2007-03-06 01:00","449.43","0"
"2007-03-07 01:00","450.9","0"
"2007-03-08 01:00","461.8","0"
"2007-03-09 01:00","459.25","0"
"2007-03-12 01:00","458.09","0"
"2007-03-13 01:00","456.79","0"
"2007-03-14 01:00","446.95","0"
"2007-03-15 01:00","452.08","0"
"2007-03-16 01:00","454.18","0"
"2007-03-19 01:00","462.85","0"
"2007-03-20 01:00","465.7","0"
"2007-03-21 01:00","471.54","0"
"2007-03-22 01:00","472.98","0"
"2007-03-23 01:00","477.14","0"
"2007-03-26 02:00","474.88","0"
"2007-03-27 02:00","470.94","0"
"2007-03-28 02:00","473.89","0"
"2007-03-29 02:00","477.12","0"
"2007-03-30 02:00","476.4","0"
"2007-04-02 02:00","478.08","0"
"2007-04-03 02:00","481.31","0"
"2007-04-04 02:00","481.34","0"
"2007-04-10 02:00","484.33","0"
"2007-04-11 02:00","481.82","0"
"2007-04-12 02:00","477.48","0"
"2007-04-13 02:00","480.6","0"
"2007-04-16 02:00","485.37","0"
"2007-04-17 02:00","485.5","0"
"2007-04-18 02:00","480.57","0"
"2007-04-19 02:00","478.9","0"
"2007-04-20 02:00","486.18","0"
"2007-04-23 02:00","489.71","0"
"2007-04-24 02:00","486.61","0"
"2007-04-25 02:00","490.05","0"
"2007-04-26 02:00","492.2","0"
"2007-04-27 02:00","489.42","0"
"2007-04-30 02:00","491.49","0"
"2007-05-02 02:00","496.54","0"
"2007-05-03 02:00","495.73","0"
"2007-05-04 02:00","500.93","0"
"2007-05-07 02:00","501.58","0"
"2007-05-08 02:00","489.46","0"
"2007-05-09 02:00","489.73","0"
"2007-05-10 02:00","489.61","0"
"2007-05-11 02:00","484.96","0"
"2007-05-14 02:00","486.7","0"
"2007-05-15 02:00","491.21","0"
"2007-05-16 02:00","491.23","0"
"2007-05-18 02:00","498.4","0"
"2007-05-21 02:00","503.79","0"
"2007-05-22 02:00","505.19","0"
"2007-05-23 02:00","509.17","0"
"2007-05-24 02:00","508.63","0"
"2007-05-25 02:00","503.73","0"
"2007-05-29 02:00","501.42","0"
"2007-05-30 02:00","499.98","0"
"2007-05-31 02:00","508.31","0"
"2007-06-01 02:00","513.25","0"
"2007-06-04 02:00","511.27","0"
"2007-06-05 02:00","510.01","0"
"2007-06-06 02:00","500.72","0"
"2007-06-07 02:00","496.94","0"
"2007-06-08 02:00","494.44","0"
"2007-06-11 02:00","498.58","0"
"2007-06-12 02:00","493.33","0"
"2007-06-13 02:00","494.63","0"
"2007-06-14 02:00","506.97","0"
"2007-06-15 02:00","515.82","0"
"2007-06-18 02:00","517.17","0"
"2007-06-19 02:00","517.19","0"
"2007-06-20 02:00","519.43","0"
"2007-06-21 02:00","517.19","0"
"2007-06-22 02:00","515.31","0"
"2007-06-25 02:00","513.28","0"
"2007-06-26 02:00","510.66","0"
"2007-06-27 02:00","502.97","0"
"2007-06-28 02:00","513.4","0"
"2007-06-29 02:00","517.31","0"
"2007-07-02 02:00","520.59","0"
"2007-07-03 02:00","522.28","0"
"2007-07-04 02:00","526.56","0"
"2007-07-05 02:00","525.7","0"
"2007-07-06 02:00","521.67","0"
"2007-07-09 02:00","524.59","0"
"2007-07-10 02:00","521.11","0"
"2007-07-11 02:00","520.93","0"
"2007-07-12 02:00","525.66","0"
"2007-07-13 02:00","526.83","0"
"2007-07-16 02:00","527.95","0"
"2007-07-17 02:00","525.64","0"
"2007-07-18 02:00","525.76","0"
"2007-07-19 02:00","532.6","0"
"2007-07-20 02:00","528.59","0"
"2007-07-23 02:00","529.24","0"
"2007-07-24 02:00","517.63","0"
"2007-07-25 02:00","513.66","0"
"2007-07-26 02:00","501.26","0"
"2007-07-27 02:00","493.56","0"
"2007-07-30 02:00","495.07","0"
"2007-07-31 02:00","503.86","0"
"2007-08-01 02:00","492.5","0"
"2007-08-02 02:00","496.44","0"
"2007-08-03 02:00","487","0"
"2007-08-06 02:00","474.4","0"
"2007-08-07 02:00","479.92","0"
"2007-08-08 02:00","495.57","0"
"2007-08-09 02:00","479.34","0"
"2007-08-10 02:00","466.41","0"
"2007-08-13 02:00","474.91","0"
"2007-08-14 02:00","474.34","0"
"2007-08-15 02:00","465.2","0"
"2007-08-16 02:00","446.69","0"
"2007-08-17 02:00","458.44","0"
"2007-08-20 02:00","465.59","0"
"2007-08-21 02:00","460.01","0"
"2007-08-22 02:00","469.28","0"
"2007-08-23 02:00","472.41","0"
"2007-08-24 02:00","473.27","0"
"2007-08-27 02:00","471.83","0"
"2007-08-28 02:00","462.36","0"
"2007-08-29 02:00","464.31","0"
"2007-08-30 02:00","472.06","0"
"2007-08-31 02:00","480.21","0"
"2007-09-03 02:00","482.3","0"
"2007-09-04 02:00","487.06","0"
"2007-09-05 02:00","485.45","0"
"2007-09-06 02:00","488.76","0"
"2007-09-07 02:00","481.09","0"
"2007-09-10 02:00","475.49","0"
"2007-09-11 02:00","481.53","0"
"2007-09-12 02:00","480.95","0"
"2007-09-13 02:00","488.28","0"
"2007-09-14 02:00","486.49","0"
"2007-09-17 02:00","482.18","0"
"2007-09-18 02:00","483.73","0"
"2007-09-19 02:00","498.12","0"
"2007-09-20 02:00","496.43","0"
"2007-09-21 02:00","500.42","0"
"2007-09-24 02:00","502.58","0"
"2007-09-25 02:00","495.67","0"
"2007-09-26 02:00","498.83","0"
"2007-09-27 02:00","501.05","0"
"2007-09-28 02:00","501.66","0"
"2007-10-01 02:00","504.94","0"
"2007-10-02 02:00","502.85","0"
"2007-10-03 02:00","494.72","0"
"2007-10-04 02:00","492.73","0"
"2007-10-05 02:00","495.86","0"
"2007-10-08 02:00","497.3","0"
"2007-10-09 02:00","499.15","0"
"2007-10-10 02:00","500.88","0"
"2007-10-11 02:00","511.61","0"
"2007-10-12 02:00","512.65","0"
"2007-10-15 02:00","514.68","0"
"2007-10-16 02:00","508.51","0"
"2007-10-17 02:00","509.98","0"
"2007-10-18 02:00","502.4","0"
"2007-10-19 02:00","503.09","0"
"2007-10-22 02:00","492.48","0"
"2007-10-23 02:00","504.4","0"
"2007-10-24 02:00","505.41","0"
"2007-10-25 02:00","511.9","0"
"2007-10-26 02:00","515.69","0"
"2007-10-29 01:00","522.1","0"
"2007-10-30 01:00","516.18","0"
"2007-10-31 01:00","522.75","0"
"2007-11-01 01:00","516.16","0"
"2007-11-02 01:00","512.6","0"
"2007-11-05 01:00","510.21","0"
"2007-11-06 01:00","521.93","0"
"2007-11-07 01:00","522.22","0"
"2007-11-08 01:00","522.19","0"
"2007-11-09 01:00","515.17","0"
"2007-11-12 01:00","503.88","0"
"2007-11-13 01:00","498.98","0"
"2007-11-14 01:00","502.77","0"
"2007-11-15 01:00","493.41","0"
"2007-11-16 01:00","486.19","0"
"2007-11-19 01:00","471.59","0"
"2007-11-20 01:00","478.95","0"
"2007-11-21 01:00","470.52","0"
"2007-11-22 01:00","469.85","0"
"2007-11-23 01:00","479.56","0"
"2007-11-26 01:00","486.99","0"
"2007-11-27 01:00","475.73","0"
"2007-11-28 01:00","490.56","0"
"2007-11-29 01:00","491.76","0"
"2007-11-30 01:00","497.6","0"
"2007-12-03 01:00","491.94","0"
"2007-12-04 01:00","481.92","0"
"2007-12-05 01:00","491.33","0"
"2007-12-06 01:00","496.07","0"
"2007-12-07 01:00","495.86","0"
"2007-12-10 01:00","499.11","0"
"2007-12-11 01:00","500.48","0"
"2007-12-12 01:00","502.13","0"
"2007-12-13 01:00","492.57","0"
"2007-12-14 01:00","491.84","0"
"2007-12-17 01:00","480.84","0"
"2007-12-18 01:00","482.02","0"
"2007-12-19 01:00","478.98","0"
"2007-12-20 01:00","478.95","0"
"2007-12-21 01:00","490.28","0"
"2007-12-27 01:00","497.09","0"
"2007-12-28 01:00","499.51","0"
"2008-01-02 01:00","500.54","0"
"2008-01-03 01:00","494.67","0"
"2008-01-04 01:00","483.53","0"
"2008-01-07 01:00","475.59","0"
"2008-01-08 01:00","485.22","0"
"2008-01-09 01:00","471.13","0"
"2008-01-10 01:00","456.41","0"
"2008-01-11 01:00","445.55","0"
"2008-01-14 01:00","447.56","0"
"2008-01-15 01:00","429.86","0"
"2008-01-16 01:00","415.79","0"
"2008-01-17 01:00","416.53","0"
"2008-01-18 01:00","409.02","0"
"2008-01-21 01:00","382.54","0"
"2008-01-22 01:00","392.17","0"
"2008-01-23 01:00","385.31","0"
"2008-01-24 01:00","399.71","0"
"2008-01-25 01:00","414.23","0"
"2008-01-28 01:00","403.26","0"
"2008-01-29 01:00","413.47","0"
"2008-01-30 01:00","412.94","0"
"2008-01-31 01:00","398.5","0"
"2008-02-01 01:00","407.73","0"
"2008-02-04 01:00","413.68","0"
"2008-02-05 01:00","407.55","0"
"2008-02-06 01:00","408.68","0"
"2008-02-07 01:00","401.99","0"
"2008-02-08 01:00","398.9","0"
"2008-02-11 01:00","396.46","0"
"2008-02-12 01:00","410.4","0"
"2008-02-13 01:00","412.74","0"
"2008-02-14 01:00","423.36","0"
"2008-02-15 01:00","418.19","0"
"2008-02-18 01:00","426.07","0"
"2008-02-19 01:00","429.71","0"
"2008-02-20 01:00","424.81","0"
"2008-02-21 01:00","432.46","0"
"2008-02-22 01:00","428.05","0"
"2008-02-25 01:00","427.87","0"
"2008-02-26 01:00","431.61","0"
"2008-02-27 01:00","436.5","0"
"2008-02-28 01:00","434.6","0"
"2008-02-29 01:00","428.3","0"
"2008-03-03 01:00","419.56","0"
"2008-03-04 01:00","421.19","0"
"2008-03-05 01:00","426.25","0"
"2008-03-06 01:00","421.8","0"
"2008-03-07 01:00","411.99","0"
"2008-03-10 01:00","402.07","0"
"2008-03-11 01:00","412.03","0"
"2008-03-12 01:00","413.71","0"
"2008-03-13 01:00","404.43","0"
"2008-03-14 01:00","405.09","0"
"2008-03-17 01:00","391.38","0"
"2008-03-18 01:00","398.35","0"
"2008-03-19 01:00","396.34","0"
"2008-03-25 01:00","401.81","0"
"2008-03-26 01:00","402.64","0"
"2008-03-27 01:00","410.82","0"
"2008-03-28 01:00","413.48","0"
"2008-03-31 02:00","414.97","0"
"2008-04-01 02:00","422.25","0"
"2008-04-02 02:00","425.67","0"
"2008-04-03 02:00","424.21","0"
"2008-04-04 02:00","430.69","0"
"2008-04-07 02:00","438.25","0"
"2008-04-08 02:00","433.26","0"
"2008-04-09 02:00","434.74","0"
"2008-04-10 02:00","434.32","0"
"2008-04-11 02:00","433.02","0"
"2008-04-14 02:00","427.67","0"
"2008-04-15 02:00","436.61","0"
"2008-04-16 02:00","443.1","0"
"2008-04-17 02:00","438.91","0"
"2008-04-18 02:00","447.19","0"
"2008-04-21 02:00","448.66","0"
"2008-04-22 02:00","457.92","0"
"2008-04-23 02:00","456.58","0"
"2008-04-24 02:00","449.8","0"
"2008-04-25 02:00","457.1","0"
"2008-04-28 02:00","466.21","0"
"2008-04-29 02:00","456.28","0"
"2008-04-30 02:00","462.87","0"
"2008-05-02 02:00","475.26","0"
"2008-05-05 02:00","474.98","0"
"2008-05-06 02:00","472.78","0"
"2008-05-07 02:00","484.86","0"
"2008-05-08 02:00","490.5","0"
"2008-05-09 02:00","483.98","0"
"2008-05-13 02:00","482.76","0"
"2008-05-14 02:00","490.77","0"
"2008-05-15 02:00","497.54","0"
"2008-05-16 02:00","502.1","0"
"2008-05-19 02:00","508.96","0"
"2008-05-20 02:00","498.59","0"
"2008-05-21 02:00","504.84","0"
"2008-05-22 02:00","512.09","0"
"2008-05-23 02:00","504.46","0"
"2008-05-26 02:00","492.2","0"
"2008-05-27 02:00","483.93","0"
"2008-05-28 02:00","486.11","0"
"2008-05-29 02:00","483.76","0"
"2008-05-30 02:00","490.01","0"
"2008-06-02 02:00","490.56","0"
"2008-06-03 02:00","495.49","0"
"2008-06-04 02:00","484.95","0"
"2008-06-05 02:00","483.05","0"
"2008-06-06 02:00","486.42","0"
"2008-06-09 02:00","480.82","0"
"2008-06-10 02:00","475.42","0"
"2008-06-11 02:00","470.14","0"
"2008-06-12 02:00","475.01","0"
"2008-06-13 02:00","480.24","0"
"2008-06-16 02:00","485.09","0"
"2008-06-17 02:00","491.44","0"
"2008-06-18 02:00","483.77","0"
"2008-06-19 02:00","482.33","0"
"2008-06-20 02:00","472.05","0"
"2008-06-23 02:00","469.09","0"
"2008-06-24 02:00","462.48","0"
"2008-06-25 02:00","464.75","0"
"2008-06-26 02:00","457.12","0"
"2008-06-27 02:00","452.49","0"
"2008-06-30 02:00","452.74","0"
"2008-07-01 02:00","444.59","0"
"2008-07-02 02:00","448.11","0"
"2008-07-03 02:00","433.41","0"
"2008-07-04 02:00","433.07","0"
"2008-07-07 02:00","438.66","0"
"2008-07-08 02:00","428.56","0"
"2008-07-09 02:00","433.5","0"
"2008-07-10 02:00","424.34","0"
"2008-07-11 02:00","421.56","0"
"2008-07-14 02:00","414.78","0"
"2008-07-15 02:00","397.86","0"
"2008-07-16 02:00","391.94","0"
"2008-07-17 02:00","407.46","0"
"2008-07-18 02:00","407.64","0"
"2008-07-21 02:00","413.41","0"
"2008-07-22 02:00","409.11","0"
"2008-07-23 02:00","410.05","0"
"2008-07-24 02:00","402.89","0"
"2008-07-25 02:00","395.75","0"
"2008-07-28 02:00","401.39","0"
"2008-07-29 02:00","404.91","0"
"2008-07-30 02:00","414.09","0"
"2008-07-31 02:00","419.54","0"
"2008-08-01 02:00","411.48","0"
"2008-08-04 02:00","405.93","0"
"2008-08-05 02:00","399.13","0"
"2008-08-06 02:00","406.8","0"
"2008-08-07 02:00","411.14","0"
"2008-08-08 02:00","410.43","0"
"2008-08-11 02:00","412.38","0"
"2008-08-12 02:00","406.79","0"
"2008-08-13 02:00","401.93","0"
"2008-08-14 02:00","406.21","0"
"2008-08-15 02:00","405.64","0"
"2008-08-18 02:00","411.33","0"
"2008-08-19 02:00","404.53","0"
"2008-08-20 02:00","409.17","0"
"2008-08-21 02:00","414.62","0"
"2008-08-22 02:00","419.36","0"
"2008-08-25 02:00","416.12","0"
"2008-08-26 02:00","411.4","0"
"2008-08-27 02:00","416.61","0"
"2008-08-28 02:00","423.21","0"
"2008-08-29 02:00","425.84","0"
"2008-09-01 02:00","419.17","0"
"2008-09-02 02:00","408.7","0"
"2008-09-03 02:00","396.23","0"
"2008-09-04 02:00","384.03","0"
"2008-09-05 02:00","374","0"
"2008-09-08 02:00","381.96","0"
"2008-09-09 02:00","361.22","0"
"2008-09-10 02:00","358.81","0"
"2008-09-11 02:00","358.69","0"
"2008-09-12 02:00","370.38","0"
"2008-09-15 02:00","353.49","0"
"2008-09-16 02:00","332.28","0"
"2008-09-17 02:00","321.16","0"
"2008-09-18 02:00","328.7","0"
"2008-09-19 02:00","357.76","0"
"2008-09-22 02:00","355.77","0"
"2008-09-23 02:00","348.82","0"
"2008-09-24 02:00","343.54","0"
"2008-09-25 02:00","340.94","0"
"2008-09-26 02:00","323.32","0"
"2008-09-29 02:00","295.41","0"
"2008-09-30 02:00","310.16","0"
"2008-10-01 02:00","300.68","0"
"2008-10-02 02:00","283.59","0"
"2008-10-03 02:00","297.21","0"
"2008-10-06 02:00","266.33","0"
"2008-10-07 02:00","258.85","0"
"2008-10-08 02:00","240.6","0"
"2008-10-09 02:00","248.68","0"
"2008-10-10 02:00","230.54","0"
"2008-10-13 02:00","245.98","0"
"2008-10-14 02:00","262.05","0"
"2008-10-15 02:00","239.28","0"
"2008-10-16 02:00","217.55","0"
"2008-10-17 02:00","220.25","0"
"2008-10-20 02:00","237.88","0"
"2008-10-21 02:00","243.24","0"
"2008-10-22 02:00","228.42","0"
"2008-10-23 02:00","224.88","0"
"2008-10-24 02:00","203.87","0"
"2008-10-27 01:00","194.43","0"
"2008-10-28 01:00","196.18","0"
"2008-10-29 01:00","200.94","0"
"2008-10-30 01:00","216.63","0"
"2008-10-31 01:00","226.05","0"
"2008-11-03 01:00","234.48","0"
"2008-11-04 01:00","252.71","0"
"2008-11-05 01:00","251.52","0"
"2008-11-06 01:00","226.56","0"
"2008-11-07 01:00","232.68","0"
"2008-11-10 01:00","236.24","0"
"2008-11-11 01:00","222.12","0"
"2008-11-12 01:00","208.89","0"
"2008-11-13 01:00","207.34","0"
"2008-11-14 01:00","207.82","0"
"2008-11-17 01:00","202.4","0"
"2008-11-18 01:00","198.51","0"
"2008-11-19 01:00","182.38","0"
"2008-11-20 01:00","176.18","0"
"2008-11-21 01:00","172.01","0"
"2008-11-24 01:00","191.34","0"
"2008-11-25 01:00","192.16","0"
"2008-11-26 01:00","194.49","0"
"2008-11-27 01:00","205.55","0"
"2008-11-28 01:00","204.47","0"
"2008-12-01 01:00","188.61","0"
"2008-12-02 01:00","191.34","0"
"2008-12-03 01:00","194.22","0"
"2008-12-04 01:00","192.4","0"
"2008-12-05 01:00","179.45","0"
"2008-12-08 01:00","196.03","0"
"2008-12-09 01:00","199.37","0"
"2008-12-10 01:00","205.92","0"
"2008-12-11 01:00","206.17","0"
"2008-12-12 01:00","196.29","0"
"2008-12-15 01:00","200.53","0"
"2008-12-16 01:00","204.57","0"
"2008-12-17 01:00","206.67","0"
"2008-12-18 01:00","207.91","0"
"2008-12-19 01:00","205.42","0"
"2008-12-22 01:00","199.26","0"
"2008-12-23 01:00","203.62","0"
"2008-12-29 01:00","207.12","0"
"2008-12-30 01:00","212.69","0"
"2009-01-02 01:00","227.34","0"
"2009-01-05 01:00","228.79","0"
"2009-01-06 01:00","235.46","0"
"2009-01-07 01:00","222.27","0"
"2009-01-08 01:00","225.17","0"
"2009-01-09 01:00","225.02","0"
"2009-01-12 01:00","216.01","0"
"2009-01-13 01:00","215.43","0"
"2009-01-14 01:00","205.33","0"
"2009-01-15 01:00","207.27","0"
"2009-01-16 01:00","214.07","0"
"2009-01-19 01:00","206.42","0"
"2009-01-20 01:00","202.5","0"
"2009-01-21 01:00","203.3","0"
"2009-01-22 01:00","202.59","0"
"2009-01-23 01:00","205.38","0"
"2009-01-26 01:00","213.2","0"
"2009-01-27 01:00","211.58","0"
"2009-01-28 01:00","216.7","0"
"2009-01-29 01:00","210.59","0"
"2009-01-30 01:00","210.23","0"
"2009-02-02 01:00","201.51","0"
"2009-02-03 01:00","206.63","0"
"2009-02-04 01:00","211.89","0"
"2009-02-05 01:00","210.99","0"
"2009-02-06 01:00","220.5","0"
"2009-02-09 01:00","226.18","0"
"2009-02-10 01:00","222.52","0"
"2009-02-11 01:00","222.34","0"
"2009-02-12 01:00","217.47","0"
"2009-02-13 01:00","220.3","0"
"2009-02-16 01:00","217.36","0"
"2009-02-17 01:00","210.34","0"
"2009-02-18 01:00","206.25","0"
"2009-02-19 01:00","208.2","0"
"2009-02-20 01:00","197.29","0"
"2009-02-23 01:00","192.67","0"
"2009-02-24 01:00","195.17","0"
"2009-02-25 01:00","196.91","0"
"2009-02-26 01:00","202.19","0"
"2009-02-27 01:00","198.09","0"
"2009-03-02 01:00","189.97","0"
"2009-03-03 01:00","182.12","0"
"2009-03-04 01:00","193.85","0"
"2009-03-05 01:00","184.78","0"
"2009-03-06 01:00","183.16","0"
"2009-03-09 01:00","187.4","0"
"2009-03-10 01:00","197.6","0"
"2009-03-11 01:00","195.92","0"
"2009-03-12 01:00","195.59","0"
"2009-03-13 01:00","196.6","0"
"2009-03-16 01:00","200.46","0"
"2009-03-17 01:00","200.27","0"
"2009-03-18 01:00","197.73","0"
"2009-03-19 01:00","205.29","0"
"2009-03-20 01:00","207.08","0"
"2009-03-23 01:00","215.06","0"
"2009-03-24 01:00","211.9","0"
"2009-03-25 01:00","216.73","0"
"2009-03-26 01:00","221.05","0"
"2009-03-27 01:00","216.81","0"
"2009-03-30 02:00","206.71","0"
"2009-03-31 02:00","211.55","0"
"2009-04-01 02:00","212.66","0"
"2009-04-02 02:00","222.96","0"
"2009-04-03 02:00","217.98","0"
"2009-04-06 02:00","216.54","0"
"2009-04-07 02:00","209.79","0"
"2009-04-08 02:00","206.91","0"
"2009-04-14 02:00","217.33","0"
"2009-04-15 02:00","219.29","0"
"2009-04-16 02:00","224.1","0"
"2009-04-17 02:00","232.05","0"
"2009-04-20 02:00","221.23","0"
"2009-04-21 02:00","225.07","0"
"2009-04-22 02:00","226.66","0"
"2009-04-23 02:00","225.64","0"
"2009-04-24 02:00","230.8","0"
"2009-04-27 02:00","230.23","0"
"2009-04-28 02:00","229.57","0"
"2009-04-29 02:00","237.31","0"
"2009-04-30 02:00","240.14","0"
"2009-05-04 02:00","253.48","0"
"2009-05-05 02:00","252.7","0"
"2009-05-06 02:00","255.72","0"
"2009-05-07 02:00","260.6","0"
"2009-05-08 02:00","269.15","0"
"2009-05-11 02:00","263.02","0"
"2009-05-12 02:00","265.64","0"
"2009-05-13 02:00","258.5","0"
"2009-05-14 02:00","261.14","0"
"2009-05-15 02:00","264.47","0"
"2009-05-18 02:00","269.27","0"
"2009-05-19 02:00","273.84","0"
"2009-05-20 02:00","278.51","0"
"2009-05-22 02:00","273.77","0"
"2009-05-25 02:00","275.53","0"
"2009-05-26 02:00","271.37","0"
"2009-05-27 02:00","274.75","0"
"2009-05-28 02:00","274.04","0"
"2009-05-29 02:00","279.81","0"
"2009-06-02 02:00","292.4","0"
"2009-06-03 02:00","281.2","0"
"2009-06-04 02:00","283.99","0"
"2009-06-05 02:00","286.39","0"
"2009-06-08 02:00","279.7","0"
"2009-06-09 02:00","284.33","0"
"2009-06-10 02:00","291.48","0"
"2009-06-11 02:00","296.77","0"
"2009-06-12 02:00","292.52","0"
"2009-06-15 02:00","283.32","0"
"2009-06-16 02:00","286.05","0"
"2009-06-17 02:00","271.31","0"
"2009-06-18 02:00","275.87","0"
"2009-06-19 02:00","276.22","0"
"2009-06-22 02:00","258.59","0"
"2009-06-23 02:00","259.81","0"
"2009-06-24 02:00","270.74","0"
"2009-06-25 02:00","268.19","0"
"2009-06-26 02:00","270.15","0"
"2009-06-29 02:00","273.45","0"
"2009-06-30 02:00","272.64","0"
"2009-07-01 02:00","279.13","0"
"2009-07-02 02:00","272.4","0"
"2009-07-03 02:00","271.62","0"
"2009-07-06 02:00","261.42","0"
"2009-07-07 02:00","261.3","0"
"2009-07-08 02:00","255.68","0"
"2009-07-09 02:00","258.8","0"
"2009-07-10 02:00","251.92","0"
"2009-07-13 02:00","257.42","0"
"2009-07-14 02:00","262.8","0"
"2009-07-15 02:00","272.3","0"
"2009-07-16 02:00","270.44","0"
"2009-07-17 02:00","272.07","0"
"2009-07-20 02:00","276.48","0"
"2009-07-21 02:00","282.78","0"
"2009-07-22 02:00","281.6","0"
"2009-07-23 02:00","286.67","0"
"2009-07-24 02:00","285.57","0"
"2009-07-27 02:00","289.15","0"
"2009-07-28 02:00","280.48","0"
"2009-07-29 02:00","278.34","0"
"2009-07-30 02:00","285.59","0"
"2009-07-31 02:00","287.19","0"
"2009-08-03 02:00","294.73","0"
"2009-08-04 02:00","290.58","0"
"2009-08-05 02:00","291.43","0"
"2009-08-06 02:00","290.11","0"
"2009-08-07 02:00","291.21","0"
"2009-08-10 02:00","289.15","0"
"2009-08-11 02:00","284.45","0"
"2009-08-12 02:00","288.56","0"
"2009-08-13 02:00","289.97","0"
"2009-08-14 02:00","288.75","0"
"2009-08-17 02:00","281.64","0"
"2009-08-18 02:00","284.73","0"
"2009-08-19 02:00","283.57","0"
"2009-08-20 02:00","288.03","0"
"2009-08-21 02:00","294.49","0"
"2009-08-24 02:00","300.57","0"
"2009-08-25 02:00","302.16","0"
"2009-08-26 02:00","295.49","0"
"2009-08-27 02:00","291.09","0"
"2009-08-28 02:00","295.81","0"
"2009-08-31 02:00","288.23","0"
"2009-09-01 02:00","286.24","0"
"2009-09-02 02:00","280.06","0"
"2009-09-03 02:00","284.62","0"
"2009-09-04 02:00","288.72","0"
"2009-09-07 02:00","294.69","0"
"2009-09-08 02:00","295.92","0"
"2009-09-09 02:00","300.46","0"
"2009-09-10 02:00","299.81","0"
"2009-09-11 02:00","300.94","0"
"2009-09-14 02:00","298.64","0"
"2009-09-15 02:00","307.21","0"
"2009-09-16 02:00","314.13","0"
"2009-09-17 02:00","315.28","0"
"2009-09-18 02:00","316.63","0"
"2009-09-21 02:00","313.11","0"
"2009-09-22 02:00","318.7","0"
"2009-09-23 02:00","316","0"
"2009-09-24 02:00","308.67","0"
"2009-09-25 02:00","311.41","0"
