"time","OBSHX SHIPPING GR","volume"
"2014-06-02 02:00","99.35","0"
"2014-06-03 02:00","99.46","0"
"2014-06-04 02:00","99.73","0"
"2014-06-05 02:00","100.94","0"
"2014-06-06 02:00","101.51","0"
"2014-06-10 02:00","102.07","0"
"2014-06-11 02:00","102.33","0"
"2014-06-12 02:00","101.87","0"
"2014-06-13 02:00","99.92","0"
"2014-06-16 02:00","98.94","0"
"2014-06-17 02:00","98.45","0"
"2014-06-18 02:00","99.17","0"
"2014-06-19 02:00","100.69","0"
"2014-06-20 02:00","101.35","0"
"2014-06-23 02:00","102.16","0"
"2014-06-24 02:00","102.42","0"
"2014-06-25 02:00","101.08","0"
"2014-06-26 02:00","101.55","0"
"2014-06-27 02:00","101.69","0"
"2014-06-30 02:00","102.5","0"
"2014-07-01 02:00","102.56","0"
"2014-07-02 02:00","102.72","0"
"2014-07-03 02:00","103.15","0"
"2014-07-04 02:00","102.4","0"
"2014-07-07 02:00","102.35","0"
"2014-07-08 02:00","101.47","0"
"2014-07-09 02:00","100.63","0"
"2014-07-10 02:00","98.58","0"
"2014-07-11 02:00","99.62","0"
"2014-07-14 02:00","100.12","0"
"2014-07-15 02:00","100.64","0"
"2014-07-16 02:00","101.17","0"
"2014-07-17 02:00","100.21","0"
"2014-07-18 02:00","98.94","0"
"2014-07-21 02:00","100.03","0"
"2014-07-22 02:00","100.76","0"
"2014-07-23 02:00","101.11","0"
"2014-07-24 02:00","100.55","0"
"2014-07-25 02:00","99.76","0"
"2014-07-28 02:00","99.77","0"
"2014-07-29 02:00","99.7","0"
"2014-07-30 02:00","99.1","0"
"2014-07-31 02:00","98.07","0"
"2014-08-01 02:00","96.04","0"
"2014-08-04 02:00","97.36","0"
"2014-08-05 02:00","96.62","0"
"2014-08-06 02:00","96.22","0"
"2014-08-07 02:00","95.78","0"
"2014-08-08 02:00","95.5","0"
"2014-08-11 02:00","97.79","0"
"2014-08-12 02:00","97.59","0"
"2014-08-13 02:00","98.01","0"
"2014-08-14 02:00","99.5","0"
"2014-08-15 02:00","99.72","0"
"2014-08-18 02:00","100.09","0"
"2014-08-19 02:00","99.56","0"
"2014-08-20 02:00","100.1","0"
"2014-08-21 02:00","99.6","0"
"2014-08-22 02:00","99.35","0"
"2014-08-25 02:00","99.3","0"
"2014-08-26 02:00","100.32","0"
"2014-08-27 02:00","100.06","0"
"2014-08-28 02:00","99.92","0"
"2014-08-29 02:00","98.85","0"
"2014-09-01 02:00","99.59","0"
"2014-09-02 02:00","98.6","0"
"2014-09-03 02:00","97.3","0"
"2014-09-04 02:00","98.05","0"
"2014-09-05 02:00","97.7","0"
"2014-09-08 02:00","98.72","0"
"2014-09-09 02:00","98.77","0"
"2014-09-10 02:00","99.43","0"
"2014-09-11 02:00","99.7","0"
"2014-09-12 02:00","99.68","0"
"2014-09-15 02:00","99.26","0"
"2014-09-16 02:00","98.27","0"
"2014-09-17 02:00","100.02","0"
"2014-09-18 02:00","99.71","0"
"2014-09-19 02:00","100.96","0"
"2014-09-22 02:00","99.57","0"
"2014-09-23 02:00","97.01","0"
"2014-09-24 02:00","96.56","0"
"2014-09-25 02:00","96.11","0"
"2014-09-26 02:00","95.65","0"
"2014-09-29 02:00","95.98","0"
"2014-09-30 02:00","95.92","0"
"2014-10-01 02:00","94.91","0"
"2014-10-02 02:00","92.58","0"
"2014-10-03 02:00","92.61","0"
"2014-10-06 02:00","92.4","0"
"2014-10-07 02:00","88.35","0"
"2014-10-08 02:00","88.01","0"
"2014-10-09 02:00","87.78","0"
"2014-10-10 02:00","84.48","0"
"2014-10-13 02:00","84.53","0"
"2014-10-14 02:00","83.88","0"
"2014-10-15 02:00","81.88","0"
"2014-10-16 02:00","80.97","0"
"2014-10-17 02:00","85.55","0"
"2014-10-20 02:00","85.92","0"
"2014-10-21 02:00","89.13","0"
"2014-10-22 02:00","89.61","0"
"2014-10-23 02:00","88.47","0"
"2014-10-24 02:00","88.63","0"
"2014-10-27 01:00","88.14","0"
"2014-10-28 01:00","89.08","0"
"2014-10-29 01:00","89.4","0"
"2014-10-30 01:00","87.89","0"
"2014-10-31 01:00","89.3","0"
"2014-11-03 01:00","89.4","0"
"2014-11-04 01:00","89.02","0"
"2014-11-05 01:00","87.99","0"
"2014-11-06 01:00","89.23","0"
"2014-11-07 01:00","89.12","0"
"2014-11-10 01:00","90.22","0"
"2014-11-11 01:00","88.46","0"
"2014-11-12 01:00","88.58","0"
"2014-11-13 01:00","87.78","0"
"2014-11-14 01:00","87.48","0"
"2014-11-17 01:00","87.91","0"
"2014-11-18 01:00","88.44","0"
"2014-11-19 01:00","87.92","0"
"2014-11-20 01:00","85.49","0"
"2014-11-21 01:00","85.36","0"
"2014-11-24 01:00","84.96","0"
"2014-11-25 01:00","84.71","0"
"2014-11-26 01:00","83.2","0"
"2014-11-27 01:00","81.33","0"
"2014-11-28 01:00","79.64","0"
"2014-12-01 01:00","77.69","0"
"2014-12-02 01:00","76.61","0"
"2014-12-03 01:00","77.73","0"
"2014-12-04 01:00","77.34","0"
"2014-12-05 01:00","77.12","0"
"2014-12-08 01:00","76.47","0"
"2014-12-09 01:00","74.58","0"
"2014-12-10 01:00","75.16","0"
"2014-12-11 01:00","73.97","0"
"2014-12-12 01:00","74.18","0"
"2014-12-15 01:00","75.91","0"
"2014-12-16 01:00","75.48","0"
"2014-12-17 01:00","76.62","0"
"2014-12-18 01:00","80.76","0"
"2014-12-19 01:00","81.43","0"
"2014-12-22 01:00","82.99","0"
"2014-12-23 01:00","82.84","0"
"2014-12-29 01:00","82.83","0"
"2014-12-30 01:00","83.57","0"
"2015-01-02 01:00","84.57","0"
"2015-01-05 01:00","82.02","0"
"2015-01-06 01:00","83.42","0"
"2015-01-07 01:00","83.92","0"
"2015-01-08 01:00","83.45","0"
"2015-01-09 01:00","84.45","0"
"2015-01-12 01:00","84.96","0"
"2015-01-13 01:00","86.09","0"
"2015-01-14 01:00","84.04","0"
"2015-01-15 01:00","83.31","0"
"2015-01-16 01:00","82.64","0"
"2015-01-19 01:00","82.84","0"
"2015-01-20 01:00","84.12","0"
"2015-01-21 01:00","83.34","0"
"2015-01-22 01:00","82.74","0"
"2015-01-23 01:00","83.4","0"
"2015-01-26 01:00","81.32","0"
"2015-01-27 01:00","79.97","0"
"2015-01-28 01:00","79.22","0"
"2015-01-29 01:00","77.82","0"
"2015-01-30 01:00","77.27","0"
"2015-02-02 01:00","78.17","0"
"2015-02-03 01:00","79.75","0"
"2015-02-04 01:00","80.05","0"
"2015-02-05 01:00","80.89","0"
"2015-02-06 01:00","81.17","0"
"2015-02-09 01:00","81.74","0"
"2015-02-10 01:00","81.97","0"
"2015-02-11 01:00","81.67","0"
"2015-02-12 01:00","82.74","0"
"2015-02-13 01:00","83.45","0"
"2015-02-16 01:00","83.66","0"
"2015-02-17 01:00","84.49","0"
"2015-02-18 01:00","85.26","0"
"2015-02-19 01:00","85.33","0"
"2015-02-20 01:00","86.08","0"
"2015-02-23 01:00","85.46","0"
"2015-02-24 01:00","85.28","0"
"2015-02-25 01:00","85.99","0"
"2015-02-26 01:00","86.76","0"
"2015-02-27 01:00","86.7","0"
"2015-03-02 01:00","85.56","0"
"2015-03-03 01:00","86.51","0"
"2015-03-04 01:00","86.17","0"
"2015-03-05 01:00","86.36","0"
"2015-03-06 01:00","86.82","0"
"2015-03-09 01:00","86.92","0"
"2015-03-10 01:00","85.7","0"
"2015-03-11 01:00","86.41","0"
"2015-03-12 01:00","86.94","0"
"2015-03-13 01:00","87.49","0"
"2015-03-16 01:00","87.03","0"
"2015-03-17 01:00","86.79","0"
"2015-03-18 01:00","87.78","0"
"2015-03-19 01:00","87.93","0"
"2015-03-20 01:00","88.83","0"
"2015-03-23 01:00","88.63","0"
"2015-03-24 01:00","89.03","0"
"2015-03-25 01:00","87.79","0"
"2015-03-26 01:00","87.13","0"
"2015-03-27 01:00","87.61","0"
"2015-03-30 02:00","87.95","0"
"2015-03-31 02:00","88.05","0"
"2015-04-01 02:00","88.48","0"
"2015-04-07 02:00","88.8","0"
"2015-04-08 02:00","89.58","0"
"2015-04-09 02:00","91.19","0"
"2015-04-10 02:00","93.38","0"
"2015-04-13 02:00","93.91","0"
"2015-04-14 02:00","94.13","0"
"2015-04-15 02:00","94.36","0"
"2015-04-16 02:00","93.73","0"
"2015-04-17 02:00","93.15","0"
"2015-04-20 02:00","93.79","0"
"2015-04-21 02:00","94.39","0"
"2015-04-22 02:00","93.51","0"
"2015-04-23 02:00","93.87","0"
"2015-04-24 02:00","94.89","0"
"2015-04-27 02:00","95.59","0"
"2015-04-28 02:00","95.12","0"
"2015-04-29 02:00","93.87","0"
"2015-04-30 02:00","94.37","0"
"2015-05-04 02:00","95.12","0"
"2015-05-05 02:00","95.51","0"
"2015-05-06 02:00","94.3","0"
"2015-05-07 02:00","93.31","0"
"2015-05-08 02:00","94.37","0"
"2015-05-11 02:00","95.48","0"
"2015-05-12 02:00","94.99","0"
"2015-05-13 02:00","95.73","0"
"2015-05-15 02:00","95.95","0"
"2015-05-18 02:00","96.44","0"
"2015-05-19 02:00","96.13","0"
"2015-05-20 02:00","97.13","0"
"2015-05-21 02:00","98.03","0"
"2015-05-22 02:00","98.28","0"
"2015-05-26 02:00","98.32","0"
"2015-05-27 02:00","99.73","0"
"2015-05-28 02:00","100.45","0"
"2015-05-29 02:00","100.35","0"
"2015-06-01 02:00","100.02","0"
"2015-06-02 02:00","99.91","0"
"2015-06-03 02:00","100.36","0"
"2015-06-04 02:00","99.16","0"
"2015-06-05 02:00","99.22","0"
"2015-06-08 02:00","99.39","0"
"2015-06-09 02:00","97.72","0"
"2015-06-10 02:00","97.51","0"
"2015-06-11 02:00","97.79","0"
"2015-06-12 02:00","96.9","0"
"2015-06-15 02:00","95.78","0"
"2015-06-16 02:00","95.82","0"
"2015-06-17 02:00","95.96","0"
"2015-06-18 02:00","96.99","0"
"2015-06-19 02:00","97.06","0"
"2015-06-22 02:00","98.46","0"
"2015-06-23 02:00","99.03","0"
"2015-06-24 02:00","100.15","0"
"2015-06-25 02:00","99.75","0"
"2015-06-26 02:00","100.28","0"
"2015-06-29 02:00","99.61","0"
"2015-06-30 02:00","99.81","0"
"2015-07-01 02:00","100.68","0"
"2015-07-02 02:00","100.59","0"
"2015-07-03 02:00","100.47","0"
"2015-07-06 02:00","100.13","0"
"2015-07-07 02:00","99.76","0"
"2015-07-08 02:00","97.67","0"
"2015-07-09 02:00","98.91","0"
"2015-07-10 02:00","99.09","0"
"2015-07-13 02:00","99.37","0"
"2015-07-14 02:00","100.7","0"
"2015-07-15 02:00","100.22","0"
"2015-07-16 02:00","100.83","0"
"2015-07-17 02:00","101.43","0"
"2015-07-20 02:00","102.98","0"
"2015-07-21 02:00","104.46","0"
"2015-07-22 02:00","104.08","0"
"2015-07-23 02:00","104.31","0"
"2015-07-24 02:00","103.65","0"
"2015-07-27 02:00","101.82","0"
"2015-07-28 02:00","101.51","0"
"2015-07-29 02:00","102.26","0"
"2015-07-30 02:00","102.35","0"
"2015-07-31 02:00","102.05","0"
"2015-08-03 02:00","102.05","0"
"2015-08-04 02:00","102.01","0"
"2015-08-05 02:00","102.65","0"
"2015-08-06 02:00","100.22","0"
"2015-08-07 02:00","99.59","0"
"2015-08-10 02:00","99.25","0"
"2015-08-11 02:00","98.55","0"
"2015-08-12 02:00","96.51","0"
"2015-08-13 02:00","96.93","0"
"2015-08-14 02:00","96.15","0"
"2015-08-17 02:00","95.88","0"
"2015-08-18 02:00","95.96","0"
"2015-08-19 02:00","94.92","0"
"2015-08-20 02:00","91.87","0"
"2015-08-21 02:00","90.41","0"
"2015-08-24 02:00","83.98","0"
"2015-08-25 02:00","87.04","0"
"2015-08-26 02:00","88.67","0"
"2015-08-27 02:00","91.38","0"
"2015-08-28 02:00","93.86","0"
"2015-08-31 02:00","93.13","0"
"2015-09-01 02:00","91.36","0"
"2015-09-02 02:00","92.01","0"
"2015-09-03 02:00","94.06","0"
"2015-09-04 02:00","93.21","0"
"2015-09-07 02:00","93.41","0"
"2015-09-08 02:00","93.76","0"
"2015-09-09 02:00","94.67","0"
"2015-09-10 02:00","92.33","0"
"2015-09-11 02:00","91.49","0"
"2015-09-14 02:00","91.08","0"
"2015-09-15 02:00","91.09","0"
"2015-09-16 02:00","91.62","0"
"2015-09-17 02:00","92.63","0"
"2015-09-18 02:00","91.82","0"
"2015-09-21 02:00","92.4","0"
"2015-09-22 02:00","91.68","0"
"2015-09-23 02:00","91.68","0"
"2015-09-24 02:00","90.64","0"
"2015-09-25 02:00","91.55","0"
"2015-09-28 02:00","90.44","0"
"2015-09-29 02:00","89.93","0"
"2015-09-30 02:00","90.59","0"
"2015-10-01 02:00","89.86","0"
"2015-10-02 02:00","89.57","0"
"2015-10-05 02:00","90.85","0"
"2015-10-06 02:00","91.44","0"
"2015-10-07 02:00","91.17","0"
"2015-10-08 02:00","91.12","0"
"2015-10-09 02:00","91.31","0"
"2015-10-12 02:00","91.47","0"
"2015-10-13 02:00","91.2","0"
"2015-10-14 02:00","90.39","0"
"2015-10-15 02:00","90.55","0"
"2015-10-16 02:00","90","0"
"2015-10-19 02:00","89.65","0"
"2015-10-20 02:00","89.45","0"
"2015-10-21 02:00","89.37","0"
"2015-10-22 02:00","89.13","0"
"2015-10-23 02:00","88.57","0"
"2015-10-26 01:00","88.61","0"
"2015-10-27 01:00","88.62","0"
"2015-10-28 01:00","87.85","0"
"2015-10-29 01:00","88.36","0"
"2015-10-30 01:00","89.68","0"
"2015-11-02 01:00","90.06","0"
"2015-11-03 01:00","90.94","0"
"2015-11-04 01:00","92.34","0"
"2015-11-05 01:00","91.46","0"
"2015-11-06 01:00","91.54","0"
"2015-11-09 01:00","93.09","0"
"2015-11-10 01:00","93.04","0"
"2015-11-11 01:00","91.65","0"
"2015-11-12 01:00","90.47","0"
"2015-11-13 01:00","89.94","0"
"2015-11-16 01:00","90.12","0"
"2015-11-17 01:00","90.06","0"
"2015-11-18 01:00","90.05","0"
"2015-11-19 01:00","90.96","0"
"2015-11-20 01:00","91.39","0"
"2015-11-23 01:00","91.21","0"
"2015-11-24 01:00","92.32","0"
"2015-11-25 01:00","91.23","0"
"2015-11-26 01:00","91.46","0"
"2015-11-27 01:00","91.13","0"
"2015-11-30 01:00","93.09","0"
"2015-12-01 01:00","93.84","0"
"2015-12-02 01:00","94.67","0"
"2015-12-03 01:00","93.22","0"
"2015-12-04 01:00","93.4","0"
"2015-12-07 01:00","93.82","0"
"2015-12-08 01:00","91.71","0"
"2015-12-09 01:00","92.18","0"
"2015-12-10 01:00","91","0"
"2015-12-11 01:00","89.78","0"
"2015-12-14 01:00","86.68","0"
"2015-12-15 01:00","87.99","0"
"2015-12-16 01:00","87.71","0"
"2015-12-17 01:00","88.38","0"
"2015-12-18 01:00","87.27","0"
"2015-12-21 01:00","87.3","0"
"2015-12-22 01:00","87.32","0"
"2015-12-23 01:00","88.05","0"
"2015-12-28 01:00","87.96","0"
"2015-12-29 01:00","88.87","0"
"2015-12-30 01:00","89.3","0"
"2016-01-04 01:00","89.32","0"
"2016-01-05 01:00","87.3","0"
"2016-01-06 01:00","84.89","0"
"2016-01-07 01:00","81.66","0"
"2016-01-08 01:00","82.56","0"
"2016-01-11 01:00","81.64","0"
"2016-01-12 01:00","80.44","0"
"2016-01-13 01:00","81.52","0"
"2016-01-14 01:00","79.56","0"
"2016-01-15 01:00","77.87","0"
"2016-01-18 01:00","77.09","0"
"2016-01-19 01:00","79.25","0"
"2016-01-20 01:00","75.54","0"
"2016-01-21 01:00","78.01","0"
"2016-01-22 01:00","80.64","0"
"2016-01-25 01:00","80.07","0"
"2016-01-26 01:00","80.82","0"
"2016-01-27 01:00","80.39","0"
"2016-01-28 01:00","79.96","0"
"2016-01-29 01:00","80.3","0"
"2016-02-01 01:00","78.7","0"
"2016-02-02 01:00","76.27","0"
"2016-02-03 01:00","76.08","0"
"2016-02-04 01:00","76.9","0"
"2016-02-05 01:00","77.54","0"
"2016-02-08 01:00","73.06","0"
"2016-02-09 01:00","70.3","0"
"2016-02-10 01:00","70.11","0"
"2016-02-11 01:00","70.87","0"
"2016-02-12 01:00","71.95","0"
"2016-02-15 01:00","73.93","0"
"2016-02-16 01:00","72.83","0"
"2016-02-17 01:00","75.73","0"
"2016-02-18 01:00","75.64","0"
"2016-02-19 01:00","73.81","0"
"2016-02-22 01:00","74.89","0"
"2016-02-23 01:00","73.21","0"
"2016-02-24 01:00","71.62","0"
"2016-02-25 01:00","71.8","0"
"2016-02-26 01:00","72.88","0"
"2016-02-29 01:00","72.91","0"
"2016-03-01 01:00","73.52","0"
"2016-03-02 01:00","73.3","0"
"2016-03-03 01:00","74.42","0"
"2016-03-04 01:00","75.51","0"
"2016-03-07 01:00","75.42","0"
"2016-03-08 01:00","76.33","0"
"2016-03-09 01:00","75.79","0"
"2016-03-10 01:00","75.54","0"
"2016-03-11 01:00","75.48","0"
"2016-03-14 01:00","76.22","0"
"2016-03-15 01:00","75.66","0"
"2016-03-16 01:00","76.89","0"
"2016-03-17 01:00","75.92","0"
"2016-03-18 01:00","76.48","0"
"2016-03-21 01:00","76.32","0"
"2016-03-22 01:00","75.34","0"
"2016-03-23 01:00","76.04","0"
"2016-03-29 02:00","73.72","0"
"2016-03-30 02:00","73.25","0"
"2016-03-31 02:00","74.49","0"
"2016-04-01 02:00","74.03","0"
"2016-04-04 02:00","73.65","0"
"2016-04-05 02:00","72.18","0"
"2016-04-06 02:00","72.62","0"
"2016-04-07 02:00","72.61","0"
"2016-04-08 02:00","73.96","0"
"2016-04-11 02:00","73.82","0"
"2016-04-12 02:00","74.11","0"
"2016-04-13 02:00","75.12","0"
"2016-04-14 02:00","77.26","0"
"2016-04-15 02:00","76.79","0"
"2016-04-18 02:00","77.01","0"
"2016-04-19 02:00","77.01","0"
"2016-04-20 02:00","76.97","0"
"2016-04-21 02:00","77.24","0"
"2016-04-22 02:00","77.96","0"
"2016-04-25 02:00","78.09","0"
"2016-04-26 02:00","77.66","0"
"2016-04-27 02:00","77.5","0"
"2016-04-28 02:00","77.51","0"
"2016-04-29 02:00","75.81","0"
"2016-05-02 02:00","74.62","0"
"2016-05-03 02:00","73.13","0"
"2016-05-04 02:00","73.94","0"
"2016-05-06 02:00","74","0"
"2016-05-09 02:00","73.83","0"
"2016-05-10 02:00","72.67","0"
"2016-05-11 02:00","72.96","0"
"2016-05-12 02:00","74.51","0"
"2016-05-13 02:00","73.8","0"
"2016-05-18 02:00","74.24","0"
"2016-05-19 02:00","72.34","0"
"2016-05-20 02:00","72.45","0"
"2016-05-23 02:00","73","0"
"2016-05-24 02:00","72.84","0"
"2016-05-25 02:00","73.46","0"
"2016-05-26 02:00","73.44","0"
"2016-05-27 02:00","73.55","0"
"2016-05-30 02:00","74.34","0"
"2016-05-31 02:00","74.19","0"
"2016-06-01 02:00","73.97","0"
"2016-06-02 02:00","73.88","0"
"2016-06-03 02:00","73.54","0"
"2016-06-06 02:00","74.35","0"
"2016-06-07 02:00","75.07","0"
"2016-06-08 02:00","75.55","0"
"2016-06-09 02:00","73.71","0"
"2016-06-10 02:00","73.09","0"
"2016-06-13 02:00","70.52","0"
"2016-06-14 02:00","68.21","0"
"2016-06-15 02:00","67.97","0"
"2016-06-16 02:00","64.75","0"
"2016-06-17 02:00","67.5","0"
"2016-06-20 02:00","67.78","0"
"2016-06-21 02:00","67.31","0"
"2016-06-22 02:00","66.85","0"
"2016-06-23 02:00","66.89","0"
"2016-06-24 02:00","64.95","0"
"2016-06-27 02:00","63.46","0"
"2016-06-28 02:00","64.53","0"
"2016-06-29 02:00","65.79","0"
"2016-06-30 02:00","65.44","0"
"2016-07-01 02:00","65.74","0"
"2016-07-04 02:00","66.11","0"
"2016-07-05 02:00","64.65","0"
"2016-07-06 02:00","64.13","0"
"2016-07-07 02:00","65.48","0"
"2016-07-08 02:00","65.32","0"
"2016-07-11 02:00","66.59","0"
"2016-07-12 02:00","66.99","0"
"2016-07-13 02:00","66.87","0"
"2016-07-14 02:00","67.11","0"
"2016-07-15 02:00","67.59","0"
"2016-07-18 02:00","67.82","0"
"2016-07-19 02:00","67.82","0"
"2016-07-20 02:00","68.37","0"
"2016-07-21 02:00","68.76","0"
"2016-07-22 02:00","67.86","0"
"2016-07-25 02:00","67.49","0"
"2016-07-26 02:00","67.4","0"
"2016-07-27 02:00","68.07","0"
"2016-07-28 02:00","67.77","0"
"2016-07-29 02:00","67.77","0"
"2016-08-01 02:00","68.25","0"
"2016-08-02 02:00","67.65","0"
"2016-08-03 02:00","67.13","0"
"2016-08-04 02:00","68.08","0"
"2016-08-05 02:00","67.85","0"
"2016-08-08 02:00","68.87","0"
"2016-08-09 02:00","69.02","0"
"2016-08-10 02:00","68.59","0"
"2016-08-11 02:00","68.13","0"
"2016-08-12 02:00","68.69","0"
"2016-08-15 02:00","68.64","0"
"2016-08-16 02:00","68.79","0"
"2016-08-17 02:00","67.63","0"
"2016-08-18 02:00","67.25","0"
"2016-08-19 02:00","67.17","0"
"2016-08-22 02:00","67.31","0"
"2016-08-23 02:00","67.65","0"
"2016-08-24 02:00","68.03","0"
"2016-08-25 02:00","66.51","0"
"2016-08-26 02:00","65.93","0"
"2016-08-29 02:00","65","0"
"2016-08-30 02:00","65.69","0"
"2016-08-31 02:00","63.92","0"
"2016-09-01 02:00","63.47","0"
"2016-09-02 02:00","63.68","0"
"2016-09-05 02:00","65.36","0"
"2016-09-06 02:00","65.74","0"
"2016-09-07 02:00","66.21","0"
"2016-09-08 02:00","65.49","0"
"2016-09-09 02:00","65.8","0"
"2016-09-12 02:00","64.3","0"
"2016-09-13 02:00","63.96","0"
"2016-09-14 02:00","64.09","0"
"2016-09-15 02:00","64.02","0"
"2016-09-16 02:00","64.29","0"
"2016-09-19 02:00","65.24","0"
"2016-09-20 02:00","65.39","0"
"2016-09-21 02:00","65.22","0"
"2016-09-22 02:00","66.26","0"
"2016-09-23 02:00","65.59","0"
"2016-09-26 02:00","65.18","0"
"2016-09-27 02:00","64.89","0"
"2016-09-28 02:00","65.44","0"
"2016-09-29 02:00","65.71","0"
"2016-09-30 02:00","65.49","0"
"2016-10-03 02:00","65.87","0"
"2016-10-04 02:00","67.34","0"
"2016-10-05 02:00","67.37","0"
"2016-10-06 02:00","68.38","0"
"2016-10-07 02:00","67.75","0"
"2016-10-10 02:00","68.61","0"
"2016-10-11 02:00","67.99","0"
"2016-10-12 02:00","67.18","0"
"2016-10-13 02:00","66.37","0"
"2016-10-14 02:00","66.96","0"
"2016-10-17 02:00","66.12","0"
"2016-10-18 02:00","66.06","0"
"2016-10-19 02:00","66.19","0"
"2016-10-20 02:00","66.77","0"
"2016-10-21 02:00","67.51","0"
"2016-10-24 02:00","67.19","0"
"2016-10-25 02:00","67.08","0"
"2016-10-26 02:00","67.14","0"
"2016-10-27 02:00","67.91","0"
"2016-10-28 02:00","68.51","0"
"2016-10-31 01:00","67.77","0"
"2016-11-01 01:00","68.23","0"
"2016-11-02 01:00","66.55","0"
"2016-11-03 01:00","66.34","0"
"2016-11-04 01:00","65.58","0"
"2016-11-07 01:00","66.67","0"
"2016-11-08 01:00","66.08","0"
"2016-11-09 01:00","66.19","0"
"2016-11-10 01:00","67.99","0"
"2016-11-11 01:00","67.84","0"
"2016-11-14 01:00","67.75","0"
"2016-11-15 01:00","68.09","0"
"2016-11-16 01:00","69.18","0"
"2016-11-17 01:00","70.61","0"
"2016-11-18 01:00","71.13","0"
"2016-11-21 01:00","70.8","0"
"2016-11-22 01:00","71.1","0"
"2016-11-23 01:00","70.72","0"
"2016-11-24 01:00","70.65","0"
"2016-11-25 01:00","70.74","0"
"2016-11-28 01:00","69.83","0"
"2016-11-29 01:00","69.26","0"
"2016-11-30 01:00","69.47","0"
"2016-12-01 01:00","70.08","0"
"2016-12-02 01:00","70.88","0"
"2016-12-05 01:00","71.6","0"
"2016-12-06 01:00","72.56","0"
"2016-12-07 01:00","73.37","0"
